# STATE LOG - Positions and velocities of all drones - Simulation Time [s], identifier, aircraft type, latitude, longitude, altitude, heading, track angle, true airspeed, ground speed, ground speed north, ground speed east, vertical speed, longitudinal acceleration
# simt, id, type, lat, lon, alt, hdg, trk, tas, gs, gsnorth, gseast, vs, ax
82.00000000,BACKGROUND1,W178,52.38132185,9.78301046,25.00122000,19.51829669,19.51829669,1.97500000,1.97500000,1.86150632,0.65986303,0.00000000,3.50000000
83.00000000,BACKGROUND1,W178,52.38135417,9.78302923,25.00122000,19.51831087,19.51831087,5.47500000,5.47500000,5.16037783,1.82924183,0.00000000,3.50000000
84.00000000,BACKGROUND1,W178,52.38141615,9.78306522,25.00122000,19.51833871,19.51833871,8.97500000,8.97500000,8.45924804,2.99862427,0.00000000,3.50000000
85.00000000,BACKGROUND1,W178,52.38150780,9.78311845,25.00122000,19.51838019,19.51838019,12.47500000,12.47500000,11.75811613,4.16801273,0.00000000,3.50000000
86.00000000,BACKGROUND1,W178,52.38162912,9.78318890,25.00122000,19.51843534,19.51843534,15.97500000,15.97500000,15.05698125,5.33740955,0.00000000,3.50000000
87.00000000,BACKGROUND1,W178,52.38178011,9.78327659,25.00122000,19.51850414,19.51850414,19.47500000,19.47500000,18.35584257,6.50681709,0.00000000,3.50000000
88.00000000,BACKGROUND1,W178,52.38194960,9.78337502,25.00122000,19.51858206,19.51858206,20.02558750,20.02558750,18.87478071,6.69080025,0.00000000,0.00000000
89.00000000,BACKGROUND1,W178,52.38211934,9.78347360,25.00122000,19.51866021,19.51866021,20.02558750,20.02558750,18.87477158,6.69082600,0.00000000,0.00000000
90.00000000,BACKGROUND1,W178,52.38228909,9.78357217,25.00122000,19.51873841,19.51873841,20.02558750,20.02558750,18.87476245,6.69085176,0.00000000,0.00000000
91.00000000,BACKGROUND1,W178,52.38245883,9.78367076,25.00122000,19.51881673,19.51881673,20.02558750,20.02558750,18.87475330,6.69087756,0.00000000,0.00000000
92.00000000,BACKGROUND1,W178,52.38262858,9.78376933,25.00122000,19.51782586,19.51782586,20.02558750,20.02558750,18.87486901,6.69055114,0.00000000,0.00000000
93.00000000,BACKGROUND1,W178,52.38279832,9.78386791,25.00122000,19.51790398,19.51790398,20.02558750,20.02558750,18.87485989,6.69057687,0.00000000,0.00000000
94.00000000,BACKGROUND1,W178,52.38296807,9.78396649,25.00122000,19.51798210,19.51798210,20.02558750,20.02558750,18.87485077,6.69060261,0.00000000,0.00000000
95.00000000,BACKGROUND1,W178,52.38313781,9.78406507,25.00122000,19.51806024,19.51806024,20.02558750,20.02558750,18.87484164,6.69062835,0.00000000,0.00000000
96.00000000,BACKGROUND1,W178,52.38330756,9.78416365,25.00122000,19.51813839,19.51813839,20.02558750,20.02558750,18.87483252,6.69065410,0.00000000,0.00000000
97.00000000,BACKGROUND1,W178,52.38347730,9.78426223,25.00122000,19.51821658,19.51821658,20.02558750,20.02558750,18.87482339,6.69067985,0.00000000,0.00000000
98.00000000,BACKGROUND1,W178,52.38364030,9.78435689,25.00122000,19.51829218,19.51829218,17.75058750,17.75058750,16.73054772,5.93060954,0.00000000,-3.50000000
99.00000000,BACKGROUND1,W178,52.38377522,9.78443507,25.00122000,18.65788764,18.65788764,14.25058750,14.25058750,13.50165745,4.55900100,0.00000000,-3.50000000
100.00000000,BACKGROUND1,W178,52.38388422,9.78447372,25.80132000,10.31556048,10.31556048,10.75058750,10.75058750,10.57681976,1.92510140,1.52400000,-3.50000000
101.00000000,BACKGROUND1,W178,52.38396308,9.78449724,28.12542000,10.31557947,10.31557947,7.25058750,7.25058750,7.13339178,1.29836082,3.04800000,-3.50000000
102.00000000,BACKGROUND1,W178,52.38401097,9.78451152,32.04492000,10.31559115,10.31559115,3.75058750,3.75058750,3.68996430,0.67161748,6.00000000,-3.50000000
103.00000000,BACKGROUND1,W178,52.38402790,9.78451657,38.04492000,10.31559552,10.31559552,0.25058750,0.25058750,0.24653709,0.04487271,6.00000000,-3.50000000
104.00000000,BACKGROUND1,W178,52.38402793,9.78451658,44.04492000,10.31559555,10.31559555,0.00000000,0.00000000,0.00000000,0.00000000,6.00000000,0.00000000
105.00000000,BACKGROUND1,W178,52.38402793,9.78451658,50.00244000,10.31559555,10.31559555,0.00000000,0.00000000,0.00000000,0.00000000,5.92380000,0.00000000
106.00000000,BACKGROUND1,W178,52.38404419,9.78452143,50.00244000,10.31559902,10.31559902,3.50000000,3.50000000,3.44342713,0.62674526,4.39980000,3.50000000
