# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
1.05000000,DELIVERY1,takeoff,0
31.05000000,BACKGROUND1,takeoff,0
46.05000000,BACKGROUND2,takeoff,0
61.05000000,BACKGROUND3,takeoff,0
76.05000000,BACKGROUND4,takeoff,0
91.05000000,BACKGROUND5,takeoff,0
106.05000000,BACKGROUND6,takeoff,0
121.05000000,BACKGROUND7,takeoff,0
151.05000000,BACKGROUND8,takeoff,0
166.05000000,BACKGROUND9,takeoff,0
181.05000000,BACKGROUND10,takeoff,0
196.05000000,BACKGROUND11,takeoff,0
226.05000000,BACKGROUND12,takeoff,0
230.45000000,BACKGROUND3,landing,2702.94691122
241.05000000,BACKGROUND13,takeoff,0
256.05000000,BACKGROUND14,takeoff,0
262.30000000,BACKGROUND1,landing,1901.15311648
286.05000000,BACKGROUND15,takeoff,0
301.05000000,BACKGROUND16,takeoff,0
326.00000000,BACKGROUND2,landing,2248.79343411
331.05000000,BACKGROUND17,takeoff,0
346.05000000,BACKGROUND18,takeoff,0
376.05000000,BACKGROUND19,takeoff,0
391.05000000,BACKGROUND20,takeoff,0
406.05000000,BACKGROUND21,takeoff,0
407.15000000,DELIVERY1,landing,4472.07316806
410.15000000,DELIVERY1,takeoff,0
421.05000000,BACKGROUND22,takeoff,0
422.25000000,BACKGROUND11,landing,3381.50655494
436.05000000,BACKGROUND23,takeoff,0
442.10000000,BACKGROUND10,landing,2948.22426842
451.05000000,BACKGROUND24,takeoff,0
454.45000000,BACKGROUND6,landing,3687.43742848
458.15000000,BACKGROUND7,landing,3615.65580402
466.05000000,BACKGROUND25,takeoff,0
480.80000000,BACKGROUND4,landing,3158.99439237
496.05000000,BACKGROUND26,takeoff,0
511.05000000,BACKGROUND27,takeoff,0
539.85000000,BACKGROUND17,landing,1811.75896321
541.90000000,BACKGROUND23,landing,1307.48858969
546.60000000,BACKGROUND18,landing,2461.30927081
571.05000000,BACKGROUND28,takeoff,0
572.65000000,BACKGROUND15,landing,3024.58891463
580.15000000,BACKGROUND12,landing,2730.99560699
586.05000000,BACKGROUND29,takeoff,0
590.95000000,BACKGROUND19,landing,2384.47932299
600.05000000,DELIVERY2,takeoff,0
600.05000000,DELIVERY3,takeoff,0
601.05000000,BACKGROUND30,takeoff,0
629.05000000,BACKGROUND9,landing,3284.70869447
631.05000000,BACKGROUND31,takeoff,0
640.05000000,BACKGROUND5,landing,4387.99722118
646.05000000,BACKGROUND32,takeoff,0
661.05000000,BACKGROUND33,takeoff,0
676.05000000,BACKGROUND34,takeoff,0
676.95000000,BACKGROUND25,landing,2611.25068257
691.05000000,BACKGROUND35,takeoff,0
703.70000000,BACKGROUND26,landing,2013.10836071
706.05000000,BACKGROUND36,takeoff,0
721.85000000,BACKGROUND21,landing,4316.11123178
736.05000000,BACKGROUND37,takeoff,0
770.15000000,DELIVERY1,landing,4454.54573768
773.95000000,BACKGROUND16,landing,6195.54217501
777.65000000,BACKGROUND29,landing,2880.31517399
781.05000000,BACKGROUND38,takeoff,0
790.70000000,BACKGROUND24,landing,3158.72923398
796.05000000,BACKGROUND39,takeoff,0
806.35000000,DELIVERY2,landing,1693.33987025
808.20000000,BACKGROUND20,landing,3606.24062046
809.35000000,DELIVERY2,takeoff,0
811.05000000,BACKGROUND40,takeoff,0
826.05000000,BACKGROUND41,takeoff,0
830.55000000,BACKGROUND31,landing,2310.96691279
841.05000000,BACKGROUND42,takeoff,0
856.05000000,BACKGROUND43,takeoff,0
859.85000000,BACKGROUND22,landing,6067.23761922
871.05000000,BACKGROUND44,takeoff,0
884.45000000,DELIVERY3,landing,2650.77810408
886.05000000,BACKGROUND45,takeoff,0
887.45000000,DELIVERY3,takeoff,0
900.05000000,DELIVERY4,takeoff,0
900.05000000,DELIVERY5,takeoff,0
900.05000000,DELIVERY6,takeoff,0
901.05000000,BACKGROUND46,takeoff,0
903.40000000,BACKGROUND37,landing,1866.07702790
931.05000000,BACKGROUND47,takeoff,0
938.40000000,BACKGROUND8,landing,7068.04589826
946.05000000,BACKGROUND48,takeoff,0
961.05000000,BACKGROUND49,takeoff,0
1006.05000000,BACKGROUND50,takeoff,0
1012.25000000,BACKGROUND33,landing,4252.53007681
1012.85000000,DELIVERY2,landing,1677.60927077
