# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
2799.00000000,DELIVERY21,DELIVERY24,0.00000000
2799.00000000,DELIVERY19,DELIVERY22,0.00000000
2800.00000000,DELIVERY21,DELIVERY24,0.00000000
2800.00000000,DELIVERY19,DELIVERY22,0.00000000
2801.00000000,DELIVERY21,DELIVERY24,0.00000000
2801.00000000,DELIVERY19,DELIVERY22,0.00000000
2802.00000000,DELIVERY21,DELIVERY24,0.00000000
2802.00000000,DELIVERY19,DELIVERY22,0.00000000
2803.00000000,DELIVERY21,DELIVERY24,0.00000000
2803.00000000,DELIVERY19,DELIVERY22,0.00000017
2804.00000000,DELIVERY21,DELIVERY24,0.00000000
2805.00000000,DELIVERY21,DELIVERY24,0.00000000
2806.00000000,DELIVERY21,DELIVERY24,0.00000000
2807.00000000,DELIVERY21,DELIVERY24,0.00000000
2808.00000000,DELIVERY21,DELIVERY24,0.00000000
2809.00000000,DELIVERY21,DELIVERY24,0.00000000
2810.00000000,DELIVERY21,DELIVERY24,0.00000000
2811.00000000,DELIVERY21,DELIVERY24,0.00000000
2812.00000000,DELIVERY21,DELIVERY24,0.00000000
2813.00000000,DELIVERY21,DELIVERY24,0.00000000
2814.00000000,DELIVERY21,DELIVERY24,0.00000000
2815.00000000,DELIVERY21,DELIVERY24,0.00000000
2816.00000000,DELIVERY21,DELIVERY24,0.00000000
2817.00000000,DELIVERY21,DELIVERY24,0.00000000
2818.00000000,DELIVERY21,DELIVERY24,0.00000000
2819.00000000,DELIVERY21,DELIVERY24,0.00000000
2820.00000000,DELIVERY21,DELIVERY24,0.00000000
2821.00000000,DELIVERY21,DELIVERY24,0.00000000
2822.00000000,DELIVERY21,DELIVERY24,0.00000000
2823.00000000,DELIVERY21,DELIVERY24,0.00000000
2824.00000000,DELIVERY21,DELIVERY24,0.00000000
2825.00000000,DELIVERY21,DELIVERY24,0.00000000
2826.00000000,DELIVERY21,DELIVERY24,0.00000000
2827.00000000,DELIVERY21,DELIVERY24,0.00000000
2828.00000000,DELIVERY21,DELIVERY24,0.00000000
2829.00000000,DELIVERY21,DELIVERY24,0.00000000
2830.00000000,DELIVERY21,DELIVERY24,0.00000000
2831.00000000,DELIVERY21,DELIVERY24,0.00000000
2832.00000000,DELIVERY21,DELIVERY24,0.00000000
2833.00000000,DELIVERY21,DELIVERY24,0.00000000
2834.00000000,DELIVERY21,DELIVERY24,0.00000000
2835.00000000,DELIVERY21,DELIVERY24,0.00000000
2836.00000000,DELIVERY21,DELIVERY24,0.00000000
2837.00000000,DELIVERY21,DELIVERY24,0.00000000
2838.00000000,DELIVERY21,DELIVERY24,0.00000000
2839.00000000,DELIVERY21,DELIVERY24,0.00000000
2840.00000000,DELIVERY21,DELIVERY24,0.00000000
2841.00000000,DELIVERY21,DELIVERY24,0.00000000
2842.00000000,DELIVERY21,DELIVERY24,0.00000000
2843.00000000,DELIVERY21,DELIVERY24,0.00000000
2844.00000000,DELIVERY21,DELIVERY24,0.00000000
2845.00000000,DELIVERY21,DELIVERY24,0.00000000
2846.00000000,DELIVERY21,DELIVERY24,0.00000000
2847.00000000,DELIVERY21,DELIVERY24,0.00000000
2848.00000000,DELIVERY21,DELIVERY24,0.00000000
2849.00000000,DELIVERY21,DELIVERY24,0.00000000
2850.00000000,DELIVERY21,DELIVERY24,0.00000000
2851.00000000,DELIVERY21,DELIVERY24,0.00000000
2852.00000000,DELIVERY21,DELIVERY24,0.00000000
2853.00000000,DELIVERY21,DELIVERY24,0.00000000
2854.00000000,DELIVERY21,DELIVERY24,0.00000000
2855.00000000,DELIVERY21,DELIVERY24,0.00000000
2856.00000000,DELIVERY21,DELIVERY24,0.00000000
2857.00000000,DELIVERY21,DELIVERY24,0.00000000
2858.00000000,DELIVERY21,DELIVERY24,0.00000000
2859.00000000,DELIVERY21,DELIVERY24,0.00000000
2860.00000000,DELIVERY21,DELIVERY24,0.00000000
2861.00000000,DELIVERY21,DELIVERY24,0.00000000
2862.00000000,DELIVERY21,DELIVERY24,0.00000000
2863.00000000,DELIVERY21,DELIVERY24,0.00000000
2864.00000000,DELIVERY21,DELIVERY24,0.00000000
2865.00000000,DELIVERY21,DELIVERY24,0.00000000
2866.00000000,DELIVERY21,DELIVERY24,0.00000000
2867.00000000,DELIVERY21,DELIVERY24,0.00000000
2868.00000000,DELIVERY21,DELIVERY24,0.00000000
2869.00000000,DELIVERY21,DELIVERY24,0.00000000
2870.00000000,DELIVERY21,DELIVERY24,0.00000000
2871.00000000,DELIVERY21,DELIVERY24,0.00000000
2872.00000000,DELIVERY21,DELIVERY24,0.00000000
2873.00000000,DELIVERY21,DELIVERY24,0.00000000
2874.00000000,DELIVERY21,DELIVERY24,0.00000000
2875.00000000,DELIVERY21,DELIVERY24,0.00000000
2876.00000000,DELIVERY21,DELIVERY24,0.00000000
2877.00000000,DELIVERY21,DELIVERY24,0.00000000
2878.00000000,DELIVERY21,DELIVERY24,0.00000000
2879.00000000,DELIVERY21,DELIVERY24,0.00000000
2880.00000000,DELIVERY21,DELIVERY24,0.00000000
2881.00000000,DELIVERY21,DELIVERY24,0.00000000
2882.00000000,DELIVERY21,DELIVERY24,0.00000000
2883.00000000,DELIVERY21,DELIVERY24,0.00000000
2884.00000000,DELIVERY21,DELIVERY24,0.00000000
2885.00000000,DELIVERY21,DELIVERY24,0.00000000
2886.00000000,DELIVERY21,DELIVERY24,0.00000000
2887.00000000,DELIVERY21,DELIVERY24,0.00000000
2888.00000000,DELIVERY21,DELIVERY24,0.00000000
2889.00000000,DELIVERY21,DELIVERY24,0.00000000
2890.00000000,DELIVERY21,DELIVERY24,0.00000000
2891.00000000,DELIVERY21,DELIVERY24,0.00000000
2892.00000000,DELIVERY21,DELIVERY24,0.00000000
2893.00000000,DELIVERY21,DELIVERY24,0.00000000
2894.00000000,DELIVERY21,DELIVERY24,0.00000000
2895.00000000,DELIVERY21,DELIVERY24,0.00000000
2896.00000000,DELIVERY21,DELIVERY24,0.00000000
2897.00000000,DELIVERY21,DELIVERY24,0.00000000
2898.00000000,DELIVERY21,DELIVERY24,0.00000000
2899.00000000,DELIVERY21,DELIVERY24,0.00000000
2900.00000000,DELIVERY21,DELIVERY24,0.00000000
2901.00000000,DELIVERY21,DELIVERY24,0.00000000
2902.00000000,DELIVERY21,DELIVERY24,0.00000000
2903.00000000,DELIVERY21,DELIVERY24,0.00000000
2904.00000000,DELIVERY21,DELIVERY24,0.00000000
2905.00000000,DELIVERY21,DELIVERY24,0.00000000
2906.00000000,DELIVERY21,DELIVERY24,0.00000000
2907.00000000,DELIVERY21,DELIVERY24,0.00000000
2908.00000000,DELIVERY21,DELIVERY24,0.00000000
2909.00000000,DELIVERY21,DELIVERY24,0.00000000
2910.00000000,DELIVERY21,DELIVERY24,0.00000000
2911.00000000,DELIVERY21,DELIVERY24,0.00000000
2912.00000000,DELIVERY21,DELIVERY24,0.00000000
2913.00000000,DELIVERY21,DELIVERY24,0.00000000
2914.00000000,DELIVERY21,DELIVERY24,0.00000000
2915.00000000,DELIVERY21,DELIVERY24,0.00000000
2916.00000000,DELIVERY21,DELIVERY24,0.00000000
2917.00000000,DELIVERY21,DELIVERY24,0.00000000
2918.00000000,DELIVERY21,DELIVERY24,0.00000000
2919.00000000,DELIVERY21,DELIVERY24,0.00000000
2920.00000000,DELIVERY21,DELIVERY24,0.00000000
2921.00000000,DELIVERY21,DELIVERY24,0.00000000
2922.00000000,DELIVERY21,DELIVERY24,0.00000000
2923.00000000,DELIVERY21,DELIVERY24,0.00000000
2924.00000000,DELIVERY21,DELIVERY24,0.00000000
2925.00000000,DELIVERY21,DELIVERY24,0.00000000
2926.00000000,DELIVERY21,DELIVERY24,0.00000000
2927.00000000,DELIVERY21,DELIVERY24,0.00000000
2928.00000000,DELIVERY21,DELIVERY24,0.00000000
2929.00000000,DELIVERY21,DELIVERY24,0.00000000
2930.00000000,DELIVERY21,DELIVERY24,0.00000000
2931.00000000,DELIVERY21,DELIVERY24,0.00000000
2932.00000000,DELIVERY21,DELIVERY24,0.00000000
2933.00000000,DELIVERY21,DELIVERY24,0.00000000
2934.00000000,DELIVERY21,DELIVERY24,0.00000000
2935.00000000,DELIVERY21,DELIVERY24,0.00000000
2936.00000000,DELIVERY21,DELIVERY24,0.00000000
2937.00000000,DELIVERY21,DELIVERY24,0.00000000
2938.00000000,DELIVERY21,DELIVERY24,0.00000000
2939.00000000,DELIVERY21,DELIVERY24,0.00000000
2940.00000000,DELIVERY21,DELIVERY24,0.00000000
2941.00000000,DELIVERY21,DELIVERY24,0.00000000
2942.00000000,DELIVERY21,DELIVERY24,0.00000000
2943.00000000,DELIVERY21,DELIVERY24,0.00000000
2944.00000000,DELIVERY21,DELIVERY24,0.00000000
2945.00000000,DELIVERY21,DELIVERY24,0.00000000
2945.00000000,DELIVERY17,DELIVERY21,0.36664429
2945.00000000,DELIVERY17,DELIVERY24,0.36664429
2946.00000000,DELIVERY21,DELIVERY24,0.00000000
2947.00000000,DELIVERY21,DELIVERY24,0.00000000
2947.00000000,DELIVERY17,DELIVERY21,1.73999101
2947.00000000,DELIVERY17,DELIVERY24,1.73999101
2948.00000000,DELIVERY21,DELIVERY24,0.00000000
2948.00000000,DELIVERY17,DELIVERY21,1.73999101
2948.00000000,DELIVERY17,DELIVERY24,1.73999101
2949.00000000,DELIVERY21,DELIVERY24,0.00000000
2949.00000000,DELIVERY17,DELIVERY21,1.73999101
2949.00000000,DELIVERY17,DELIVERY24,1.73999101
2950.00000000,DELIVERY21,DELIVERY24,0.00000000
2950.00000000,DELIVERY17,DELIVERY21,1.73999101
2950.00000000,DELIVERY17,DELIVERY24,1.73999101
2951.00000000,DELIVERY21,DELIVERY24,0.00000000
2951.00000000,DELIVERY17,DELIVERY21,1.73999101
2951.00000000,DELIVERY17,DELIVERY24,1.73999101
2952.00000000,DELIVERY21,DELIVERY24,0.00000000
2952.00000000,DELIVERY17,DELIVERY21,1.73999101
2952.00000000,DELIVERY17,DELIVERY24,1.73999101
2953.00000000,DELIVERY21,DELIVERY24,0.00000000
2953.00000000,DELIVERY17,DELIVERY21,1.73999101
2953.00000000,DELIVERY17,DELIVERY24,1.73999101
2954.00000000,DELIVERY21,DELIVERY24,0.00000000
2954.00000000,DELIVERY17,DELIVERY21,1.73999101
2954.00000000,DELIVERY17,DELIVERY24,1.73999101
2955.00000000,DELIVERY21,DELIVERY24,0.00000000
2955.00000000,DELIVERY17,DELIVERY21,1.73999101
2955.00000000,DELIVERY17,DELIVERY24,1.73999101
2956.00000000,DELIVERY21,DELIVERY24,0.00000000
2956.00000000,DELIVERY17,DELIVERY21,1.73999101
2956.00000000,DELIVERY17,DELIVERY24,1.73999101
2957.00000000,DELIVERY21,DELIVERY24,0.00000000
2957.00000000,DELIVERY17,DELIVERY21,1.73999101
2957.00000000,DELIVERY17,DELIVERY24,1.73999101
2958.00000000,DELIVERY21,DELIVERY24,0.00000000
2958.00000000,DELIVERY17,DELIVERY21,1.73999101
2958.00000000,DELIVERY17,DELIVERY24,1.73999101
2959.00000000,DELIVERY21,DELIVERY24,0.00000000
2959.00000000,DELIVERY17,DELIVERY21,1.73999101
2959.00000000,DELIVERY17,DELIVERY24,1.73999101
2960.00000000,DELIVERY21,DELIVERY24,0.00000000
2960.00000000,DELIVERY17,DELIVERY21,1.73999101
2960.00000000,DELIVERY17,DELIVERY24,1.73999101
2961.00000000,DELIVERY21,DELIVERY24,0.00000000
2961.00000000,DELIVERY17,DELIVERY21,1.73999101
2961.00000000,DELIVERY17,DELIVERY24,1.73999101
2962.00000000,DELIVERY21,DELIVERY24,0.00000000
2962.00000000,DELIVERY17,DELIVERY21,1.73999101
2962.00000000,DELIVERY17,DELIVERY24,1.73999101
2963.00000000,DELIVERY21,DELIVERY24,0.00000000
2963.00000000,DELIVERY17,DELIVERY21,1.73999101
2963.00000000,DELIVERY17,DELIVERY24,1.73999101
2964.00000000,DELIVERY21,DELIVERY24,0.00000000
2964.00000000,DELIVERY17,DELIVERY21,1.73999101
2964.00000000,DELIVERY17,DELIVERY24,1.73999101
2965.00000000,DELIVERY21,DELIVERY24,0.00000000
2965.00000000,DELIVERY17,DELIVERY21,1.73999101
2965.00000000,DELIVERY17,DELIVERY24,1.73999101
2966.00000000,DELIVERY21,DELIVERY24,0.00000000
2966.00000000,DELIVERY17,DELIVERY21,1.73999101
2966.00000000,DELIVERY17,DELIVERY24,1.73999101
2967.00000000,DELIVERY21,DELIVERY24,0.00000000
2967.00000000,DELIVERY17,DELIVERY21,1.73999101
2967.00000000,DELIVERY17,DELIVERY24,1.73999101
2968.00000000,DELIVERY21,DELIVERY24,0.00000000
2968.00000000,DELIVERY17,DELIVERY21,1.73999101
2968.00000000,DELIVERY17,DELIVERY24,1.73999101
2969.00000000,DELIVERY21,DELIVERY24,0.00000000
2969.00000000,DELIVERY17,DELIVERY21,1.73999101
2969.00000000,DELIVERY17,DELIVERY24,1.73999101
2970.00000000,DELIVERY21,DELIVERY24,0.00000000
2970.00000000,DELIVERY17,DELIVERY21,1.73999101
2970.00000000,DELIVERY17,DELIVERY24,1.73999101
2971.00000000,DELIVERY21,DELIVERY24,0.00000000
2971.00000000,DELIVERY17,DELIVERY21,1.73999101
2971.00000000,DELIVERY17,DELIVERY24,1.73999101
2975.00000000,DELIVERY21,DELIVERY24,0.00000000
2976.00000000,DELIVERY17,DELIVERY21,0.61557159
2976.00000000,DELIVERY17,DELIVERY24,0.61557159
2976.00000000,DELIVERY21,DELIVERY24,0.00000000
2977.00000000,DELIVERY21,DELIVERY24,0.00000000
2978.00000000,DELIVERY21,DELIVERY24,0.00000000
2979.00000000,DELIVERY21,DELIVERY24,0.00000000
2980.00000000,DELIVERY21,DELIVERY24,0.00000000
2981.00000000,DELIVERY21,DELIVERY24,0.00000000
2982.00000000,DELIVERY21,DELIVERY24,0.00000000
2983.00000000,DELIVERY21,DELIVERY24,0.00000000
2984.00000000,DELIVERY21,DELIVERY24,0.00000000
2985.00000000,DELIVERY21,DELIVERY24,0.00000000
2986.00000000,DELIVERY21,DELIVERY24,0.00000000
2987.00000000,DELIVERY21,DELIVERY24,0.00000000
2988.00000000,DELIVERY21,DELIVERY24,0.00000000
2989.00000000,DELIVERY21,DELIVERY24,0.00000000
2990.00000000,DELIVERY21,DELIVERY24,0.00000000
2991.00000000,DELIVERY21,DELIVERY24,0.00000000
2992.00000000,DELIVERY21,DELIVERY24,0.00000000
2993.00000000,DELIVERY21,DELIVERY24,0.00000000
2994.00000000,DELIVERY21,DELIVERY24,0.00000000
2995.00000000,DELIVERY21,DELIVERY24,0.00000000
2996.00000000,DELIVERY21,DELIVERY24,0.00000000
2997.00000000,DELIVERY21,DELIVERY24,0.00000000
2998.00000000,DELIVERY21,DELIVERY24,0.00000000
2999.00000000,DELIVERY21,DELIVERY24,0.00000000
3000.00000000,DELIVERY21,DELIVERY24,0.00000000
3001.00000000,DELIVERY21,DELIVERY24,0.00000000
3001.00000000,DELIVERY23,DELIVERY27,0.00000000
3002.00000000,DELIVERY21,DELIVERY24,0.00000000
3002.00000000,DELIVERY23,DELIVERY27,0.00000000
3003.00000000,DELIVERY21,DELIVERY24,0.00000000
3003.00000000,DELIVERY23,DELIVERY27,0.00000000
3004.00000000,DELIVERY21,DELIVERY24,0.00000000
3004.00000000,DELIVERY23,DELIVERY27,0.00000000
3005.00000000,DELIVERY21,DELIVERY24,0.00000000
3005.00000000,DELIVERY23,DELIVERY27,0.00000000
3006.00000000,DELIVERY21,DELIVERY24,0.00000000
3006.00000000,DELIVERY23,DELIVERY27,0.00000000
3007.00000000,DELIVERY21,DELIVERY24,0.00000000
3007.00000000,DELIVERY23,DELIVERY27,0.00000000
3008.00000000,DELIVERY21,DELIVERY24,0.00000000
3008.00000000,DELIVERY23,DELIVERY27,0.00000000
3009.00000000,DELIVERY21,DELIVERY24,0.00000000
3009.00000000,DELIVERY23,DELIVERY27,0.00000000
3010.00000000,DELIVERY21,DELIVERY24,0.00000000
3010.00000000,DELIVERY23,DELIVERY27,0.00000000
3011.00000000,DELIVERY21,DELIVERY24,0.00000000
3011.00000000,DELIVERY23,DELIVERY27,0.00000000
3012.00000000,DELIVERY21,DELIVERY24,0.00000000
3012.00000000,DELIVERY23,DELIVERY27,0.00000000
3013.00000000,DELIVERY21,DELIVERY24,0.00000000
3013.00000000,DELIVERY23,DELIVERY27,0.00000000
3014.00000000,DELIVERY21,DELIVERY24,0.00000000
3014.00000000,DELIVERY23,DELIVERY27,0.00000000
3015.00000000,DELIVERY21,DELIVERY24,0.00000000
3015.00000000,DELIVERY23,DELIVERY27,0.00000000
3016.00000000,DELIVERY21,DELIVERY24,0.00000000
3016.00000000,DELIVERY23,DELIVERY27,0.00000000
3017.00000000,DELIVERY23,DELIVERY27,0.00000000
3017.00000000,DELIVERY21,DELIVERY24,0.00000000
3018.00000000,DELIVERY23,DELIVERY27,0.00000000
3018.00000000,DELIVERY21,DELIVERY24,0.00000000
3019.00000000,DELIVERY23,DELIVERY27,0.00000000
3019.00000000,DELIVERY21,DELIVERY24,0.00000000
3020.00000000,DELIVERY23,DELIVERY27,0.00000000
3020.00000000,DELIVERY21,DELIVERY24,0.00000000
3021.00000000,DELIVERY23,DELIVERY27,0.00000000
3021.00000000,DELIVERY21,DELIVERY24,0.00000000
3022.00000000,DELIVERY23,DELIVERY27,0.00000000
3022.00000000,DELIVERY21,DELIVERY24,0.00000000
3023.00000000,DELIVERY23,DELIVERY27,0.00000000
3023.00000000,DELIVERY21,DELIVERY24,0.00000000
3024.00000000,DELIVERY23,DELIVERY27,0.00000000
3024.00000000,DELIVERY21,DELIVERY24,0.00000000
3025.00000000,DELIVERY23,DELIVERY27,0.00000000
3025.00000000,DELIVERY21,DELIVERY24,0.00000000
3026.00000000,DELIVERY23,DELIVERY27,0.00000000
3026.00000000,DELIVERY21,DELIVERY24,0.00000000
3027.00000000,DELIVERY23,DELIVERY27,0.00000000
3027.00000000,DELIVERY21,DELIVERY24,0.00000000
3028.00000000,DELIVERY23,DELIVERY27,0.00000000
3028.00000000,DELIVERY21,DELIVERY24,0.00000000
3029.00000000,DELIVERY23,DELIVERY27,0.00000000
3029.00000000,DELIVERY21,DELIVERY24,0.00000000
3030.00000000,DELIVERY23,DELIVERY27,0.00000000
3030.00000000,DELIVERY21,DELIVERY24,0.00000000
3031.00000000,DELIVERY23,DELIVERY27,0.00000000
3031.00000000,DELIVERY21,DELIVERY24,0.00000000
3032.00000000,DELIVERY23,DELIVERY27,0.00000000
3032.00000000,DELIVERY21,DELIVERY24,0.00000000
3033.00000000,DELIVERY23,DELIVERY27,0.00000000
3033.00000000,DELIVERY21,DELIVERY24,0.00000000
3034.00000000,DELIVERY23,DELIVERY27,0.00000000
3034.00000000,DELIVERY21,DELIVERY24,0.00000000
3035.00000000,DELIVERY23,DELIVERY27,0.00000000
3035.00000000,DELIVERY21,DELIVERY24,0.00000000
3036.00000000,DELIVERY23,DELIVERY27,0.00000000
3036.00000000,DELIVERY21,DELIVERY24,0.00000000
3037.00000000,DELIVERY23,DELIVERY27,0.00000000
3037.00000000,DELIVERY21,DELIVERY24,0.00000000
3038.00000000,DELIVERY23,DELIVERY27,0.00000000
3038.00000000,DELIVERY21,DELIVERY24,0.00000000
3039.00000000,DELIVERY23,DELIVERY27,0.00000000
3039.00000000,DELIVERY21,DELIVERY24,0.00000000
3040.00000000,DELIVERY21,DELIVERY24,0.00000000
3041.00000000,DELIVERY21,DELIVERY24,0.00000000
3042.00000000,BACKGROUND124,BACKGROUND133,0.00043406
3042.00000000,DELIVERY23,DELIVERY27,0.00000000
3042.00000000,DELIVERY21,DELIVERY24,0.00000000
3043.00000000,DELIVERY23,DELIVERY27,0.00000000
3043.00000000,DELIVERY21,DELIVERY24,0.00000000
3044.00000000,DELIVERY23,DELIVERY27,0.00000000
3044.00000000,DELIVERY21,DELIVERY24,0.00000000
3045.00000000,DELIVERY23,DELIVERY27,0.00000000
3045.00000000,DELIVERY21,DELIVERY24,0.00000000
3046.00000000,DELIVERY21,DELIVERY24,0.00000000
3047.00000000,DELIVERY23,DELIVERY27,0.00000000
3047.00000000,DELIVERY21,DELIVERY24,0.00000000
3048.00000000,DELIVERY23,DELIVERY27,0.00000000
3048.00000000,DELIVERY21,DELIVERY24,0.00000000
3049.00000000,DELIVERY23,DELIVERY27,0.00000000
3049.00000000,DELIVERY21,DELIVERY24,0.00000000
3050.00000000,DELIVERY23,DELIVERY27,0.31890362
3050.00000000,DELIVERY21,DELIVERY24,0.00000000
3051.00000000,DELIVERY21,DELIVERY24,0.00000000
3052.00000000,DELIVERY21,DELIVERY24,0.00000000
3053.00000000,DELIVERY21,DELIVERY24,0.00000000
3054.00000000,DELIVERY21,DELIVERY24,0.00000000
3055.00000000,DELIVERY21,DELIVERY24,0.00000000
3056.00000000,DELIVERY21,DELIVERY24,0.00000000
3057.00000000,DELIVERY21,DELIVERY24,0.00000000
3058.00000000,DELIVERY21,DELIVERY24,0.00000000
3059.00000000,DELIVERY21,DELIVERY24,0.00000000
3060.00000000,DELIVERY21,DELIVERY24,0.00000000
3061.00000000,DELIVERY21,DELIVERY24,0.00000000
3062.00000000,DELIVERY21,DELIVERY24,0.00000000
3063.00000000,DELIVERY21,DELIVERY24,0.00000000
3064.00000000,DELIVERY21,DELIVERY24,0.00000000
3065.00000000,DELIVERY21,DELIVERY24,0.00000000
3066.00000000,DELIVERY21,DELIVERY24,0.00000000
3067.00000000,DELIVERY21,DELIVERY24,0.00000000
3068.00000000,DELIVERY21,DELIVERY24,0.00000000
3069.00000000,DELIVERY21,DELIVERY24,0.00000000
3070.00000000,DELIVERY21,DELIVERY24,0.00000000
3071.00000000,DELIVERY21,DELIVERY24,0.00000000
3072.00000000,DELIVERY21,DELIVERY24,0.00000000
3073.00000000,DELIVERY21,DELIVERY24,0.00000000
3074.00000000,DELIVERY21,DELIVERY24,0.00000000
3075.00000000,DELIVERY21,DELIVERY24,0.00000000
3076.00000000,DELIVERY21,DELIVERY24,0.00000000
3077.00000000,DELIVERY21,DELIVERY24,0.00000000
3078.00000000,DELIVERY21,DELIVERY24,0.00000000
3079.00000000,DELIVERY21,DELIVERY24,0.00000000
3080.00000000,DELIVERY21,DELIVERY24,0.00000000
3081.00000000,DELIVERY21,DELIVERY24,0.00000000
3082.00000000,DELIVERY21,DELIVERY24,0.00000000
3083.00000000,DELIVERY21,DELIVERY24,0.00000000
3084.00000000,DELIVERY21,DELIVERY24,0.00000000
3085.00000000,DELIVERY21,DELIVERY24,0.00000000
3086.00000000,DELIVERY21,DELIVERY24,0.00000000
3087.00000000,DELIVERY21,DELIVERY24,0.00000000
3088.00000000,DELIVERY21,DELIVERY24,0.00000000
3089.00000000,DELIVERY21,DELIVERY24,0.00000000
3090.00000000,DELIVERY21,DELIVERY24,0.00000000
3091.00000000,DELIVERY21,DELIVERY24,0.00000000
3092.00000000,DELIVERY21,DELIVERY24,0.00000000
3093.00000000,DELIVERY21,DELIVERY24,0.00000000
3094.00000000,DELIVERY21,DELIVERY24,0.00000000
3095.00000000,DELIVERY21,DELIVERY24,0.00000000
3096.00000000,DELIVERY21,DELIVERY24,0.00000000
3097.00000000,DELIVERY21,DELIVERY24,0.00000000
3098.00000000,DELIVERY21,DELIVERY24,0.00000000
3099.00000000,DELIVERY21,DELIVERY24,0.00000000
3100.00000000,DELIVERY21,DELIVERY24,0.00000000
3101.00000000,DELIVERY21,DELIVERY24,0.00000000
3102.00000000,DELIVERY21,DELIVERY24,0.00000000
3103.00000000,DELIVERY21,DELIVERY24,0.00000000
3104.00000000,DELIVERY21,DELIVERY24,0.00000000
3105.00000000,DELIVERY21,DELIVERY24,0.00000000
3106.00000000,DELIVERY21,DELIVERY24,0.00000000
3107.00000000,DELIVERY21,DELIVERY24,0.00000000
3108.00000000,DELIVERY21,DELIVERY24,0.00000000
3109.00000000,DELIVERY21,DELIVERY24,0.00000000
3110.00000000,DELIVERY21,DELIVERY24,0.00000000
3111.00000000,DELIVERY21,DELIVERY24,0.00000000
3112.00000000,DELIVERY21,DELIVERY24,0.00000000
3113.00000000,DELIVERY21,DELIVERY24,0.00000000
3114.00000000,DELIVERY21,DELIVERY24,0.00000000
3115.00000000,DELIVERY21,DELIVERY24,0.00000000
3116.00000000,DELIVERY21,DELIVERY24,0.00000000
3117.00000000,DELIVERY21,DELIVERY24,0.00000000
3118.00000000,DELIVERY21,DELIVERY24,0.00000000
3119.00000000,DELIVERY21,DELIVERY24,0.00000000
3120.00000000,DELIVERY21,DELIVERY24,0.00000000
3121.00000000,DELIVERY21,DELIVERY24,0.00000000
3122.00000000,DELIVERY21,DELIVERY24,0.00000000
3123.00000000,DELIVERY21,DELIVERY24,0.00000000
3124.00000000,DELIVERY21,DELIVERY24,0.00000000
3125.00000000,DELIVERY21,DELIVERY24,0.00000000
3126.00000000,DELIVERY21,DELIVERY24,0.00000000
3127.00000000,DELIVERY21,DELIVERY24,0.00000000
3128.00000000,DELIVERY21,DELIVERY24,0.00000000
3129.00000000,DELIVERY21,DELIVERY24,0.00000000
3130.00000000,DELIVERY21,DELIVERY24,0.00000000
3131.00000000,DELIVERY21,DELIVERY24,0.00000000
3132.00000000,DELIVERY21,DELIVERY24,0.00000000
3133.00000000,DELIVERY21,DELIVERY24,0.00000000
3134.00000000,DELIVERY21,DELIVERY24,0.00000000
3135.00000000,DELIVERY21,DELIVERY24,0.00000000
3136.00000000,DELIVERY21,DELIVERY24,0.00000000
3137.00000000,DELIVERY21,DELIVERY24,0.00000000
3138.00000000,DELIVERY21,DELIVERY24,0.00000000
3139.00000000,DELIVERY21,DELIVERY24,0.00000000
3140.00000000,DELIVERY21,DELIVERY24,0.00000000
3141.00000000,DELIVERY21,DELIVERY24,0.00000000
3142.00000000,DELIVERY21,DELIVERY24,0.00000000
3143.00000000,DELIVERY21,DELIVERY24,0.00000000
3144.00000000,DELIVERY21,DELIVERY24,0.00000000
3145.00000000,DELIVERY21,DELIVERY24,0.00000000
3146.00000000,DELIVERY21,DELIVERY24,0.00000000
3147.00000000,DELIVERY21,DELIVERY24,0.00000000
3148.00000000,DELIVERY19,DELIVERY27,3.64963073
3148.00000000,DELIVERY21,DELIVERY24,0.00000000
3149.00000000,DELIVERY21,DELIVERY24,0.00000000
3150.00000000,DELIVERY21,DELIVERY24,0.00000000
3151.00000000,DELIVERY21,DELIVERY24,0.00000000
3152.00000000,DELIVERY21,DELIVERY24,0.00000000
3153.00000000,DELIVERY21,DELIVERY24,0.00000000
3154.00000000,DELIVERY21,DELIVERY24,0.00000000
3155.00000000,DELIVERY18,DELIVERY23,0.33527670
3155.00000000,DELIVERY21,DELIVERY24,0.00000000
3156.00000000,DELIVERY21,DELIVERY24,0.00000000
3157.00000000,DELIVERY19,DELIVERY27,0.13917003
3157.00000000,DELIVERY21,DELIVERY24,0.00000000
3158.00000000,DELIVERY21,DELIVERY24,0.00000000
3159.00000000,DELIVERY21,DELIVERY24,0.00000000
3160.00000000,DELIVERY21,DELIVERY24,0.00000000
3161.00000000,DELIVERY21,DELIVERY24,0.00000000
3162.00000000,DELIVERY21,DELIVERY24,0.00000000
3163.00000000,DELIVERY21,DELIVERY24,0.00000000
3164.00000000,DELIVERY21,DELIVERY24,0.00000000
3165.00000000,DELIVERY21,DELIVERY24,0.00000000
3166.00000000,DELIVERY21,DELIVERY24,0.00000000
3167.00000000,DELIVERY21,DELIVERY24,0.00000000
3168.00000000,DELIVERY21,DELIVERY24,0.00000000
3169.00000000,DELIVERY21,DELIVERY24,0.00000000
3170.00000000,DELIVERY21,DELIVERY24,0.00000000
3171.00000000,DELIVERY21,DELIVERY24,0.00000000
