# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
237.00000000,BACKGROUND6,SURVEILLANCE_LUFTHANSA,59.08200357
238.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,459.21041552
341.00000000,BACKGROUND24,SURVEILLANCE_EUROWINGS,467.37201662
398.00000000,BACKGROUND45,SURVEILLANCE_EUROWINGS,360.84850915
606.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,6.06560571
744.00000000,BACKGROUND45,BACKGROUND52,0.02874906
835.00000000,BACKGROUND50,BACKGROUND97,0.00687540
855.00000000,BACKGROUND73,BACKGROUND85,0.23284403
964.00000000,BACKGROUND32,BACKGROUND83,6.09220176
998.00000000,BACKGROUND37,BACKGROUND68,0.00963942
1122.00000000,BACKGROUND37,BACKGROUND75,0.00444873
1139.00000000,BACKGROUND60,BACKGROUND97,0.79808139
1173.00000000,BACKGROUND60,BACKGROUND75,0.01369350
1478.00000000,BACKGROUND136,BACKGROUND162,0.77337505
1535.00000000,BACKGROUND80,BACKGROUND84,0.97186486
1605.00000000,BACKGROUND121,BACKGROUND136,0.00703376
1620.00000000,BACKGROUND110,BACKGROUND180,0.07825953
1625.00000000,BACKGROUND106,BACKGROUND180,0.02498000
1671.00000000,BACKGROUND89,BACKGROUND98,0.38037465
1693.00000000,BACKGROUND155,BACKGROUND180,0.09718640
1698.00000000,BACKGROUND102,BACKGROUND146,11.93617506
1741.00000000,BACKGROUND180,BACKGROUND192,0.13239373
1795.00000000,BACKGROUND162,BACKGROUND209,0.05728717
