# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
119.00000000,BACKGROUND13,BACKGROUND14,start
120.00000000,BACKGROUND13,BACKGROUND14,end
181.00000000,BACKGROUND19,SURVEILLANCE_LUFTHANSA,start
192.00000000,BACKGROUND19,SURVEILLANCE_LUFTHANSA,end
237.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
241.00000000,BACKGROUND14,SURVEILLANCE_LUFTHANSA,start
241.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
246.00000000,BACKGROUND16,BACKGROUND3,start
246.00000000,BACKGROUND14,SURVEILLANCE_LUFTHANSA,end
248.00000000,BACKGROUND16,BACKGROUND3,end
327.00000000,BACKGROUND26,BACKGROUND27,start
329.00000000,BACKGROUND26,BACKGROUND27,end
343.00000000,BACKGROUND11,BACKGROUND15,start
345.00000000,BACKGROUND11,BACKGROUND15,end
443.00000000,BACKGROUND45,SURVEILLANCE_EUROWINGS,start
459.00000000,BACKGROUND45,SURVEILLANCE_EUROWINGS,end
464.00000000,BACKGROUND31,BACKGROUND54,start
466.00000000,BACKGROUND31,BACKGROUND54,end
507.00000000,BACKGROUND31,BACKGROUND46,start
508.00000000,BACKGROUND31,BACKGROUND46,end
572.00000000,BACKGROUND54,BACKGROUND68,start
573.00000000,BACKGROUND54,BACKGROUND68,end
579.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
587.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
607.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
608.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
649.00000000,BACKGROUND68,BACKGROUND76,start
651.00000000,BACKGROUND68,BACKGROUND76,end
656.00000000,BACKGROUND54,BACKGROUND77,start
658.00000000,BACKGROUND54,BACKGROUND77,end
701.00000000,BACKGROUND32,BACKGROUND70,start
702.00000000,BACKGROUND32,BACKGROUND55,start
703.00000000,BACKGROUND32,BACKGROUND70,end
704.00000000,BACKGROUND32,BACKGROUND55,end
743.00000000,BACKGROUND66,BACKGROUND84,start
746.00000000,BACKGROUND66,BACKGROUND84,end
752.00000000,BACKGROUND60,BACKGROUND81,start
754.00000000,BACKGROUND60,BACKGROUND81,end
899.00000000,BACKGROUND110,BACKGROUND73,start
901.00000000,BACKGROUND110,BACKGROUND73,end
962.00000000,BACKGROUND105,BACKGROUND107,start
965.00000000,BACKGROUND105,BACKGROUND107,end
1099.00000000,BACKGROUND128,BACKGROUND43,start
1101.00000000,BACKGROUND128,BACKGROUND43,end
1109.00000000,BACKGROUND110,BACKGROUND139,start
1112.00000000,BACKGROUND110,BACKGROUND139,end
1165.00000000,BACKGROUND137,BACKGROUND138,start
1169.00000000,BACKGROUND127,BACKGROUND131,start
1169.00000000,BACKGROUND137,BACKGROUND138,end
1170.00000000,BACKGROUND127,BACKGROUND131,end
1172.00000000,BACKGROUND137,BACKGROUND138,start
1173.00000000,BACKGROUND137,BACKGROUND138,end
1200.00000000,BACKGROUND119,BACKGROUND141,start
1203.00000000,BACKGROUND119,BACKGROUND141,end
1205.00000000,BACKGROUND137,BACKGROUND138,start
1211.00000000,BACKGROUND137,BACKGROUND138,end
1238.00000000,BACKGROUND123,BACKGROUND127,start
1239.00000000,BACKGROUND123,BACKGROUND127,end
1319.00000000,BACKGROUND145,BACKGROUND43,start
1321.00000000,BACKGROUND145,BACKGROUND43,end
1411.00000000,BACKGROUND156,BACKGROUND163,start
1412.00000000,BACKGROUND156,BACKGROUND163,end
1447.00000000,BACKGROUND144,BACKGROUND170,start
1448.00000000,BACKGROUND144,BACKGROUND170,end
1449.00000000,BACKGROUND147,BACKGROUND181,start
1450.00000000,BACKGROUND147,BACKGROUND181,end
1494.00000000,BACKGROUND152,BACKGROUND174,start
1498.00000000,BACKGROUND152,BACKGROUND174,end
1522.00000000,BACKGROUND130,BACKGROUND163,start
1526.00000000,BACKGROUND130,BACKGROUND163,end
1531.00000000,BACKGROUND154,BACKGROUND195,start
1534.00000000,BACKGROUND154,BACKGROUND195,end
1687.00000000,BACKGROUND148,BACKGROUND206,start
1688.00000000,BACKGROUND148,BACKGROUND206,end
1707.00000000,BACKGROUND179,BACKGROUND184,start
