# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
181.00000000,BACKGROUND16,SURVEILLANCE_LUFTHANSA,start
188.00000000,BACKGROUND16,SURVEILLANCE_LUFTHANSA,end
192.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,start
193.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,end
196.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,start
214.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,end
215.00000000,BACKGROUND21,BACKGROUND27,start
221.00000000,BACKGROUND20,BACKGROUND8,start
221.00000000,BACKGROUND21,BACKGROUND27,end
222.00000000,BACKGROUND18,SURVEILLANCE_LUFTHANSA,start
222.00000000,BACKGROUND20,BACKGROUND8,end
224.00000000,BACKGROUND29,SURVEILLANCE_LUFTHANSA,start
228.00000000,BACKGROUND21,BACKGROUND27,start
234.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
234.00000000,BACKGROUND21,BACKGROUND27,end
235.00000000,BACKGROUND21,BACKGROUND27,start
236.00000000,BACKGROUND21,BACKGROUND27,end
238.00000000,BACKGROUND18,SURVEILLANCE_LUFTHANSA,end
240.00000000,BACKGROUND29,SURVEILLANCE_LUFTHANSA,end
242.00000000,BACKGROUND20,BACKGROUND8,start
245.00000000,BACKGROUND20,BACKGROUND8,end
246.00000000,BACKGROUND20,BACKGROUND8,start
247.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
247.00000000,BACKGROUND20,BACKGROUND8,end
250.00000000,BACKGROUND20,BACKGROUND8,start
251.00000000,BACKGROUND20,BACKGROUND8,end
255.00000000,BACKGROUND20,BACKGROUND8,start
256.00000000,BACKGROUND20,BACKGROUND8,end
263.00000000,BACKGROUND20,BACKGROUND8,start
264.00000000,BACKGROUND19,BACKGROUND22,start
264.00000000,BACKGROUND20,BACKGROUND8,end
275.00000000,BACKGROUND19,BACKGROUND22,end
291.00000000,BACKGROUND20,BACKGROUND8,start
296.00000000,BACKGROUND20,BACKGROUND8,end
302.00000000,BACKGROUND20,BACKGROUND8,start
307.00000000,BACKGROUND20,BACKGROUND8,end
313.00000000,BACKGROUND20,BACKGROUND33,start
314.00000000,BACKGROUND20,BACKGROUND33,end
322.00000000,BACKGROUND12,SURVEILLANCE_EUROWINGS,start
332.00000000,BACKGROUND44,SURVEILLANCE_EUROWINGS,start
339.00000000,BACKGROUND12,SURVEILLANCE_EUROWINGS,end
345.00000000,BACKGROUND44,SURVEILLANCE_EUROWINGS,end
356.00000000,BACKGROUND26,BACKGROUND42,start
363.00000000,BACKGROUND26,BACKGROUND42,end
429.00000000,BACKGROUND39,BACKGROUND41,start
439.00000000,BACKGROUND39,BACKGROUND41,end
529.00000000,BACKGROUND53,SURVEILLANCE_HELICOPTER,start
532.00000000,BACKGROUND53,SURVEILLANCE_HELICOPTER,end
537.00000000,BACKGROUND62,BACKGROUND68,start
539.00000000,BACKGROUND62,BACKGROUND68,end
542.00000000,BACKGROUND49,BACKGROUND63,start
549.00000000,BACKGROUND49,BACKGROUND63,end
592.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
601.00000000,BACKGROUND68,BACKGROUND76,start
602.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
604.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
606.00000000,BACKGROUND59,BACKGROUND76,start
610.00000000,BACKGROUND47,BACKGROUND81,start
610.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
611.00000000,BACKGROUND68,BACKGROUND76,end
617.00000000,BACKGROUND59,BACKGROUND76,end
619.00000000,BACKGROUND47,BACKGROUND81,end
669.00000000,BACKGROUND65,BACKGROUND77,start
672.00000000,BACKGROUND65,BACKGROUND77,end
712.00000000,BACKGROUND62,BACKGROUND81,start
714.00000000,BACKGROUND62,BACKGROUND81,end
776.00000000,BACKGROUND75,BACKGROUND99,start
785.00000000,BACKGROUND75,BACKGROUND99,end
844.00000000,BACKGROUND108,BACKGROUND90,start
855.00000000,BACKGROUND108,BACKGROUND90,end
896.00000000,BACKGROUND111,BACKGROUND113,start
906.00000000,BACKGROUND111,BACKGROUND113,end
913.00000000,BACKGROUND105,BACKGROUND119,start
925.00000000,BACKGROUND105,BACKGROUND119,end
927.00000000,BACKGROUND113,SURVEILLANCEOP5,start
929.00000000,BACKGROUND113,SURVEILLANCEOP5,end
1035.00000000,BACKGROUND116,BACKGROUND120,start
1036.00000000,BACKGROUND116,BACKGROUND120,end
1085.00000000,BACKGROUND112,BACKGROUND124,start
1095.00000000,BACKGROUND112,BACKGROUND124,end
1119.00000000,BACKGROUND127,BACKGROUND140,start
1120.00000000,BACKGROUND127,BACKGROUND140,end
1178.00000000,BACKGROUND143,BACKGROUND146,start
1181.00000000,BACKGROUND143,BACKGROUND146,end
1192.00000000,BACKGROUND129,BACKGROUND148,start
1193.00000000,BACKGROUND129,BACKGROUND148,end
1262.00000000,BACKGROUND133,BACKGROUND156,start
1273.00000000,BACKGROUND133,BACKGROUND156,end
1278.00000000,BACKGROUND151,BACKGROUND62,start
1279.00000000,BACKGROUND151,BACKGROUND62,end
1338.00000000,BACKGROUND168,BACKGROUND170,start
1341.00000000,BACKGROUND168,BACKGROUND170,end
1376.00000000,BACKGROUND154,BACKGROUND172,start
1379.00000000,BACKGROUND147,BACKGROUND156,start
1381.00000000,BACKGROUND154,BACKGROUND172,end
1394.00000000,BACKGROUND147,BACKGROUND156,end
1399.00000000,BACKGROUND145,BACKGROUND168,start
1407.00000000,BACKGROUND165,BACKGROUND179,start
1416.00000000,BACKGROUND145,BACKGROUND168,end
1418.00000000,BACKGROUND165,BACKGROUND179,end
1444.00000000,BACKGROUND169,BACKGROUND173,start
1454.00000000,BACKGROUND169,BACKGROUND173,end
1474.00000000,BACKGROUND178,BACKGROUND188,start
1481.00000000,BACKGROUND174,BACKGROUND182,start
1483.00000000,BACKGROUND174,BACKGROUND182,end
1485.00000000,BACKGROUND178,BACKGROUND188,end
1573.00000000,BACKGROUND121,BACKGROUND179,start
1580.00000000,BACKGROUND142,BACKGROUND179,start
1580.00000000,BACKGROUND121,BACKGROUND156,start
1581.00000000,BACKGROUND121,BACKGROUND156,end
1582.00000000,BACKGROUND121,BACKGROUND179,end
1592.00000000,BACKGROUND142,BACKGROUND179,end
1626.00000000,BACKGROUND156,BACKGROUND194,start
1636.00000000,BACKGROUND156,BACKGROUND194,end
1658.00000000,BACKGROUND178,BACKGROUND186,start
1671.00000000,BACKGROUND178,BACKGROUND186,end
1680.00000000,BACKGROUND178,BACKGROUND186,start
1681.00000000,BACKGROUND178,BACKGROUND186,end
1706.00000000,BACKGROUND183,BACKGROUND209,start
