# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
227.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
240.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
354.00000000,BACKGROUND1,SURVEILLANCE_EUROWINGS,start
374.00000000,BACKGROUND1,SURVEILLANCE_EUROWINGS,end
528.00000000,BACKGROUND1,SURVEILLANCE_HELICOPTER,start
536.00000000,BACKGROUND1,SURVEILLANCE_HELICOPTER,end
582.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
599.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
605.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
606.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
826.00000000,BACKGROUND5,BACKGROUND9,start
836.00000000,BACKGROUND5,BACKGROUND9,end
