# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
661.00000000,BACKGROUND24,BACKGROUND27,0.21876072
1847.00000000,DELIVERY11,DELIVERY13,0.00000000
1848.00000000,DELIVERY11,DELIVERY13,0.00000000
1849.00000000,DELIVERY11,DELIVERY13,0.00000000
1850.00000000,DELIVERY11,DELIVERY13,0.00000000
1851.00000000,DELIVERY11,DELIVERY13,0.00000000
1852.00000000,DELIVERY11,DELIVERY13,0.00000000
1853.00000000,DELIVERY11,DELIVERY13,0.00000000
1854.00000000,DELIVERY11,DELIVERY13,0.00000000
1855.00000000,DELIVERY11,DELIVERY13,0.00000000
1856.00000000,DELIVERY11,DELIVERY13,0.00000000
1857.00000000,DELIVERY11,DELIVERY13,0.00000000
1858.00000000,DELIVERY11,DELIVERY13,0.00000000
1859.00000000,DELIVERY11,DELIVERY13,0.00000000
1860.00000000,DELIVERY11,DELIVERY13,0.00000000
1861.00000000,DELIVERY11,DELIVERY13,0.00000000
1862.00000000,DELIVERY11,DELIVERY13,0.00000000
1863.00000000,DELIVERY11,DELIVERY13,0.00000000
1864.00000000,DELIVERY11,DELIVERY13,0.00000000
1865.00000000,DELIVERY11,DELIVERY13,0.00000000
1866.00000000,DELIVERY11,DELIVERY13,0.00000000
1867.00000000,DELIVERY11,DELIVERY13,0.00000000
1868.00000000,DELIVERY11,DELIVERY13,0.00000000
1869.00000000,DELIVERY11,DELIVERY13,0.00000000
1870.00000000,DELIVERY11,DELIVERY13,0.00000000
1871.00000000,DELIVERY11,DELIVERY13,0.00000000
1872.00000000,DELIVERY11,DELIVERY13,0.00000000
1873.00000000,DELIVERY11,DELIVERY13,0.00000000
1874.00000000,DELIVERY11,DELIVERY13,0.00000000
1875.00000000,DELIVERY11,DELIVERY13,0.00000000
1876.00000000,DELIVERY11,DELIVERY13,0.00000000
1877.00000000,DELIVERY11,DELIVERY13,0.00000000
1878.00000000,DELIVERY11,DELIVERY13,0.00000000
1879.00000000,DELIVERY11,DELIVERY13,0.00000000
1880.00000000,DELIVERY11,DELIVERY13,0.00000000
1881.00000000,DELIVERY11,DELIVERY13,0.00000000
1882.00000000,DELIVERY11,DELIVERY13,0.00000000
1883.00000000,DELIVERY11,DELIVERY13,0.00000000
1884.00000000,DELIVERY11,DELIVERY13,0.00000000
1885.00000000,DELIVERY11,DELIVERY13,0.00000000
1886.00000000,DELIVERY11,DELIVERY13,0.00000000
1887.00000000,DELIVERY11,DELIVERY13,0.00000000
1888.00000000,DELIVERY11,DELIVERY13,0.00000000
1889.00000000,DELIVERY11,DELIVERY13,0.00000000
1890.00000000,DELIVERY11,DELIVERY13,0.00000000
1891.00000000,DELIVERY11,DELIVERY13,0.00000000
1892.00000000,DELIVERY11,DELIVERY13,0.00000000
1893.00000000,DELIVERY11,DELIVERY13,0.00000000
1894.00000000,DELIVERY11,DELIVERY13,0.00000000
1895.00000000,DELIVERY11,DELIVERY13,0.00000000
1896.00000000,DELIVERY11,DELIVERY13,0.00000000
1897.00000000,DELIVERY11,DELIVERY13,0.00000000
1898.00000000,DELIVERY11,DELIVERY13,0.00000000
1899.00000000,DELIVERY11,DELIVERY13,0.00000000
1900.00000000,DELIVERY11,DELIVERY13,0.00000000
1901.00000000,DELIVERY11,DELIVERY13,0.00000000
1902.00000000,DELIVERY11,DELIVERY13,0.00699564
1904.00000000,DELIVERY11,DELIVERY13,3.19845311
1951.00000000,BACKGROUND57,BACKGROUND84,4.78497236
1959.00000000,BACKGROUND77,BACKGROUND95,0.57836672
1960.00000000,BACKGROUND57,BACKGROUND84,0.07720840
2015.00000000,DELIVERY10,DELIVERY8,0.02372801
2042.00000000,DELIVERY12,DELIVERY13,0.06497498
2043.00000000,DELIVERY12,DELIVERY13,0.06497498
2044.00000000,DELIVERY12,DELIVERY13,0.06497498
2045.00000000,DELIVERY12,DELIVERY13,0.06497498
2046.00000000,DELIVERY12,DELIVERY13,0.06497498
2047.00000000,DELIVERY12,DELIVERY13,0.06497498
2048.00000000,DELIVERY12,DELIVERY13,0.06497498
2049.00000000,DELIVERY12,DELIVERY13,0.06497498
2050.00000000,DELIVERY12,DELIVERY13,0.06497498
2051.00000000,DELIVERY12,DELIVERY13,0.06497498
2052.00000000,DELIVERY12,DELIVERY13,0.06497498
2056.00000000,DELIVERY12,DELIVERY13,0.36477395
2156.00000000,DELIVERY10,DELIVERY13,0.08370237
2204.00000000,BACKGROUND105,BACKGROUND86,2.62833039
2213.00000000,BACKGROUND94,DELIVERY13,0.14587617
2294.00000000,BACKGROUND81,DELIVERY14,0.03978807
2401.00000000,DELIVERY16,DELIVERY20,0.00000000
2402.00000000,DELIVERY16,DELIVERY20,0.00000000
2403.00000000,DELIVERY16,DELIVERY20,0.00000000
2404.00000000,DELIVERY16,DELIVERY20,0.00000000
2405.00000000,DELIVERY16,DELIVERY20,0.00000000
2406.00000000,DELIVERY16,DELIVERY20,0.00000000
2407.00000000,DELIVERY16,DELIVERY20,0.00000000
2408.00000000,DELIVERY16,DELIVERY20,0.00000000
2409.00000000,DELIVERY16,DELIVERY20,0.00000000
2410.00000000,DELIVERY16,DELIVERY20,0.00000000
2411.00000000,DELIVERY16,DELIVERY20,0.00000000
2412.00000000,DELIVERY16,DELIVERY20,0.00000000
2413.00000000,DELIVERY16,DELIVERY20,0.00000000
2414.00000000,DELIVERY16,DELIVERY20,0.00000000
2415.00000000,DELIVERY16,DELIVERY20,0.00000000
2416.00000000,DELIVERY16,DELIVERY20,0.00000000
2417.00000000,DELIVERY16,DELIVERY20,0.00000000
2418.00000000,DELIVERY16,DELIVERY20,0.00000000
2419.00000000,DELIVERY16,DELIVERY20,0.00000000
2420.00000000,DELIVERY16,DELIVERY20,0.00000000
2421.00000000,DELIVERY16,DELIVERY20,0.00000000
2422.00000000,DELIVERY16,DELIVERY20,0.00000000
2423.00000000,DELIVERY16,DELIVERY20,0.00000000
2424.00000000,DELIVERY16,DELIVERY20,0.00000000
2425.00000000,DELIVERY16,DELIVERY20,0.00000000
2426.00000000,DELIVERY16,DELIVERY20,0.00000000
2427.00000000,DELIVERY16,DELIVERY20,0.00000000
2428.00000000,DELIVERY16,DELIVERY20,0.00000000
2429.00000000,DELIVERY16,DELIVERY20,0.00000000
2430.00000000,DELIVERY16,DELIVERY20,0.00000000
2431.00000000,DELIVERY16,DELIVERY20,0.00834919
2432.00000000,DELIVERY16,DELIVERY20,0.02151351
2573.00000000,DELIVERY14,DELIVERY16,0.36073119
2621.00000000,DELIVERY16,DELIVERY20,0.21130316
2649.00000000,DELIVERY15,DELIVERY20,0.27898813
2650.00000000,DELIVERY15,DELIVERY20,1.71417102
2651.00000000,DELIVERY15,DELIVERY20,1.71417102
2652.00000000,DELIVERY15,DELIVERY20,1.71417102
2653.00000000,DELIVERY15,DELIVERY20,1.71417102
2654.00000000,DELIVERY15,DELIVERY20,1.71417102
2655.00000000,DELIVERY15,DELIVERY20,1.71417102
2656.00000000,DELIVERY15,DELIVERY20,1.71417102
2657.00000000,DELIVERY15,DELIVERY20,1.71417102
2658.00000000,DELIVERY15,DELIVERY20,1.71417102
2659.00000000,DELIVERY15,DELIVERY20,1.71417102
2660.00000000,DELIVERY15,DELIVERY20,1.71417102
2661.00000000,DELIVERY15,DELIVERY20,1.71417102
2662.00000000,DELIVERY15,DELIVERY20,1.71417102
2663.00000000,DELIVERY15,DELIVERY20,1.71417102
2664.00000000,DELIVERY15,DELIVERY20,1.71417102
2665.00000000,DELIVERY15,DELIVERY20,1.71417102
2666.00000000,DELIVERY15,DELIVERY20,1.71417102
2667.00000000,DELIVERY15,DELIVERY20,1.71417102
2668.00000000,DELIVERY15,DELIVERY20,1.71417102
2669.00000000,DELIVERY15,DELIVERY20,1.71417102
2670.00000000,DELIVERY15,DELIVERY20,1.71417102
2671.00000000,DELIVERY15,DELIVERY20,1.71417102
2676.00000000,DELIVERY15,DELIVERY20,0.64047116
2677.00000000,DELIVERY15,DELIVERY20,0.65346663
2800.00000000,BACKGROUND102,DELIVERY14,2.22344048
2803.00000000,BACKGROUND102,DELIVERY14,9.73666740
2804.00000000,BACKGROUND102,DELIVERY14,9.73666740
2822.00000000,BACKGROUND102,BACKGROUND103,0.02303002
2826.00000000,DELIVERY16,DELIVERY23,0.00288446
2863.00000000,BACKGROUND108,BACKGROUND127,0.44580586
2901.00000000,BACKGROUND104,BACKGROUND127,1.11496164
2902.00000000,BACKGROUND104,BACKGROUND127,7.63072857
2922.00000000,BACKGROUND104,BACKGROUND108,0.32902483
2922.00000000,DELIVERY17,DELIVERY21,0.25575882
3001.00000000,DELIVERY18,DELIVERY19,0.00000000
3001.00000000,DELIVERY18,DELIVERY22,0.00000000
3001.00000000,DELIVERY19,DELIVERY22,0.00000000
3002.00000000,DELIVERY18,DELIVERY19,0.00000000
3002.00000000,DELIVERY18,DELIVERY22,0.00000000
3002.00000000,DELIVERY19,DELIVERY22,0.00000000
3003.00000000,DELIVERY18,DELIVERY19,0.00000000
3003.00000000,DELIVERY18,DELIVERY22,0.00000000
3003.00000000,DELIVERY19,DELIVERY22,0.00000000
3004.00000000,DELIVERY18,DELIVERY19,0.00000000
3004.00000000,DELIVERY18,DELIVERY22,0.00000000
3004.00000000,DELIVERY19,DELIVERY22,0.00000000
3005.00000000,DELIVERY18,DELIVERY19,0.00000000
3005.00000000,DELIVERY18,DELIVERY22,0.00000000
3005.00000000,DELIVERY19,DELIVERY22,0.00000000
3006.00000000,DELIVERY18,DELIVERY19,0.00000000
3006.00000000,DELIVERY18,DELIVERY22,0.00000000
3006.00000000,DELIVERY19,DELIVERY22,0.00000000
3007.00000000,DELIVERY18,DELIVERY19,0.00000000
3007.00000000,DELIVERY18,DELIVERY22,0.00000000
3007.00000000,DELIVERY19,DELIVERY22,0.00000000
3008.00000000,DELIVERY18,DELIVERY19,0.00000000
3008.00000000,DELIVERY18,DELIVERY22,0.00000000
3008.00000000,DELIVERY19,DELIVERY22,0.00000000
3009.00000000,DELIVERY18,DELIVERY19,0.00000000
3009.00000000,DELIVERY18,DELIVERY22,0.00000000
3009.00000000,DELIVERY19,DELIVERY22,0.00000000
3010.00000000,DELIVERY18,DELIVERY19,0.00000000
3010.00000000,DELIVERY18,DELIVERY22,0.00000000
3010.00000000,DELIVERY19,DELIVERY22,0.00000000
3011.00000000,DELIVERY18,DELIVERY19,0.00000000
3011.00000000,DELIVERY18,DELIVERY22,0.00000000
3011.00000000,DELIVERY19,DELIVERY22,0.00000000
3012.00000000,DELIVERY18,DELIVERY19,0.00000000
3012.00000000,DELIVERY18,DELIVERY22,0.00000000
3012.00000000,DELIVERY19,DELIVERY22,0.00000000
3013.00000000,DELIVERY18,DELIVERY19,0.00000000
3013.00000000,DELIVERY18,DELIVERY22,0.00000000
3013.00000000,DELIVERY19,DELIVERY22,0.00000000
3014.00000000,DELIVERY18,DELIVERY19,0.00000000
3014.00000000,DELIVERY18,DELIVERY22,0.00000000
3014.00000000,DELIVERY19,DELIVERY22,0.00000000
3015.00000000,DELIVERY18,DELIVERY19,0.00000000
3015.00000000,DELIVERY18,DELIVERY22,0.00000000
3015.00000000,DELIVERY19,DELIVERY22,0.00000000
3016.00000000,DELIVERY18,DELIVERY19,0.00000000
3016.00000000,DELIVERY18,DELIVERY22,0.00000000
3016.00000000,DELIVERY19,DELIVERY22,0.00000000
3017.00000000,DELIVERY18,DELIVERY19,0.00000000
3017.00000000,DELIVERY18,DELIVERY22,0.00000000
3017.00000000,DELIVERY19,DELIVERY22,0.00000000
3018.00000000,DELIVERY18,DELIVERY19,0.00000000
3018.00000000,DELIVERY18,DELIVERY22,0.00000000
3018.00000000,DELIVERY19,DELIVERY22,0.00000000
3019.00000000,DELIVERY18,DELIVERY19,0.00000000
3019.00000000,DELIVERY18,DELIVERY22,0.00000000
3019.00000000,DELIVERY19,DELIVERY22,0.00000000
3020.00000000,DELIVERY18,DELIVERY19,0.00000000
3020.00000000,DELIVERY18,DELIVERY22,0.00000000
3020.00000000,DELIVERY19,DELIVERY22,0.00000000
3021.00000000,DELIVERY18,DELIVERY19,0.00000000
3021.00000000,DELIVERY18,DELIVERY22,0.00000000
3021.00000000,DELIVERY19,DELIVERY22,0.00000000
3022.00000000,DELIVERY18,DELIVERY19,0.00000000
3022.00000000,DELIVERY18,DELIVERY22,0.00000000
3022.00000000,DELIVERY19,DELIVERY22,0.00000000
3023.00000000,DELIVERY18,DELIVERY19,0.00000000
3023.00000000,DELIVERY18,DELIVERY22,0.00000000
3023.00000000,DELIVERY19,DELIVERY22,0.00000000
3024.00000000,DELIVERY18,DELIVERY19,0.00000000
3024.00000000,DELIVERY18,DELIVERY22,0.00000000
3024.00000000,DELIVERY19,DELIVERY22,0.00000000
3025.00000000,DELIVERY18,DELIVERY19,0.00000000
3025.00000000,DELIVERY18,DELIVERY22,0.00000000
3025.00000000,DELIVERY19,DELIVERY22,0.00000000
3026.00000000,DELIVERY18,DELIVERY19,0.00000000
3026.00000000,DELIVERY18,DELIVERY22,0.00000000
3026.00000000,DELIVERY19,DELIVERY22,0.00000000
3027.00000000,DELIVERY18,DELIVERY19,0.00000000
3027.00000000,DELIVERY18,DELIVERY22,0.00000000
3027.00000000,DELIVERY19,DELIVERY22,0.00000000
3028.00000000,DELIVERY18,DELIVERY19,0.00000000
3028.00000000,DELIVERY18,DELIVERY22,0.00000000
3028.00000000,DELIVERY19,DELIVERY22,0.00000000
3029.00000000,DELIVERY18,DELIVERY19,0.00000000
3029.00000000,DELIVERY18,DELIVERY22,0.00000000
3029.00000000,DELIVERY19,DELIVERY22,0.00000000
3030.00000000,DELIVERY18,DELIVERY19,0.00000000
3030.00000000,DELIVERY18,DELIVERY22,0.00000000
3030.00000000,DELIVERY19,DELIVERY22,0.00000000
3031.00000000,DELIVERY18,DELIVERY19,0.00000000
3031.00000000,DELIVERY18,DELIVERY22,0.00000000
3031.00000000,DELIVERY19,DELIVERY22,0.00000000
3032.00000000,DELIVERY18,DELIVERY19,0.00000000
3032.00000000,DELIVERY18,DELIVERY22,0.00000000
3032.00000000,DELIVERY19,DELIVERY22,0.00000000
3033.00000000,DELIVERY18,DELIVERY19,0.00000000
3033.00000000,DELIVERY18,DELIVERY22,0.00000000
3033.00000000,DELIVERY19,DELIVERY22,0.00000000
3034.00000000,DELIVERY18,DELIVERY19,0.00000000
3034.00000000,DELIVERY18,DELIVERY22,0.00000000
3034.00000000,DELIVERY19,DELIVERY22,0.00000000
3035.00000000,DELIVERY18,DELIVERY19,0.00000000
3035.00000000,DELIVERY18,DELIVERY22,0.00000000
3035.00000000,DELIVERY19,DELIVERY22,0.00000000
3036.00000000,DELIVERY18,DELIVERY19,0.00000000
3036.00000000,DELIVERY18,DELIVERY22,0.00000000
3036.00000000,DELIVERY19,DELIVERY22,0.00000000
3037.00000000,DELIVERY18,DELIVERY19,0.00000000
3037.00000000,DELIVERY18,DELIVERY22,0.00000000
3037.00000000,DELIVERY19,DELIVERY22,0.00000000
3038.00000000,DELIVERY18,DELIVERY19,0.00000000
3038.00000000,DELIVERY18,DELIVERY22,0.00000000
3038.00000000,DELIVERY19,DELIVERY22,0.00000000
3039.00000000,DELIVERY18,DELIVERY19,0.00000000
3039.00000000,DELIVERY18,DELIVERY22,0.00000000
3039.00000000,DELIVERY19,DELIVERY22,0.00000000
3040.00000000,DELIVERY18,DELIVERY19,0.00000000
3040.00000000,DELIVERY18,DELIVERY22,0.00000000
3040.00000000,DELIVERY19,DELIVERY22,0.00000000
3041.00000000,DELIVERY18,DELIVERY19,0.00000000
3041.00000000,DELIVERY18,DELIVERY22,0.00000000
3041.00000000,DELIVERY19,DELIVERY22,0.00000000
3042.00000000,DELIVERY18,DELIVERY19,0.00000000
3042.00000000,DELIVERY18,DELIVERY22,0.00000000
3042.00000000,DELIVERY19,DELIVERY22,0.00000000
3043.00000000,DELIVERY18,DELIVERY19,0.00000000
3043.00000000,DELIVERY18,DELIVERY22,0.00000000
3043.00000000,DELIVERY19,DELIVERY22,0.00000000
3044.00000000,DELIVERY18,DELIVERY19,0.00000000
3044.00000000,DELIVERY18,DELIVERY22,0.00000000
3044.00000000,DELIVERY19,DELIVERY22,0.00000000
3045.00000000,DELIVERY18,DELIVERY19,0.00000000
3045.00000000,DELIVERY18,DELIVERY22,0.00000000
3045.00000000,DELIVERY19,DELIVERY22,0.00000000
3046.00000000,DELIVERY18,DELIVERY19,0.00000000
3046.00000000,DELIVERY18,DELIVERY22,0.00000000
3046.00000000,DELIVERY19,DELIVERY22,0.00000000
3047.00000000,DELIVERY18,DELIVERY19,0.00000000
3047.00000000,DELIVERY18,DELIVERY22,0.00000000
3047.00000000,DELIVERY19,DELIVERY22,0.00000000
3048.00000000,DELIVERY18,DELIVERY19,0.00000000
3048.00000000,DELIVERY18,DELIVERY22,0.00000003
3048.00000000,DELIVERY19,DELIVERY22,0.00000003
3049.00000000,DELIVERY18,DELIVERY19,0.00000000
3049.00000000,DELIVERY18,DELIVERY22,1.06594499
3049.00000000,DELIVERY19,DELIVERY22,1.06594499
3050.00000000,DELIVERY18,DELIVERY19,0.00000000
3051.00000000,DELIVERY18,DELIVERY19,0.00000000
3052.00000000,DELIVERY18,DELIVERY19,0.00000000
3053.00000000,DELIVERY18,DELIVERY19,0.00000000
3054.00000000,DELIVERY18,DELIVERY19,0.00000000
3055.00000000,DELIVERY18,DELIVERY19,0.00000000
3056.00000000,DELIVERY18,DELIVERY19,0.00000000
3057.00000000,DELIVERY18,DELIVERY19,0.00000000
3058.00000000,DELIVERY18,DELIVERY19,0.00000000
3059.00000000,DELIVERY18,DELIVERY19,0.00000000
3060.00000000,DELIVERY18,DELIVERY19,0.00000000
3061.00000000,DELIVERY18,DELIVERY19,0.00000000
3062.00000000,DELIVERY18,DELIVERY19,0.00000000
3063.00000000,DELIVERY18,DELIVERY19,0.00000000
3064.00000000,DELIVERY18,DELIVERY19,0.00000000
3065.00000000,DELIVERY18,DELIVERY19,0.00000000
3066.00000000,DELIVERY18,DELIVERY19,0.00000000
3067.00000000,DELIVERY18,DELIVERY19,0.00000000
3068.00000000,DELIVERY18,DELIVERY19,0.00000000
3069.00000000,DELIVERY18,DELIVERY19,0.00000000
3070.00000000,DELIVERY18,DELIVERY19,0.00000000
3071.00000000,DELIVERY18,DELIVERY19,0.00000000
3072.00000000,DELIVERY18,DELIVERY19,0.00000000
3073.00000000,DELIVERY18,DELIVERY19,0.00000000
3074.00000000,DELIVERY18,DELIVERY19,0.00000000
3075.00000000,DELIVERY18,DELIVERY19,0.00000000
3076.00000000,DELIVERY18,DELIVERY19,0.00000000
3077.00000000,DELIVERY18,DELIVERY19,0.00000000
3078.00000000,DELIVERY18,DELIVERY19,0.00000000
3079.00000000,DELIVERY18,DELIVERY19,0.00000000
3080.00000000,DELIVERY18,DELIVERY19,0.00000000
3081.00000000,DELIVERY18,DELIVERY19,0.00000000
3082.00000000,DELIVERY18,DELIVERY19,0.00000000
3083.00000000,DELIVERY18,DELIVERY19,0.00000000
3084.00000000,DELIVERY18,DELIVERY19,0.00000000
3085.00000000,DELIVERY18,DELIVERY19,0.00000000
3094.00000000,DELIVERY18,DELIVERY19,0.00000000
3094.00000000,DELIVERY15,DELIVERY24,4.05637659
3095.00000000,DELIVERY18,DELIVERY19,0.00000000
3096.00000000,DELIVERY18,DELIVERY19,0.00000000
3097.00000000,DELIVERY18,DELIVERY19,0.00000000
3098.00000000,DELIVERY18,DELIVERY19,0.00000000
3099.00000000,DELIVERY18,DELIVERY19,0.00000000
3100.00000000,DELIVERY18,DELIVERY19,0.00000000
3101.00000000,DELIVERY18,DELIVERY19,0.00000000
3102.00000000,DELIVERY18,DELIVERY19,0.00000000
3103.00000000,DELIVERY18,DELIVERY19,0.00000017
3137.00000000,BACKGROUND120,BACKGROUND142,8.44430617
3153.00000000,BACKGROUND120,BACKGROUND138,0.32561036
3575.00000000,DELIVERY19,DELIVERY22,0.00000000
3576.00000000,DELIVERY19,DELIVERY22,0.00000000
3577.00000000,DELIVERY19,DELIVERY22,0.00000000
3578.00000000,DELIVERY19,DELIVERY22,0.00000000
3579.00000000,DELIVERY19,DELIVERY22,0.00000000
3580.00000000,DELIVERY19,DELIVERY22,0.00000000
3581.00000000,DELIVERY19,DELIVERY22,0.00000000
3582.00000000,DELIVERY19,DELIVERY22,0.00000000
3583.00000000,DELIVERY19,DELIVERY22,0.00000000
3584.00000000,DELIVERY19,DELIVERY22,0.00000000
3585.00000000,DELIVERY19,DELIVERY22,0.00000000
3586.00000000,DELIVERY19,DELIVERY22,0.00000000
3587.00000000,DELIVERY19,DELIVERY22,0.00000000
3588.00000000,DELIVERY19,DELIVERY22,0.00000000
3589.00000000,BACKGROUND115,BACKGROUND146,4.96026052
3589.00000000,DELIVERY19,DELIVERY22,0.00000000
3590.00000000,DELIVERY19,DELIVERY22,0.00000000
3591.00000000,DELIVERY19,DELIVERY22,0.00000000
3592.00000000,DELIVERY19,DELIVERY22,0.00000000
3593.00000000,DELIVERY19,DELIVERY22,0.00000000
3594.00000000,DELIVERY19,DELIVERY22,0.00000000
3595.00000000,DELIVERY19,DELIVERY22,0.00000000
3596.00000000,DELIVERY19,DELIVERY22,0.00000000
3597.00000000,DELIVERY19,DELIVERY22,0.00000000
3598.00000000,DELIVERY19,DELIVERY22,0.00000000
3599.00000000,DELIVERY19,DELIVERY22,0.00000000
3600.00000000,DELIVERY19,DELIVERY22,0.00000000
3601.00000000,DELIVERY19,DELIVERY22,0.00000000
3601.00000000,DELIVERY25,DELIVERY30,0.00000000
3601.00000000,DELIVERY26,DELIVERY28,0.00000000
