# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
139.00000000,BACKGROUND13,BACKGROUND16,start
143.00000000,BACKGROUND13,BACKGROUND16,end
193.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,start
201.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,end
211.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,start
212.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,end
217.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,start
218.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,end
220.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,start
221.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,end
224.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,start
225.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,end
227.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,start
228.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,end
230.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,start
232.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,end
246.00000000,BACKGROUND33,SURVEILLANCE_LUFTHANSA,start
249.00000000,BACKGROUND6,SURVEILLANCE_LUFTHANSA,start
254.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
254.00000000,BACKGROUND33,SURVEILLANCE_LUFTHANSA,end
270.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
271.00000000,BACKGROUND19,BACKGROUND8,start
272.00000000,BACKGROUND6,SURVEILLANCE_LUFTHANSA,end
275.00000000,BACKGROUND36,SURVEILLANCE_LUFTHANSA,start
275.00000000,BACKGROUND19,BACKGROUND8,end
289.00000000,BACKGROUND36,SURVEILLANCE_LUFTHANSA,end
296.00000000,BACKGROUND18,BACKGROUND31,start
296.00000000,BACKGROUND20,BACKGROUND33,start
297.00000000,BACKGROUND18,BACKGROUND31,end
298.00000000,BACKGROUND20,BACKGROUND33,end
307.00000000,BACKGROUND18,BACKGROUND31,start
312.00000000,BACKGROUND18,BACKGROUND31,end
314.00000000,BACKGROUND39,SURVEILLANCE_EUROWINGS,start
331.00000000,BACKGROUND28,SURVEILLANCE_EUROWINGS,start
340.00000000,BACKGROUND39,SURVEILLANCE_EUROWINGS,end
344.00000000,BACKGROUND16,SURVEILLANCE_EUROWINGS,start
350.00000000,BACKGROUND28,SURVEILLANCE_EUROWINGS,end
360.00000000,BACKGROUND29,BACKGROUND5,start
360.00000000,BACKGROUND16,SURVEILLANCE_EUROWINGS,end
366.00000000,BACKGROUND20,BACKGROUND33,start
367.00000000,BACKGROUND18,BACKGROUND45,start
368.00000000,BACKGROUND18,BACKGROUND45,end
369.00000000,BACKGROUND14,BACKGROUND22,start
369.00000000,BACKGROUND20,BACKGROUND33,end
370.00000000,BACKGROUND29,BACKGROUND5,end
371.00000000,BACKGROUND20,BACKGROUND33,start
372.00000000,BACKGROUND20,BACKGROUND33,end
408.00000000,BACKGROUND14,BACKGROUND22,end
409.00000000,BACKGROUND15,BACKGROUND29,start
419.00000000,BACKGROUND15,BACKGROUND29,end
426.00000000,BACKGROUND11,BACKGROUND6,start
434.00000000,BACKGROUND11,BACKGROUND6,end
466.00000000,BACKGROUND37,BACKGROUND8,start
471.00000000,BACKGROUND23,BACKGROUND52,start
472.00000000,BACKGROUND35,BACKGROUND45,start
473.00000000,BACKGROUND37,BACKGROUND8,end
476.00000000,BACKGROUND23,BACKGROUND52,end
481.00000000,BACKGROUND35,BACKGROUND45,end
484.00000000,BACKGROUND30,BACKGROUND56,start
486.00000000,BACKGROUND30,BACKGROUND56,end
496.00000000,BACKGROUND35,SURVEILLANCEOP4,start
497.00000000,BACKGROUND35,SURVEILLANCEOP4,end
519.00000000,BACKGROUND21,BACKGROUND68,start
522.00000000,BACKGROUND21,BACKGROUND68,end
570.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
587.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
623.00000000,BACKGROUND38,BACKGROUND50,start
633.00000000,BACKGROUND38,BACKGROUND50,end
643.00000000,BACKGROUND34,BACKGROUND70,start
652.00000000,BACKGROUND34,BACKGROUND70,end
666.00000000,BACKGROUND62,SURVEILLANCEOP4,start
674.00000000,BACKGROUND62,SURVEILLANCEOP4,end
756.00000000,BACKGROUND29,BACKGROUND54,start
765.00000000,BACKGROUND29,BACKGROUND54,end
769.00000000,BACKGROUND78,BACKGROUND91,start
774.00000000,BACKGROUND78,BACKGROUND82,start
778.00000000,BACKGROUND78,BACKGROUND91,end
782.00000000,BACKGROUND78,BACKGROUND82,end
785.00000000,BACKGROUND68,BACKGROUND83,start
787.00000000,BACKGROUND68,BACKGROUND83,end
794.00000000,BACKGROUND23,BACKGROUND39,start
795.00000000,BACKGROUND23,BACKGROUND39,end
808.00000000,BACKGROUND23,BACKGROUND39,start
809.00000000,BACKGROUND23,BACKGROUND39,end
810.00000000,BACKGROUND23,BACKGROUND39,start
811.00000000,BACKGROUND23,BACKGROUND39,end
828.00000000,BACKGROUND82,BACKGROUND99,start
831.00000000,BACKGROUND82,BACKGROUND99,end
836.00000000,BACKGROUND34,BACKGROUND63,start
837.00000000,BACKGROUND34,BACKGROUND63,end
868.00000000,BACKGROUND54,BACKGROUND86,start
868.00000000,BACKGROUND57,BACKGROUND93,start
869.00000000,BACKGROUND54,BACKGROUND86,end
873.00000000,BACKGROUND91,BACKGROUND92,start
878.00000000,BACKGROUND57,BACKGROUND93,end
882.00000000,BACKGROUND54,BACKGROUND86,start
883.00000000,BACKGROUND54,BACKGROUND86,end
883.00000000,BACKGROUND91,BACKGROUND92,end
939.00000000,BACKGROUND68,BACKGROUND88,start
944.00000000,BACKGROUND68,BACKGROUND88,end
990.00000000,BACKGROUND82,BACKGROUND88,start
999.00000000,BACKGROUND82,BACKGROUND88,end
1010.00000000,BACKGROUND100,BACKGROUND96,start
1073.00000000,BACKGROUND100,BACKGROUND96,end
1076.00000000,BACKGROUND100,BACKGROUND96,start
1077.00000000,BACKGROUND100,BACKGROUND96,end
1079.00000000,BACKGROUND100,BACKGROUND96,start
1088.00000000,BACKGROUND100,BACKGROUND96,end
1103.00000000,BACKGROUND100,BACKGROUND96,start
1104.00000000,BACKGROUND100,BACKGROUND96,end
1110.00000000,BACKGROUND100,BACKGROUND96,start
1111.00000000,BACKGROUND100,BACKGROUND96,end
1113.00000000,BACKGROUND100,BACKGROUND96,start
1114.00000000,BACKGROUND100,BACKGROUND96,end
1126.00000000,BACKGROUND100,BACKGROUND96,start
1132.00000000,BACKGROUND100,BACKGROUND96,end
1165.00000000,BACKGROUND126,BACKGROUND148,start
1174.00000000,BACKGROUND126,BACKGROUND148,end
1210.00000000,BACKGROUND112,BACKGROUND135,start
1214.00000000,BACKGROUND112,BACKGROUND135,end
1245.00000000,BACKGROUND147,BACKGROUND148,start
1257.00000000,BACKGROUND147,BACKGROUND148,end
1258.00000000,BACKGROUND151,BACKGROUND82,start
1263.00000000,BACKGROUND151,BACKGROUND82,end
1268.00000000,BACKGROUND112,BACKGROUND135,start
1296.00000000,BACKGROUND124,BACKGROUND82,start
1306.00000000,BACKGROUND124,BACKGROUND82,end
1455.00000000,BACKGROUND124,BACKGROUND167,start
1502.00000000,BACKGROUND124,BACKGROUND167,end
1506.00000000,BACKGROUND178,BACKGROUND187,start
1507.00000000,BACKGROUND151,BACKGROUND180,start
1509.00000000,BACKGROUND151,BACKGROUND180,end
1509.00000000,BACKGROUND178,BACKGROUND187,end
1518.00000000,BACKGROUND151,BACKGROUND180,start
1519.00000000,BACKGROUND151,BACKGROUND180,end
1522.00000000,BACKGROUND151,BACKGROUND180,start
1523.00000000,BACKGROUND151,BACKGROUND180,end
1524.00000000,BACKGROUND110,BACKGROUND154,start
1525.00000000,BACKGROUND110,BACKGROUND154,end
1527.00000000,BACKGROUND151,BACKGROUND180,start
1528.00000000,BACKGROUND110,BACKGROUND154,start
1528.00000000,BACKGROUND151,BACKGROUND180,end
1534.00000000,BACKGROUND151,BACKGROUND180,start
1535.00000000,BACKGROUND151,BACKGROUND180,end
1536.00000000,BACKGROUND151,BACKGROUND180,start
1537.00000000,BACKGROUND110,BACKGROUND154,end
1538.00000000,BACKGROUND151,BACKGROUND180,end
1539.00000000,BACKGROUND151,BACKGROUND180,start
1539.00000000,BACKGROUND102,BACKGROUND154,start
1541.00000000,BACKGROUND151,BACKGROUND180,end
1549.00000000,BACKGROUND102,BACKGROUND154,end
1560.00000000,BACKGROUND151,BACKGROUND180,start
1560.00000000,BACKGROUND118,BACKGROUND162,start
1561.00000000,BACKGROUND118,BACKGROUND162,end
1586.00000000,BACKGROUND105,BACKGROUND163,start
1592.00000000,BACKGROUND148,BACKGROUND195,start
1593.00000000,BACKGROUND148,BACKGROUND195,end
1595.00000000,BACKGROUND105,BACKGROUND163,end
1596.00000000,BACKGROUND151,BACKGROUND180,end
1646.00000000,BACKGROUND124,BACKGROUND206,start
1649.00000000,BACKGROUND146,BACKGROUND165,start
1653.00000000,BACKGROUND124,BACKGROUND206,end
1657.00000000,BACKGROUND146,BACKGROUND165,end
1665.00000000,BACKGROUND175,BACKGROUND202,start
1667.00000000,BACKGROUND167,BACKGROUND185,start
1673.00000000,BACKGROUND175,BACKGROUND202,end
1678.00000000,BACKGROUND167,BACKGROUND185,end
1680.00000000,BACKGROUND167,BACKGROUND173,start
1680.00000000,BACKGROUND140,BACKGROUND199,start
1688.00000000,BACKGROUND140,BACKGROUND199,end
1691.00000000,BACKGROUND167,BACKGROUND173,end
1693.00000000,BACKGROUND118,BACKGROUND97,start
1695.00000000,BACKGROUND141,BACKGROUND149,start
1704.00000000,BACKGROUND118,BACKGROUND97,end
1707.00000000,BACKGROUND118,BACKGROUND97,start
1716.00000000,BACKGROUND118,BACKGROUND97,end
1721.00000000,BACKGROUND173,BACKGROUND185,start
1737.00000000,BACKGROUND173,BACKGROUND185,end
1739.00000000,BACKGROUND141,BACKGROUND149,end
1740.00000000,BACKGROUND173,BACKGROUND185,start
1741.00000000,BACKGROUND173,BACKGROUND185,end
1743.00000000,BACKGROUND141,BACKGROUND149,start
1747.00000000,BACKGROUND105,BACKGROUND179,start
1751.00000000,BACKGROUND173,BACKGROUND185,start
1757.00000000,BACKGROUND105,BACKGROUND179,end
1764.00000000,BACKGROUND173,BACKGROUND185,end
1768.00000000,BACKGROUND141,BACKGROUND149,end
1771.00000000,BACKGROUND134,BACKGROUND147,start
1776.00000000,BACKGROUND105,BACKGROUND217,start
1778.00000000,BACKGROUND105,BACKGROUND217,end
1788.00000000,BACKGROUND141,BACKGROUND149,start
1788.00000000,BACKGROUND105,BACKGROUND217,start
1791.00000000,BACKGROUND105,BACKGROUND217,end
1795.00000000,BACKGROUND141,BACKGROUND149,end
