# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
227.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
240.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
570.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
587.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
602.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
604.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
1614.00000000,BACKGROUND13,BACKGROUND21,start
1618.00000000,BACKGROUND13,BACKGROUND21,end
1740.00000000,BACKGROUND21,BACKGROUND24,start
1747.00000000,BACKGROUND21,BACKGROUND24,end
1764.00000000,BACKGROUND19,BACKGROUND21,start
1768.00000000,BACKGROUND19,BACKGROUND21,end
