# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
617.00000000,BACKGROUND25,BACKGROUND26,0.14812069
844.00000000,BACKGROUND23,BACKGROUND34,0.22080634
857.00000000,BACKGROUND20,BACKGROUND27,16.70944069
861.00000000,BACKGROUND20,BACKGROUND27,8.69436031
884.00000000,BACKGROUND22,BACKGROUND34,0.04055885
919.00000000,DELIVERY2,DELIVERY5,0.07354855
955.00000000,BACKGROUND36,BACKGROUND41,0.00248355
992.00000000,DELIVERY3,DELIVERY6,0.05135707
1038.00000000,BACKGROUND31,BACKGROUND47,1.80609880
1082.00000000,BACKGROUND34,BACKGROUND42,0.51819741
1211.00000000,BACKGROUND46,DELIVERY7,0.73950232
1214.00000000,BACKGROUND48,BACKGROUND53,0.07021886
1219.00000000,DELIVERY5,DELIVERY9,0.07354855
1265.00000000,BACKGROUND31,BACKGROUND56,2.98331490
1292.00000000,DELIVERY6,DELIVERY7,0.05135707
1331.00000000,BACKGROUND42,BACKGROUND54,0.00000101
1388.00000000,BACKGROUND55,BACKGROUND63,6.05251873
1404.00000000,BACKGROUND55,DELIVERY4,2.83235583
1410.00000000,BACKGROUND63,DELIVERY8,0.81246426
1519.00000000,DELIVERY11,DELIVERY9,0.07354855
1592.00000000,DELIVERY12,DELIVERY7,0.05135707
1775.00000000,BACKGROUND73,BACKGROUND82,23.68003397
1819.00000000,DELIVERY11,DELIVERY13,0.07354855
1845.00000000,BACKGROUND70,BACKGROUND85,0.68099429
1848.00000000,BACKGROUND76,BACKGROUND86,0.35864510
1855.00000000,BACKGROUND73,BACKGROUND89,7.73047630
1871.00000000,BACKGROUND70,BACKGROUND89,0.07585742
1873.00000000,BACKGROUND82,BACKGROUND86,1.54947795
1892.00000000,DELIVERY12,DELIVERY15,0.05135707
1904.00000000,BACKGROUND67,BACKGROUND75,0.00600584
1927.00000000,BACKGROUND85,BACKGROUND86,13.88192861
1995.00000000,BACKGROUND87,BACKGROUND88,0.15529373
2075.00000000,BACKGROUND87,BACKGROUND98,0.00103915
2082.00000000,BACKGROUND89,BACKGROUND96,0.20611201
2093.00000000,BACKGROUND79,BACKGROUND87,0.06218715
2100.00000000,BACKGROUND97,DELIVERY13,2.05190760
2119.00000000,DELIVERY13,DELIVERY16,0.07354855
2135.00000000,BACKGROUND102,BACKGROUND97,32.41092924
2142.00000000,BACKGROUND79,BACKGROUND92,0.09112446
2188.00000000,BACKGROUND87,BACKGROUND92,0.00035368
2192.00000000,DELIVERY15,DELIVERY17,0.05135707
2238.00000000,BACKGROUND79,DELIVERY18,0.00137245
2363.00000000,BACKGROUND104,BACKGROUND94,0.00453940
2419.00000000,DELIVERY16,DELIVERY20,0.07354855
2492.00000000,DELIVERY17,DELIVERY21,0.05135707
2719.00000000,DELIVERY20,DELIVERY23,0.07354855
2725.00000000,BACKGROUND127,BACKGROUND128,6.81803366
2726.00000000,BACKGROUND127,BACKGROUND128,6.33695321
2738.00000000,BACKGROUND127,BACKGROUND128,0.02934105
2783.00000000,BACKGROUND120,DELIVERY21,0.03412668
2791.00000000,BACKGROUND114,BACKGROUND129,27.93541709
2792.00000000,DELIVERY21,DELIVERY24,0.05135707
2802.00000000,BACKGROUND120,DELIVERY24,0.00064334
2898.00000000,BACKGROUND131,DELIVERY19,0.02406552
2905.00000000,BACKGROUND131,DELIVERY19,31.59390648
2961.00000000,BACKGROUND133,DELIVERY23,0.12143004
3019.00000000,DELIVERY23,DELIVERY27,0.07354855
3024.00000000,BACKGROUND120,DELIVERY24,4.63238504
3092.00000000,DELIVERY24,DELIVERY25,0.05135707
3103.00000000,BACKGROUND147,DELIVERY27,6.89874382
3119.00000000,BACKGROUND138,BACKGROUND139,15.07835133
3134.00000000,BACKGROUND131,BACKGROUND139,0.00039020
3139.00000000,BACKGROUND126,DELIVERY26,0.00203296
3224.00000000,BACKGROUND140,BACKGROUND148,8.85072870
3234.00000000,BACKGROUND128,BACKGROUND144,0.19814408
3238.00000000,BACKGROUND120,DELIVERY26,1.53245141
3299.00000000,BACKGROUND148,DELIVERY22,0.00194037
3313.00000000,BACKGROUND148,BACKGROUND155,9.28282059
3319.00000000,BACKGROUND120,DELIVERY27,0.00014909
3319.00000000,DELIVERY27,DELIVERY29,0.07354855
3320.00000000,BACKGROUND120,DELIVERY29,0.07137165
3336.00000000,BACKGROUND144,BACKGROUND145,0.63899545
3392.00000000,DELIVERY25,DELIVERY30,0.05135707
3420.00000000,BACKGROUND153,BACKGROUND161,18.52043142
3444.00000000,BACKGROUND143,DELIVERY28,0.94257623
3461.00000000,BACKGROUND135,BACKGROUND159,0.01097850
3500.00000000,BACKGROUND161,BACKGROUND162,0.13907244
