# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
240.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,456.69064934
244.00000000,BACKGROUND14,SURVEILLANCE_LUFTHANSA,358.48136360
331.00000000,BACKGROUND4,SURVEILLANCE_EUROWINGS,318.40933813
342.00000000,BACKGROUND25,SURVEILLANCE_EUROWINGS,129.04812291
360.00000000,BACKGROUND17,SURVEILLANCEOP2,5.89031200
606.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,6.06560571
696.00000000,BACKGROUND65,BACKGROUND70,0.00798331
700.00000000,BACKGROUND65,BACKGROUND70,0.00030905
740.00000000,BACKGROUND24,BACKGROUND70,0.20415981
755.00000000,BACKGROUND21,BACKGROUND70,0.02409374
778.00000000,BACKGROUND49,BACKGROUND77,0.12323999
801.00000000,BACKGROUND52,BACKGROUND75,0.14579761
812.00000000,BACKGROUND75,BACKGROUND86,0.14417537
818.00000000,BACKGROUND66,BACKGROUND73,1.22006153
819.00000000,BACKGROUND66,BACKGROUND73,1.22006153
820.00000000,BACKGROUND66,BACKGROUND73,1.22006154
821.00000000,BACKGROUND66,BACKGROUND73,1.22006154
822.00000000,BACKGROUND66,BACKGROUND73,1.22006154
823.00000000,BACKGROUND66,BACKGROUND73,1.22006154
824.00000000,BACKGROUND66,BACKGROUND73,1.22006154
825.00000000,BACKGROUND66,BACKGROUND73,1.22006154
826.00000000,BACKGROUND66,BACKGROUND73,1.22006155
827.00000000,BACKGROUND66,BACKGROUND73,1.22006155
828.00000000,BACKGROUND66,BACKGROUND73,1.22006155
829.00000000,BACKGROUND66,BACKGROUND73,1.22006155
830.00000000,BACKGROUND66,BACKGROUND73,1.22006155
831.00000000,BACKGROUND66,BACKGROUND73,1.22006156
832.00000000,BACKGROUND66,BACKGROUND73,1.22006156
833.00000000,BACKGROUND66,BACKGROUND73,1.22006156
834.00000000,BACKGROUND66,BACKGROUND73,1.22006156
835.00000000,BACKGROUND66,BACKGROUND73,1.22006156
836.00000000,BACKGROUND66,BACKGROUND73,1.22006157
837.00000000,BACKGROUND66,BACKGROUND73,1.22006157
838.00000000,BACKGROUND66,BACKGROUND73,1.22006157
839.00000000,BACKGROUND66,BACKGROUND73,1.22006157
840.00000000,BACKGROUND66,BACKGROUND73,1.22006158
841.00000000,BACKGROUND66,BACKGROUND73,1.22006158
842.00000000,BACKGROUND66,BACKGROUND73,1.22006158
843.00000000,BACKGROUND66,BACKGROUND73,1.22006158
844.00000000,BACKGROUND66,BACKGROUND73,1.22006159
844.00000000,BACKGROUND65,BACKGROUND70,0.00612060
844.00000000,BACKGROUND63,BACKGROUND88,0.27933677
845.00000000,BACKGROUND66,BACKGROUND73,1.22006159
845.00000000,BACKGROUND63,BACKGROUND88,0.27481450
846.00000000,BACKGROUND66,BACKGROUND73,1.22006159
847.00000000,BACKGROUND66,BACKGROUND73,1.22006160
848.00000000,BACKGROUND66,BACKGROUND73,1.22006160
849.00000000,BACKGROUND66,BACKGROUND73,1.22006160
850.00000000,BACKGROUND66,BACKGROUND73,1.22006161
850.00000000,BACKGROUND65,BACKGROUND70,0.01144222
851.00000000,BACKGROUND66,BACKGROUND73,1.22006161
851.00000000,BACKGROUND65,BACKGROUND70,0.01216622
852.00000000,BACKGROUND66,BACKGROUND73,1.22006161
853.00000000,BACKGROUND66,BACKGROUND73,1.22006162
854.00000000,BACKGROUND66,BACKGROUND73,1.22006162
855.00000000,BACKGROUND66,BACKGROUND73,1.22006162
856.00000000,BACKGROUND66,BACKGROUND73,1.22006163
857.00000000,BACKGROUND66,BACKGROUND73,1.22006163
858.00000000,BACKGROUND66,BACKGROUND73,1.22006163
859.00000000,BACKGROUND66,BACKGROUND73,1.22006164
860.00000000,BACKGROUND66,BACKGROUND73,1.22006164
861.00000000,BACKGROUND66,BACKGROUND73,1.22006165
862.00000000,BACKGROUND66,BACKGROUND73,1.22006165
863.00000000,BACKGROUND66,BACKGROUND73,1.22006165
864.00000000,BACKGROUND66,BACKGROUND73,1.22006166
865.00000000,BACKGROUND66,BACKGROUND73,1.22006166
866.00000000,BACKGROUND66,BACKGROUND73,1.22006167
867.00000000,BACKGROUND66,BACKGROUND73,1.22006167
868.00000000,BACKGROUND66,BACKGROUND73,1.22006167
869.00000000,BACKGROUND66,BACKGROUND73,1.22006168
870.00000000,BACKGROUND66,BACKGROUND73,1.22006168
871.00000000,BACKGROUND66,BACKGROUND73,1.22006169
872.00000000,BACKGROUND66,BACKGROUND73,1.22006169
873.00000000,BACKGROUND66,BACKGROUND73,1.22006170
874.00000000,BACKGROUND66,BACKGROUND73,1.22006170
875.00000000,BACKGROUND66,BACKGROUND73,1.22006171
876.00000000,BACKGROUND66,BACKGROUND73,1.22006171
877.00000000,BACKGROUND66,BACKGROUND73,1.22006172
878.00000000,BACKGROUND66,BACKGROUND73,1.22006172
879.00000000,BACKGROUND66,BACKGROUND73,1.22006173
880.00000000,BACKGROUND66,BACKGROUND73,1.22006173
881.00000000,BACKGROUND66,BACKGROUND73,1.22006174
882.00000000,BACKGROUND66,BACKGROUND73,1.22006174
883.00000000,BACKGROUND66,BACKGROUND73,1.22006175
884.00000000,BACKGROUND66,BACKGROUND73,1.22006175
885.00000000,BACKGROUND66,BACKGROUND73,1.22006176
886.00000000,BACKGROUND66,BACKGROUND73,1.22006176
887.00000000,BACKGROUND66,BACKGROUND73,1.22006177
888.00000000,BACKGROUND66,BACKGROUND73,1.22006177
888.00000000,BACKGROUND102,BACKGROUND76,1.52928894
889.00000000,BACKGROUND66,BACKGROUND73,1.22006178
890.00000000,BACKGROUND66,BACKGROUND73,1.22006178
890.00000000,BACKGROUND102,BACKGROUND76,4.14955547
891.00000000,BACKGROUND66,BACKGROUND73,1.22006179
892.00000000,BACKGROUND66,BACKGROUND73,1.22006180
892.00000000,BACKGROUND103,BACKGROUND21,9.81616597
893.00000000,BACKGROUND66,BACKGROUND73,1.22006180
894.00000000,BACKGROUND66,BACKGROUND73,1.22006181
895.00000000,BACKGROUND66,BACKGROUND73,1.22006181
896.00000000,BACKGROUND66,BACKGROUND73,1.22006182
897.00000000,BACKGROUND66,BACKGROUND73,1.22006183
898.00000000,BACKGROUND66,BACKGROUND73,1.22006183
899.00000000,BACKGROUND66,BACKGROUND73,1.22006184
900.00000000,BACKGROUND66,BACKGROUND73,1.22006184
901.00000000,BACKGROUND66,BACKGROUND73,1.22006185
902.00000000,BACKGROUND66,BACKGROUND73,1.22006186
903.00000000,BACKGROUND66,BACKGROUND73,1.22006186
904.00000000,BACKGROUND66,BACKGROUND73,1.22006187
905.00000000,BACKGROUND66,BACKGROUND73,1.22006188
906.00000000,BACKGROUND66,BACKGROUND73,1.22006188
907.00000000,BACKGROUND66,BACKGROUND73,1.22006189
908.00000000,BACKGROUND66,BACKGROUND73,1.22006190
908.00000000,BACKGROUND56,BACKGROUND65,6.19571259
909.00000000,BACKGROUND66,BACKGROUND73,1.22006190
910.00000000,BACKGROUND66,BACKGROUND73,1.22006191
911.00000000,BACKGROUND66,BACKGROUND73,1.22006192
912.00000000,BACKGROUND66,BACKGROUND73,1.22006193
913.00000000,BACKGROUND66,BACKGROUND73,1.22006193
914.00000000,BACKGROUND66,BACKGROUND73,1.22006194
915.00000000,BACKGROUND66,BACKGROUND73,1.22006195
916.00000000,BACKGROUND66,BACKGROUND73,1.22006195
917.00000000,BACKGROUND66,BACKGROUND73,1.22006196
918.00000000,BACKGROUND66,BACKGROUND73,1.22006197
919.00000000,BACKGROUND66,BACKGROUND73,1.22006198
920.00000000,BACKGROUND66,BACKGROUND73,1.22006198
921.00000000,BACKGROUND66,BACKGROUND73,1.22006199
922.00000000,BACKGROUND66,BACKGROUND73,1.22006200
923.00000000,BACKGROUND66,BACKGROUND73,1.22006201
924.00000000,BACKGROUND66,BACKGROUND73,1.22006201
925.00000000,BACKGROUND66,BACKGROUND73,1.22006202
926.00000000,BACKGROUND66,BACKGROUND73,1.22006203
927.00000000,BACKGROUND66,BACKGROUND73,1.22006204
928.00000000,BACKGROUND66,BACKGROUND73,1.22006205
929.00000000,BACKGROUND66,BACKGROUND73,1.22006205
930.00000000,BACKGROUND66,BACKGROUND73,1.22006206
931.00000000,BACKGROUND66,BACKGROUND73,1.22006207
932.00000000,BACKGROUND66,BACKGROUND73,1.22006208
933.00000000,BACKGROUND66,BACKGROUND73,1.22006209
934.00000000,BACKGROUND66,BACKGROUND73,1.22006210
935.00000000,BACKGROUND66,BACKGROUND73,1.22006210
936.00000000,BACKGROUND66,BACKGROUND73,1.22006211
937.00000000,BACKGROUND66,BACKGROUND73,1.22006212
938.00000000,BACKGROUND66,BACKGROUND73,1.22006213
939.00000000,BACKGROUND66,BACKGROUND73,1.22006214
940.00000000,BACKGROUND66,BACKGROUND73,1.22006215
941.00000000,BACKGROUND66,BACKGROUND73,1.22006216
942.00000000,BACKGROUND66,BACKGROUND73,1.22006216
943.00000000,BACKGROUND66,BACKGROUND73,1.22006217
944.00000000,BACKGROUND66,BACKGROUND73,1.22006218
945.00000000,BACKGROUND66,BACKGROUND73,1.22006219
946.00000000,BACKGROUND66,BACKGROUND73,1.22006220
947.00000000,BACKGROUND66,BACKGROUND73,1.22006221
948.00000000,BACKGROUND66,BACKGROUND73,1.22006222
949.00000000,BACKGROUND66,BACKGROUND73,1.22006223
950.00000000,BACKGROUND66,BACKGROUND73,1.22006224
951.00000000,BACKGROUND66,BACKGROUND73,1.22006225
952.00000000,BACKGROUND66,BACKGROUND73,1.22006226
953.00000000,BACKGROUND66,BACKGROUND73,1.22006227
954.00000000,BACKGROUND66,BACKGROUND73,1.22006228
955.00000000,BACKGROUND66,BACKGROUND73,1.22006228
956.00000000,BACKGROUND66,BACKGROUND73,1.22006229
957.00000000,BACKGROUND66,BACKGROUND73,1.22006230
958.00000000,BACKGROUND66,BACKGROUND73,1.22006231
959.00000000,BACKGROUND66,BACKGROUND73,1.22006232
960.00000000,BACKGROUND66,BACKGROUND73,1.22006233
961.00000000,BACKGROUND66,BACKGROUND73,1.22006234
962.00000000,BACKGROUND66,BACKGROUND73,1.22006235
963.00000000,BACKGROUND66,BACKGROUND73,1.22006236
964.00000000,BACKGROUND66,BACKGROUND73,1.22006237
965.00000000,BACKGROUND66,BACKGROUND73,1.22006238
966.00000000,BACKGROUND66,BACKGROUND73,1.22006240
967.00000000,BACKGROUND66,BACKGROUND73,1.22006241
968.00000000,BACKGROUND66,BACKGROUND73,1.22006242
969.00000000,BACKGROUND66,BACKGROUND73,1.22006243
970.00000000,BACKGROUND66,BACKGROUND73,1.22006244
971.00000000,BACKGROUND66,BACKGROUND73,1.22006245
972.00000000,BACKGROUND66,BACKGROUND73,1.22006246
973.00000000,BACKGROUND66,BACKGROUND73,1.22006247
974.00000000,BACKGROUND66,BACKGROUND73,1.22006248
975.00000000,BACKGROUND66,BACKGROUND73,1.22006249
976.00000000,BACKGROUND66,BACKGROUND73,1.22006250
977.00000000,BACKGROUND66,BACKGROUND73,1.22006251
978.00000000,BACKGROUND66,BACKGROUND73,1.22006252
979.00000000,BACKGROUND66,BACKGROUND73,1.22006253
980.00000000,BACKGROUND66,BACKGROUND73,1.22006255
981.00000000,BACKGROUND66,BACKGROUND73,1.22006256
982.00000000,BACKGROUND66,BACKGROUND73,1.22006257
983.00000000,BACKGROUND66,BACKGROUND73,1.22006258
984.00000000,BACKGROUND66,BACKGROUND73,1.22006259
985.00000000,BACKGROUND66,BACKGROUND73,1.22006260
986.00000000,BACKGROUND66,BACKGROUND73,1.22006261
987.00000000,BACKGROUND66,BACKGROUND73,1.22006263
988.00000000,BACKGROUND66,BACKGROUND73,1.22006264
