# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
389.00000000,BACKGROUND27,BACKGROUND35,3.31257970
480.00000000,BACKGROUND21,BACKGROUND34,8.82594534
540.00000000,BACKGROUND10,BACKGROUND57,0.23392738
727.00000000,BACKGROUND53,BACKGROUND63,19.58392792
828.00000000,BACKGROUND63,BACKGROUND67,0.00053653
837.00000000,BACKGROUND63,BACKGROUND67,0.00216135
866.00000000,BACKGROUND72,BACKGROUND91,7.35727061
984.00000000,BACKGROUND81,BACKGROUND97,31.46570539
1236.00000000,BACKGROUND125,BACKGROUND74,19.46651054
1272.00000000,BACKGROUND116,BACKGROUND127,0.47189685
1308.00000000,BACKGROUND126,BACKGROUND140,24.01146020
1365.00000000,BACKGROUND125,BACKGROUND132,19.78044148
1366.00000000,BACKGROUND125,BACKGROUND132,20.88983609
1367.00000000,BACKGROUND125,BACKGROUND132,22.95724903
1535.00000000,BACKGROUND126,BACKGROUND165,1.58236357
