# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
203.00000000,BACKGROUND14,BACKGROUND17,start
216.00000000,BACKGROUND14,BACKGROUND17,end
321.00000000,BACKGROUND13,BACKGROUND15,start
333.00000000,BACKGROUND13,BACKGROUND15,end
421.00000000,BACKGROUND15,BACKGROUND4,start
433.00000000,BACKGROUND15,BACKGROUND4,end
496.00000000,BACKGROUND33,BACKGROUND46,start
511.00000000,BACKGROUND33,BACKGROUND46,end
559.00000000,BACKGROUND25,BACKGROUND35,start
573.00000000,BACKGROUND25,BACKGROUND35,end
584.00000000,BACKGROUND34,BACKGROUND48,start
585.00000000,BACKGROUND28,BACKGROUND38,start
590.00000000,BACKGROUND28,BACKGROUND38,end
597.00000000,BACKGROUND34,BACKGROUND48,end
599.00000000,BACKGROUND27,BACKGROUND48,start
610.00000000,BACKGROUND27,BACKGROUND48,end
656.00000000,BACKGROUND43,BACKGROUND58,start
658.00000000,BACKGROUND43,BACKGROUND58,end
679.00000000,BACKGROUND43,BACKGROUND47,start
680.00000000,BACKGROUND43,BACKGROUND47,end
685.00000000,BACKGROUND43,BACKGROUND47,start
690.00000000,BACKGROUND38,BACKGROUND7,start
694.00000000,BACKGROUND43,BACKGROUND47,end
710.00000000,SURVEILLANCEOP0,SURVEILLANCEOP1,start
711.00000000,BACKGROUND38,BACKGROUND7,end
723.00000000,BACKGROUND44,BACKGROUND65,start
730.00000000,BACKGROUND44,BACKGROUND65,end
731.00000000,SURVEILLANCEOP0,SURVEILLANCEOP1,end
748.00000000,BACKGROUND64,BACKGROUND67,start
762.00000000,BACKGROUND64,BACKGROUND67,end
790.00000000,BACKGROUND52,BACKGROUND54,start
805.00000000,BACKGROUND52,BACKGROUND54,end
808.00000000,BACKGROUND39,BACKGROUND56,start
824.00000000,BACKGROUND47,BACKGROUND65,start
824.00000000,BACKGROUND39,BACKGROUND56,end
831.00000000,BACKGROUND47,BACKGROUND65,end
872.00000000,BACKGROUND68,BACKGROUND81,start
889.00000000,BACKGROUND68,BACKGROUND81,end
893.00000000,BACKGROUND39,BACKGROUND56,start
896.00000000,BACKGROUND67,SURVEILLANCEOP6,start
896.00000000,BACKGROUND68,BACKGROUND81,start
898.00000000,BACKGROUND39,BACKGROUND56,end
901.00000000,BACKGROUND68,BACKGROUND81,end
908.00000000,BACKGROUND67,SURVEILLANCEOP6,end
913.00000000,BACKGROUND39,BACKGROUND56,start
920.00000000,BACKGROUND39,BACKGROUND56,end
924.00000000,BACKGROUND68,BACKGROUND81,start
925.00000000,BACKGROUND68,BACKGROUND81,end
951.00000000,BACKGROUND68,BACKGROUND81,start
952.00000000,BACKGROUND68,BACKGROUND71,start
952.00000000,BACKGROUND71,BACKGROUND81,start
957.00000000,BACKGROUND71,BACKGROUND81,end
958.00000000,BACKGROUND68,BACKGROUND71,end
961.00000000,BACKGROUND68,BACKGROUND81,end
980.00000000,BACKGROUND81,BACKGROUND87,start
992.00000000,BACKGROUND88,BACKGROUND90,start
992.00000000,BACKGROUND81,BACKGROUND87,end
995.00000000,BACKGROUND52,BACKGROUND86,start
996.00000000,BACKGROUND65,BACKGROUND88,start
999.00000000,BACKGROUND88,BACKGROUND90,end
1008.00000000,BACKGROUND52,BACKGROUND86,end
1010.00000000,BACKGROUND65,BACKGROUND88,end
1017.00000000,BACKGROUND65,BACKGROUND90,start
1021.00000000,BACKGROUND65,BACKGROUND90,end
1035.00000000,BACKGROUND39,BACKGROUND96,start
1039.00000000,SURVEILLANCEOP0,SURVEILLANCEOP2,start
1045.00000000,BACKGROUND39,BACKGROUND96,end
1053.00000000,SURVEILLANCEOP0,SURVEILLANCEOP2,end
1080.00000000,BACKGROUND52,BACKGROUND96,start
1092.00000000,SURVEILLANCEOP0,SURVEILLANCEOP6,start
1100.00000000,SURVEILLANCEOP0,SURVEILLANCEOP6,end
1102.00000000,BACKGROUND52,BACKGROUND96,end
1138.00000000,BACKGROUND80,BACKGROUND88,start
1149.00000000,BACKGROUND80,BACKGROUND88,end
1227.00000000,BACKGROUND106,BACKGROUND98,start
1228.00000000,BACKGROUND74,BACKGROUND92,start
1230.00000000,BACKGROUND74,BACKGROUND92,end
1239.00000000,BACKGROUND106,BACKGROUND98,end
1306.00000000,BACKGROUND101,BACKGROUND82,start
1310.00000000,BACKGROUND80,BACKGROUND81,start
1318.00000000,BACKGROUND101,BACKGROUND82,end
1332.00000000,BACKGROUND80,BACKGROUND81,end
1333.00000000,BACKGROUND101,BACKGROUND109,start
1345.00000000,BACKGROUND101,BACKGROUND109,end
1389.00000000,BACKGROUND110,BACKGROUND98,start
1394.00000000,BACKGROUND110,BACKGROUND98,end
1636.00000000,BACKGROUND137,BACKGROUND138,start
1644.00000000,BACKGROUND137,BACKGROUND138,end
1664.00000000,BACKGROUND127,BACKGROUND129,start
1668.00000000,BACKGROUND127,BACKGROUND129,end
1677.00000000,BACKGROUND117,BACKGROUND138,start
1690.00000000,BACKGROUND117,BACKGROUND138,end
1758.00000000,BACKGROUND148,SURVEILLANCEOP2,start
1760.00000000,BACKGROUND148,SURVEILLANCEOP2,end
1767.00000000,BACKGROUND127,BACKGROUND129,start
1768.00000000,BACKGROUND127,BACKGROUND129,end
1774.00000000,BACKGROUND125,BACKGROUND149,start
1775.00000000,BACKGROUND125,BACKGROUND149,end
