# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
215.00000000,BACKGROUND14,BACKGROUND17,21.84457170
331.00000000,BACKGROUND13,BACKGROUND15,0.00110016
432.00000000,BACKGROUND15,BACKGROUND4,0.00067735
499.00000000,BACKGROUND33,BACKGROUND46,0.00000737
501.00000000,BACKGROUND33,BACKGROUND46,7.11805166
502.00000000,BACKGROUND33,BACKGROUND46,7.11805166
503.00000000,BACKGROUND33,BACKGROUND46,7.11805167
504.00000000,BACKGROUND33,BACKGROUND46,7.11805167
505.00000000,BACKGROUND33,BACKGROUND46,7.11805166
508.00000000,BACKGROUND33,BACKGROUND46,2.12493164
509.00000000,BACKGROUND33,BACKGROUND46,3.29981725
571.00000000,BACKGROUND25,BACKGROUND35,1.51952380
596.00000000,BACKGROUND34,BACKGROUND48,8.66051094
609.00000000,BACKGROUND27,BACKGROUND48,2.07438539
693.00000000,BACKGROUND43,BACKGROUND47,0.00125616
709.00000000,BACKGROUND38,BACKGROUND7,35.71085427
726.00000000,SURVEILLANCEOP0,SURVEILLANCEOP1,0.13269695
760.00000000,BACKGROUND64,BACKGROUND67,3.72942690
803.00000000,BACKGROUND52,BACKGROUND54,0.00000233
822.00000000,BACKGROUND39,BACKGROUND56,27.05836293
830.00000000,BACKGROUND47,BACKGROUND65,36.33114351
880.00000000,BACKGROUND68,BACKGROUND81,26.38234270
886.00000000,BACKGROUND68,BACKGROUND81,1.47595238
907.00000000,BACKGROUND67,SURVEILLANCEOP6,35.35410144
918.00000000,BACKGROUND39,BACKGROUND56,5.98356616
956.00000000,BACKGROUND68,BACKGROUND71,0.01972220
956.00000000,BACKGROUND71,BACKGROUND81,0.04382175
957.00000000,BACKGROUND68,BACKGROUND81,0.00063241
991.00000000,BACKGROUND81,BACKGROUND87,30.12212881
1006.00000000,BACKGROUND52,BACKGROUND86,9.99523875
1009.00000000,BACKGROUND65,BACKGROUND88,0.00064065
1043.00000000,BACKGROUND39,BACKGROUND96,1.55065390
1051.00000000,SURVEILLANCEOP0,SURVEILLANCEOP2,9.20031091
1097.00000000,SURVEILLANCEOP0,SURVEILLANCEOP6,3.08601385
1097.00000000,BACKGROUND52,BACKGROUND96,0.06644849
1147.00000000,BACKGROUND80,BACKGROUND88,0.13686602
1238.00000000,BACKGROUND106,BACKGROUND98,1.83643638
1317.00000000,BACKGROUND101,BACKGROUND82,0.14381448
1328.00000000,BACKGROUND80,BACKGROUND81,17.61741563
1344.00000000,BACKGROUND101,BACKGROUND109,0.23343477
1393.00000000,BACKGROUND110,BACKGROUND98,22.67270953
1643.00000000,BACKGROUND137,BACKGROUND138,0.78222041
1689.00000000,BACKGROUND117,BACKGROUND138,22.58137779
