# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
411.00000000,BACKGROUND29,BACKGROUND39,start
414.00000000,BACKGROUND29,BACKGROUND39,end
699.00000000,BACKGROUND24,BACKGROUND48,start
706.00000000,BACKGROUND24,BACKGROUND48,end
948.00000000,BACKGROUND40,BACKGROUND76,start
951.00000000,BACKGROUND40,BACKGROUND76,end
1086.00000000,BACKGROUND40,BACKGROUND86,start
1089.00000000,BACKGROUND40,BACKGROUND86,end
1099.00000000,BACKGROUND78,BACKGROUND84,start
1101.00000000,BACKGROUND78,BACKGROUND84,end
1104.00000000,BACKGROUND72,BACKGROUND97,start
1246.00000000,BACKGROUND47,BACKGROUND62,start
1248.00000000,BACKGROUND47,BACKGROUND62,end
1273.00000000,BACKGROUND72,BACKGROUND97,end
1476.00000000,BACKGROUND72,BACKGROUND97,start
1494.00000000,BACKGROUND72,BACKGROUND97,end
1513.00000000,BACKGROUND72,BACKGROUND97,start
1547.00000000,BACKGROUND62,BACKGROUND72,start
1547.00000000,BACKGROUND72,BACKGROUND97,end
1548.00000000,BACKGROUND72,BACKGROUND97,start
1548.00000000,BACKGROUND62,BACKGROUND97,start
1552.00000000,BACKGROUND62,BACKGROUND72,end
1553.00000000,BACKGROUND72,BACKGROUND97,end
1559.00000000,BACKGROUND62,BACKGROUND97,end
1569.00000000,BACKGROUND62,BACKGROUND97,start
1587.00000000,BACKGROUND62,BACKGROUND97,end
1589.00000000,BACKGROUND62,BACKGROUND72,start
1645.00000000,BACKGROUND62,BACKGROUND72,end
