# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
369.00000000,BACKGROUND10,BACKGROUND4,26.84018662
527.00000000,BACKGROUND26,BACKGROUND4,0.00618031
549.00000000,BACKGROUND37,BACKGROUND4,0.48270738
552.00000000,BACKGROUND1,BACKGROUND22,3.75787910
709.00000000,BACKGROUND35,BACKGROUND40,0.00364216
726.00000000,SURVEILLANCEOP0,SURVEILLANCEOP1,0.13269695
728.00000000,BACKGROUND19,BACKGROUND40,0.17389257
763.00000000,BACKGROUND39,BACKGROUND44,0.05062484
774.00000000,BACKGROUND25,BACKGROUND36,0.02430506
877.00000000,BACKGROUND39,BACKGROUND45,0.02236444
878.00000000,BACKGROUND39,BACKGROUND45,0.15064683
923.00000000,BACKGROUND48,BACKGROUND57,1.91128560
937.00000000,BACKGROUND48,BACKGROUND57,0.00003130
956.00000000,BACKGROUND34,BACKGROUND60,0.62487762
983.00000000,BACKGROUND60,BACKGROUND62,0.07537489
1049.00000000,BACKGROUND62,BACKGROUND65,0.00646875
1051.00000000,SURVEILLANCEOP0,SURVEILLANCEOP2,9.20031091
1063.00000000,BACKGROUND28,BACKGROUND72,1.28720936
1080.00000000,BACKGROUND57,BACKGROUND73,21.10838048
1085.00000000,BACKGROUND34,BACKGROUND75,0.00008875
1097.00000000,SURVEILLANCEOP0,SURVEILLANCEOP6,3.08601385
1139.00000000,BACKGROUND63,BACKGROUND73,0.00277968
1167.00000000,BACKGROUND71,BACKGROUND87,24.64534963
1172.00000000,BACKGROUND45,BACKGROUND66,0.14268227
1232.00000000,BACKGROUND45,BACKGROUND90,0.41460602
1245.00000000,BACKGROUND66,BACKGROUND84,0.00448283
1269.00000000,BACKGROUND28,BACKGROUND88,2.38783012
1308.00000000,BACKGROUND66,BACKGROUND81,0.06091316
1325.00000000,BACKGROUND77,BACKGROUND95,0.03732721
1394.00000000,BACKGROUND100,BACKGROUND72,0.05391093
1396.00000000,BACKGROUND66,BACKGROUND92,13.65173618
1440.00000000,BACKGROUND100,BACKGROUND77,0.74967042
1567.00000000,BACKGROUND104,BACKGROUND110,0.00245023
1575.00000000,BACKGROUND109,BACKGROUND96,0.00511754
1610.00000000,BACKGROUND104,BACKGROUND121,13.61430300
1682.00000000,BACKGROUND106,BACKGROUND115,0.37461272
1699.00000000,BACKGROUND118,BACKGROUND121,0.00055764
1713.00000000,BACKGROUND106,BACKGROUND114,0.32094815
1799.00000000,BACKGROUND112,BACKGROUND129,0.35952791
1800.00000000,BACKGROUND114,BACKGROUND131,6.58285531
