# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
184.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,104.64620526
185.00000000,BACKGROUND11,SURVEILLANCE_LUFTHANSA,104.42322511
238.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,449.47699894
275.00000000,BACKGROUND19,BACKGROUND9,36.96416876
340.00000000,BACKGROUND26,BACKGROUND36,36.26762940
493.00000000,BACKGROUND41,SURVEILLANCE_EUROWINGS,341.49194427
499.00000000,BACKGROUND35,SURVEILLANCE_EUROWINGS,331.74331006
563.00000000,BACKGROUND35,BACKGROUND41,0.43109549
587.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,52.83971899
588.00000000,BACKGROUND46,BACKGROUND57,28.58793840
632.00000000,BACKGROUND75,BACKGROUND77,16.85414341
930.00000000,BACKGROUND110,BACKGROUND67,11.29324941
964.00000000,BACKGROUND123,BACKGROUND89,0.95781174
1167.00000000,BACKGROUND128,BACKGROUND145,0.03500286
1280.00000000,BACKGROUND145,BACKGROUND165,7.38398695
1405.00000000,BACKGROUND156,BACKGROUND181,28.23216680
1428.00000000,BACKGROUND156,BACKGROUND171,26.20167062
1447.00000000,BACKGROUND169,BACKGROUND172,26.37069963
1513.00000000,BACKGROUND185,BACKGROUND186,13.31680485
1609.00000000,BACKGROUND191,BACKGROUND202,14.49831739
1652.00000000,BACKGROUND131,BACKGROUND144,0.06524414
1796.00000000,BACKGROUND188,BACKGROUND221,5.34431024
