# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
181.00000000,BACKGROUND8,SURVEILLANCE_LUFTHANSA,start
199.00000000,BACKGROUND8,SURVEILLANCE_LUFTHANSA,end
237.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
241.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
331.00000000,BACKGROUND33,SURVEILLANCE_EUROWINGS,start
331.00000000,BACKGROUND39,SURVEILLANCE_EUROWINGS,start
332.00000000,BACKGROUND16,SURVEILLANCE_EUROWINGS,start
336.00000000,BACKGROUND39,SURVEILLANCE_EUROWINGS,end
339.00000000,BACKGROUND33,SURVEILLANCE_EUROWINGS,end
343.00000000,BACKGROUND16,SURVEILLANCE_EUROWINGS,end
500.00000000,BACKGROUND17,BACKGROUND20,start
502.00000000,BACKGROUND17,BACKGROUND20,end
503.00000000,BACKGROUND24,BACKGROUND32,start
506.00000000,BACKGROUND24,BACKGROUND32,end
576.00000000,BACKGROUND30,SURVEILLANCEOP2,start
578.00000000,BACKGROUND30,SURVEILLANCEOP2,end
580.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
589.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
597.00000000,BACKGROUND27,BACKGROUND32,start
600.00000000,BACKGROUND27,BACKGROUND32,end
601.00000000,BACKGROUND27,BACKGROUND32,start
602.00000000,BACKGROUND16,BACKGROUND41,start
604.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
605.00000000,BACKGROUND27,BACKGROUND32,end
607.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
607.00000000,BACKGROUND16,BACKGROUND41,end
634.00000000,BACKGROUND46,BACKGROUND61,start
635.00000000,BACKGROUND68,SURVEILLANCE_HELICOPTER,start
639.00000000,BACKGROUND68,SURVEILLANCE_HELICOPTER,end
642.00000000,BACKGROUND46,BACKGROUND61,end
647.00000000,BACKGROUND46,BACKGROUND61,start
649.00000000,BACKGROUND46,BACKGROUND61,end
659.00000000,BACKGROUND17,BACKGROUND67,start
662.00000000,BACKGROUND17,BACKGROUND67,end
697.00000000,BACKGROUND46,BACKGROUND61,start
721.00000000,BACKGROUND46,BACKGROUND61,end
724.00000000,BACKGROUND46,BACKGROUND61,start
730.00000000,BACKGROUND46,BACKGROUND61,end
756.00000000,BACKGROUND46,BACKGROUND61,start
791.00000000,BACKGROUND46,BACKGROUND61,end
799.00000000,BACKGROUND46,BACKGROUND61,start
819.00000000,BACKGROUND46,BACKGROUND61,end
845.00000000,BACKGROUND46,BACKGROUND61,start
947.00000000,BACKGROUND46,BACKGROUND61,end
958.00000000,BACKGROUND76,SURVEILLANCEOP3,start
963.00000000,BACKGROUND76,SURVEILLANCEOP3,end
1066.00000000,BACKGROUND56,BACKGROUND85,start
1087.00000000,BACKGROUND56,BACKGROUND85,end
1092.00000000,BACKGROUND116,BACKGROUND61,start
1095.00000000,BACKGROUND116,BACKGROUND61,end
1176.00000000,BACKGROUND122,BACKGROUND93,start
1179.00000000,BACKGROUND122,BACKGROUND93,end
1192.00000000,BACKGROUND116,BACKGROUND123,start
1193.00000000,BACKGROUND116,BACKGROUND123,end
1199.00000000,BACKGROUND61,BACKGROUND88,start
1202.00000000,BACKGROUND61,BACKGROUND88,end
1204.00000000,BACKGROUND133,BACKGROUND43,start
1207.00000000,BACKGROUND133,BACKGROUND43,end
1218.00000000,BACKGROUND113,BACKGROUND85,start
1222.00000000,BACKGROUND113,BACKGROUND85,end
1237.00000000,BACKGROUND113,BACKGROUND93,start
1242.00000000,BACKGROUND85,BACKGROUND93,start
1242.00000000,BACKGROUND113,BACKGROUND93,end
1244.00000000,BACKGROUND85,BACKGROUND93,end
1246.00000000,BACKGROUND113,BACKGROUND85,start
1263.00000000,BACKGROUND113,BACKGROUND85,end
1285.00000000,BACKGROUND113,BACKGROUND85,start
1288.00000000,BACKGROUND113,BACKGROUND85,end
1369.00000000,BACKGROUND59,BACKGROUND89,start
1371.00000000,BACKGROUND59,BACKGROUND89,end
1409.00000000,BACKGROUND123,BACKGROUND86,start
1416.00000000,BACKGROUND123,BACKGROUND86,end
1425.00000000,BACKGROUND123,BACKGROUND86,start
1432.00000000,BACKGROUND123,BACKGROUND86,end
1527.00000000,BACKGROUND119,BACKGROUND159,start
1529.00000000,BACKGROUND119,BACKGROUND159,end
1665.00000000,BACKGROUND177,BACKGROUND89,start
1670.00000000,BACKGROUND177,BACKGROUND89,end
1750.00000000,BACKGROUND76,BACKGROUND95,start
1753.00000000,BACKGROUND76,BACKGROUND95,end
1759.00000000,BACKGROUND155,BACKGROUND87,start
1761.00000000,BACKGROUND155,BACKGROUND87,end
1781.00000000,BACKGROUND140,BACKGROUND144,start
1784.00000000,BACKGROUND140,BACKGROUND144,end
1797.00000000,BACKGROUND174,BACKGROUND194,start
1799.00000000,BACKGROUND174,BACKGROUND194,end
