# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
81.05000000,BACKGROUND1,takeoff,0
162.05000000,BACKGROUND2,takeoff,0
242.05000000,BACKGROUND3,takeoff,0
300.30000000,BACKGROUND1,landing,1560.05874456
300.30000000,BACKGROUND1,takeoff,0
300.85000000,BACKGROUND2,landing,1871.38642888
300.85000000,BACKGROUND2,takeoff,0
323.05000000,BACKGROUND4,takeoff,0
335.20000000,BACKGROUND3,landing,1288.48700885
335.20000000,BACKGROUND3,takeoff,0
383.20000000,BACKGROUND3,landing,864.42738074
403.05000000,BACKGROUND5,takeoff,0
484.05000000,BACKGROUND6,takeoff,0
597.00000000,BACKGROUND2,landing,3985.25778579
607.80000000,BACKGROUND6,landing,1724.25792379
607.80000000,BACKGROUND6,takeoff,0
645.05000000,BACKGROUND7,takeoff,0
689.55000000,BACKGROUND5,landing,1373.32032955
689.55000000,BACKGROUND5,takeoff,0
726.05000000,BACKGROUND8,takeoff,0
753.40000000,BACKGROUND7,landing,1237.68352168
765.45000000,BACKGROUND4,landing,5196.54530247
771.95000000,BACKGROUND5,landing,1083.34448939
779.65000000,BACKGROUND6,landing,2537.53271873
806.05000000,BACKGROUND9,takeoff,0
887.05000000,BACKGROUND10,takeoff,0
901.25000000,BACKGROUND9,landing,1351.34521637
901.25000000,BACKGROUND9,takeoff,0
934.15000000,BACKGROUND10,landing,119.76677286
934.15000000,BACKGROUND10,takeoff,0
967.05000000,BACKGROUND11,takeoff,0
1000.00000000,BACKGROUND8,landing,2306.45977994
1048.05000000,BACKGROUND12,takeoff,0
1128.05000000,BACKGROUND13,takeoff,0
1196.80000000,BACKGROUND12,landing,1639.55578248
1199.75000000,BACKGROUND1,landing,4500.28167721
1199.75000000,BACKGROUND1,takeoff,0
1209.05000000,BACKGROUND14,takeoff,0
1220.15000000,BACKGROUND13,landing,1396.12476069
1220.15000000,BACKGROUND13,takeoff,0
1221.30000000,BACKGROUND11,landing,3662.13961391
1231.70000000,BACKGROUND9,landing,2407.26843614
1231.70000000,BACKGROUND9,takeoff,0
1252.75000000,BACKGROUND1,landing,106.78277665
1252.75000000,BACKGROUND1,takeoff,0
1290.05000000,BACKGROUND15,takeoff,0
1292.75000000,BACKGROUND10,landing,3891.44790191
1301.30000000,BACKGROUND13,landing,1454.12297020
1317.50000000,BACKGROUND9,landing,733.28773124
1324.55000000,BACKGROUND1,landing,264.27811045
1451.05000000,BACKGROUND16,takeoff,0
1500.45000000,BACKGROUND14,landing,4466.62584374
1500.45000000,BACKGROUND14,takeoff,0
1503.75000000,BACKGROUND16,landing,326.08981155
1503.75000000,BACKGROUND16,takeoff,0
1531.05000000,BACKGROUND17,takeoff,0
1531.15000000,BACKGROUND15,landing,1141.33691498
1531.15000000,BACKGROUND15,takeoff,0
1539.90000000,BACKGROUND14,landing,583.57097547
1612.05000000,BACKGROUND18,takeoff,0
1692.05000000,BACKGROUND19,takeoff,0
1749.90000000,BACKGROUND15,landing,3143.14179680
1773.05000000,BACKGROUND20,takeoff,0
