# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
181.00000000,BACKGROUND16,SURVEILLANCE_LUFTHANSA,start
188.00000000,BACKGROUND16,SURVEILLANCE_LUFTHANSA,end
204.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,start
214.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,end
219.00000000,BACKGROUND25,SURVEILLANCE_LUFTHANSA,start
227.00000000,BACKGROUND25,SURVEILLANCE_LUFTHANSA,end
229.00000000,BACKGROUND22,BACKGROUND28,start
231.00000000,BACKGROUND18,SURVEILLANCE_LUFTHANSA,start
232.00000000,BACKGROUND30,SURVEILLANCE_LUFTHANSA,start
234.00000000,BACKGROUND22,BACKGROUND28,end
237.00000000,BACKGROUND18,SURVEILLANCE_LUFTHANSA,end
239.00000000,BACKGROUND30,SURVEILLANCE_LUFTHANSA,end
242.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
246.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
253.00000000,BACKGROUND22,BACKGROUND28,start
273.00000000,BACKGROUND20,BACKGROUND23,start
275.00000000,BACKGROUND20,BACKGROUND23,end
331.00000000,BACKGROUND12,SURVEILLANCE_EUROWINGS,start
339.00000000,BACKGROUND40,BACKGROUND42,start
339.00000000,BACKGROUND12,SURVEILLANCE_EUROWINGS,end
341.00000000,BACKGROUND46,SURVEILLANCE_EUROWINGS,start
341.00000000,BACKGROUND22,BACKGROUND28,end
345.00000000,BACKGROUND40,BACKGROUND42,end
345.00000000,BACKGROUND46,SURVEILLANCE_EUROWINGS,end
440.00000000,BACKGROUND40,BACKGROUND43,start
442.00000000,BACKGROUND40,BACKGROUND43,end
528.00000000,BACKGROUND42,SURVEILLANCE_HELICOPTER,start
534.00000000,BACKGROUND42,SURVEILLANCE_HELICOPTER,end
547.00000000,BACKGROUND51,BACKGROUND65,start
549.00000000,BACKGROUND51,BACKGROUND65,end
591.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
599.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
617.00000000,BACKGROUND49,BACKGROUND83,start
619.00000000,BACKGROUND49,BACKGROUND83,end
783.00000000,BACKGROUND101,BACKGROUND77,start
785.00000000,BACKGROUND101,BACKGROUND77,end
854.00000000,BACKGROUND111,BACKGROUND92,start
855.00000000,BACKGROUND111,BACKGROUND92,end
905.00000000,BACKGROUND114,BACKGROUND116,start
906.00000000,BACKGROUND114,BACKGROUND116,end
923.00000000,BACKGROUND108,BACKGROUND122,start
925.00000000,BACKGROUND108,BACKGROUND122,end
1094.00000000,BACKGROUND115,BACKGROUND127,start
1095.00000000,BACKGROUND115,BACKGROUND127,end
1271.00000000,BACKGROUND137,BACKGROUND162,start
1273.00000000,BACKGROUND137,BACKGROUND162,end
1390.00000000,BACKGROUND152,BACKGROUND162,start
1394.00000000,BACKGROUND152,BACKGROUND162,end
1412.00000000,BACKGROUND150,BACKGROUND174,start
1416.00000000,BACKGROUND150,BACKGROUND174,end
1452.00000000,BACKGROUND175,BACKGROUND180,start
1454.00000000,BACKGROUND175,BACKGROUND180,end
1457.00000000,BACKGROUND152,BACKGROUND156,start
1461.00000000,BACKGROUND152,BACKGROUND156,end
1484.00000000,BACKGROUND185,BACKGROUND195,start
1485.00000000,BACKGROUND185,BACKGROUND195,end
1580.00000000,BACKGROUND124,BACKGROUND186,start
1582.00000000,BACKGROUND124,BACKGROUND186,end
1590.00000000,BACKGROUND147,BACKGROUND186,start
1592.00000000,BACKGROUND147,BACKGROUND186,end
1635.00000000,BACKGROUND162,BACKGROUND201,start
1636.00000000,BACKGROUND162,BACKGROUND201,end
1744.00000000,BACKGROUND222,BACKGROUND227,start
1745.00000000,BACKGROUND222,BACKGROUND227,end
1774.00000000,BACKGROUND213,BACKGROUND232,start
1780.00000000,BACKGROUND213,BACKGROUND232,end
