# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
244.00000000,BACKGROUND2,BACKGROUND4,start
247.00000000,BACKGROUND2,BACKGROUND4,end
326.00000000,BACKGROUND2,BACKGROUND4,start
328.00000000,BACKGROUND2,BACKGROUND4,end
829.00000000,BACKGROUND35,BACKGROUND40,start
833.00000000,BACKGROUND35,BACKGROUND40,end
1115.00000000,BACKGROUND46,BACKGROUND98,start
1116.00000000,BACKGROUND46,BACKGROUND98,end
1144.00000000,BACKGROUND16,BACKGROUND35,start
1150.00000000,BACKGROUND16,BACKGROUND35,end
1214.00000000,BACKGROUND64,BACKGROUND71,start
1216.00000000,BACKGROUND64,BACKGROUND71,end
1220.00000000,BACKGROUND69,BACKGROUND75,start
1225.00000000,BACKGROUND69,BACKGROUND75,end
1244.00000000,BACKGROUND77,BACKGROUND78,start
1248.00000000,BACKGROUND77,BACKGROUND78,end
1526.00000000,BACKGROUND112,BACKGROUND135,start
1530.00000000,BACKGROUND112,BACKGROUND135,end
