# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
307.00000000,BACKGROUND4,BACKGROUND5,start
314.00000000,BACKGROUND4,BACKGROUND5,end
367.00000000,BACKGROUND2,BACKGROUND9,start
371.00000000,BACKGROUND2,BACKGROUND9,end
452.00000000,BACKGROUND21,BACKGROUND5,start
455.00000000,BACKGROUND21,BACKGROUND5,end
636.00000000,BACKGROUND17,DELIVERY2,start
638.00000000,BACKGROUND17,DELIVERY2,end
644.00000000,BACKGROUND11,BACKGROUND26,start
656.00000000,BACKGROUND11,BACKGROUND26,end
707.00000000,BACKGROUND25,BACKGROUND26,start
711.00000000,BACKGROUND25,BACKGROUND26,end
769.00000000,BACKGROUND36,BACKGROUND9,start
772.00000000,BACKGROUND36,BACKGROUND9,end
872.00000000,BACKGROUND40,BACKGROUND9,start
875.00000000,BACKGROUND40,BACKGROUND9,end
918.00000000,DELIVERY2,DELIVERY5,start
921.00000000,DELIVERY2,DELIVERY5,end
991.00000000,DELIVERY3,DELIVERY6,start
993.00000000,DELIVERY3,DELIVERY6,end
1014.00000000,BACKGROUND30,BACKGROUND34,start
1019.00000000,BACKGROUND30,BACKGROUND34,end
1053.00000000,BACKGROUND29,BACKGROUND34,start
1057.00000000,BACKGROUND29,BACKGROUND34,end
1075.00000000,BACKGROUND33,DELIVERY4,start
1078.00000000,BACKGROUND33,DELIVERY4,end
1080.00000000,BACKGROUND42,BACKGROUND50,start
1082.00000000,BACKGROUND42,BACKGROUND50,end
1112.00000000,BACKGROUND49,BACKGROUND53,start
1114.00000000,BACKGROUND49,BACKGROUND53,end
1189.00000000,BACKGROUND53,BACKGROUND61,start
1193.00000000,BACKGROUND53,BACKGROUND61,end
1198.00000000,BACKGROUND44,BACKGROUND51,start
1203.00000000,BACKGROUND44,BACKGROUND51,end
1218.00000000,DELIVERY5,DELIVERY9,start
1221.00000000,DELIVERY5,DELIVERY9,end
1229.00000000,BACKGROUND42,BACKGROUND62,start
1231.00000000,BACKGROUND42,BACKGROUND62,end
1291.00000000,DELIVERY6,DELIVERY7,start
1293.00000000,DELIVERY6,DELIVERY7,end
1322.00000000,DELIVERY4,DELIVERY9,start
1324.00000000,DELIVERY4,DELIVERY9,end
1326.00000000,BACKGROUND51,DELIVERY8,start
1329.00000000,BACKGROUND51,DELIVERY8,end
1461.00000000,BACKGROUND63,BACKGROUND65,start
1464.00000000,BACKGROUND63,BACKGROUND65,end
1518.00000000,DELIVERY11,DELIVERY9,start
1521.00000000,BACKGROUND62,BACKGROUND71,start
1521.00000000,DELIVERY11,DELIVERY9,end
1523.00000000,BACKGROUND62,BACKGROUND71,end
1583.00000000,BACKGROUND81,DELIVERY10,start
1586.00000000,BACKGROUND81,DELIVERY10,end
1591.00000000,DELIVERY12,DELIVERY7,start
1593.00000000,DELIVERY12,DELIVERY7,end
1622.00000000,BACKGROUND70,BACKGROUND78,start
1622.00000000,DELIVERY11,DELIVERY8,start
1624.00000000,DELIVERY11,DELIVERY8,end
1625.00000000,BACKGROUND70,BACKGROUND78,end
1632.00000000,BACKGROUND77,BACKGROUND80,start
1636.00000000,BACKGROUND81,BACKGROUND85,start
1649.00000000,BACKGROUND77,BACKGROUND80,end
1661.00000000,BACKGROUND77,BACKGROUND80,start
1668.00000000,BACKGROUND77,BACKGROUND80,end
1673.00000000,BACKGROUND64,BACKGROUND78,start
1676.00000000,BACKGROUND64,BACKGROUND78,end
1692.00000000,BACKGROUND64,DELIVERY10,start
1694.00000000,BACKGROUND64,DELIVERY10,end
1704.00000000,BACKGROUND78,DELIVERY8,start
1707.00000000,BACKGROUND78,DELIVERY8,end
1724.00000000,BACKGROUND43,BACKGROUND77,start
1727.00000000,BACKGROUND71,BACKGROUND90,start
1728.00000000,BACKGROUND71,BACKGROUND90,end
1729.00000000,BACKGROUND43,BACKGROUND77,end
1735.00000000,BACKGROUND81,BACKGROUND85,end
1818.00000000,DELIVERY11,DELIVERY13,start
1821.00000000,DELIVERY11,DELIVERY13,end
1863.00000000,BACKGROUND71,BACKGROUND86,start
1883.00000000,BACKGROUND90,BACKGROUND92,start
1885.00000000,BACKGROUND90,BACKGROUND92,end
1886.00000000,BACKGROUND63,BACKGROUND97,start
1890.00000000,BACKGROUND63,BACKGROUND97,end
1891.00000000,DELIVERY12,DELIVERY15,start
1893.00000000,DELIVERY12,DELIVERY15,end
1908.00000000,BACKGROUND71,BACKGROUND86,end
1922.00000000,DELIVERY10,DELIVERY13,start
1924.00000000,DELIVERY10,DELIVERY13,end
1961.00000000,BACKGROUND92,DELIVERY10,start
1964.00000000,BACKGROUND92,DELIVERY10,end
2087.00000000,BACKGROUND88,BACKGROUND99,start
2090.00000000,BACKGROUND88,BACKGROUND99,end
2094.00000000,BACKGROUND92,BACKGROUND96,start
2098.00000000,BACKGROUND107,BACKGROUND94,start
2099.00000000,BACKGROUND106,BACKGROUND96,start
2100.00000000,BACKGROUND92,BACKGROUND96,end
2100.00000000,BACKGROUND107,BACKGROUND94,end
2102.00000000,BACKGROUND106,BACKGROUND96,end
2110.00000000,BACKGROUND106,BACKGROUND92,start
2114.00000000,BACKGROUND106,BACKGROUND92,end
2118.00000000,DELIVERY13,DELIVERY16,start
2121.00000000,DELIVERY13,DELIVERY16,end
2129.00000000,BACKGROUND106,BACKGROUND108,start
2131.00000000,BACKGROUND106,BACKGROUND108,end
2141.00000000,BACKGROUND108,BACKGROUND92,start
2144.00000000,BACKGROUND108,BACKGROUND92,end
2165.00000000,BACKGROUND101,BACKGROUND63,start
2169.00000000,BACKGROUND101,BACKGROUND63,end
2191.00000000,DELIVERY15,DELIVERY17,start
2193.00000000,DELIVERY15,DELIVERY17,end
2222.00000000,DELIVERY14,DELIVERY16,start
2224.00000000,DELIVERY14,DELIVERY16,end
2267.00000000,BACKGROUND110,BACKGROUND95,start
2270.00000000,BACKGROUND110,BACKGROUND95,end
2273.00000000,BACKGROUND95,DELIVERY18,start
2276.00000000,BACKGROUND95,DELIVERY18,end
2312.00000000,BACKGROUND114,BACKGROUND120,start
2317.00000000,BACKGROUND114,BACKGROUND120,end
2331.00000000,BACKGROUND113,BACKGROUND95,start
2333.00000000,BACKGROUND113,BACKGROUND95,end
2343.00000000,BACKGROUND110,DELIVERY18,start
2347.00000000,BACKGROUND114,DELIVERY16,start
2349.00000000,BACKGROUND114,DELIVERY16,end
2351.00000000,BACKGROUND110,DELIVERY18,end
2355.00000000,BACKGROUND113,BACKGROUND118,start
2357.00000000,BACKGROUND113,BACKGROUND118,end
2364.00000000,BACKGROUND110,DELIVERY16,start
2367.00000000,BACKGROUND110,DELIVERY16,end
2370.00000000,BACKGROUND113,DELIVERY14,start
2372.00000000,BACKGROUND113,DELIVERY14,end
2418.00000000,DELIVERY16,DELIVERY20,start
2421.00000000,DELIVERY16,DELIVERY20,end
2429.00000000,BACKGROUND108,BACKGROUND125,start
2430.00000000,BACKGROUND108,BACKGROUND125,end
2431.00000000,BACKGROUND115,BACKGROUND119,start
2432.00000000,BACKGROUND115,BACKGROUND119,end
2464.00000000,BACKGROUND124,DELIVERY19,start
2472.00000000,BACKGROUND124,DELIVERY19,end
2491.00000000,DELIVERY17,DELIVERY21,start
2493.00000000,DELIVERY17,DELIVERY21,end
2498.00000000,BACKGROUND112,DELIVERY20,start
2503.00000000,BACKGROUND112,DELIVERY20,end
2519.00000000,BACKGROUND112,DELIVERY18,start
2521.00000000,BACKGROUND112,DELIVERY18,end
2522.00000000,DELIVERY18,DELIVERY20,start
2524.00000000,DELIVERY18,DELIVERY20,end
2563.00000000,BACKGROUND128,DELIVERY17,start
2566.00000000,BACKGROUND128,DELIVERY17,end
2683.00000000,BACKGROUND139,BACKGROUND140,start
2686.00000000,BACKGROUND139,BACKGROUND140,end
2718.00000000,DELIVERY20,DELIVERY23,start
2721.00000000,DELIVERY20,DELIVERY23,end
2791.00000000,DELIVERY21,DELIVERY24,start
2792.00000000,BACKGROUND140,BACKGROUND142,start
2793.00000000,DELIVERY21,DELIVERY24,end
2794.00000000,BACKGROUND140,BACKGROUND142,end
2822.00000000,DELIVERY19,DELIVERY23,start
2824.00000000,DELIVERY19,DELIVERY23,end
2847.00000000,BACKGROUND138,DELIVERY22,start
2849.00000000,BACKGROUND138,DELIVERY22,end
2991.00000000,BACKGROUND142,BACKGROUND146,start
2995.00000000,BACKGROUND142,BACKGROUND146,end
2998.00000000,BACKGROUND122,BACKGROUND145,start
3000.00000000,BACKGROUND122,BACKGROUND145,end
3018.00000000,DELIVERY23,DELIVERY27,start
3021.00000000,DELIVERY23,DELIVERY27,end
3044.00000000,BACKGROUND148,DELIVERY24,start
3048.00000000,BACKGROUND148,DELIVERY24,end
3059.00000000,BACKGROUND125,BACKGROUND157,start
3062.00000000,BACKGROUND125,BACKGROUND157,end
3088.00000000,BACKGROUND142,BACKGROUND158,start
3091.00000000,DELIVERY24,DELIVERY25,start
3093.00000000,BACKGROUND142,BACKGROUND158,end
3093.00000000,DELIVERY24,DELIVERY25,end
3122.00000000,DELIVERY22,DELIVERY27,start
3124.00000000,BACKGROUND125,DELIVERY26,start
3124.00000000,DELIVERY22,DELIVERY27,end
