# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
310.00000000,BACKGROUND4,BACKGROUND5,0.17317396
369.00000000,BACKGROUND2,BACKGROUND9,0.00600721
637.00000000,BACKGROUND17,DELIVERY2,1.33063236
652.00000000,BACKGROUND11,BACKGROUND26,0.08418864
653.00000000,BACKGROUND11,BACKGROUND26,1.74881466
710.00000000,BACKGROUND25,BACKGROUND26,0.00181278
771.00000000,BACKGROUND36,BACKGROUND9,0.21188546
874.00000000,BACKGROUND40,BACKGROUND9,0.28435275
919.00000000,DELIVERY2,DELIVERY5,0.07354855
992.00000000,DELIVERY3,DELIVERY6,0.05135707
1016.00000000,BACKGROUND30,BACKGROUND34,0.00078031
1055.00000000,BACKGROUND29,BACKGROUND34,0.00084573
1076.00000000,BACKGROUND33,DELIVERY4,2.04338388
1081.00000000,BACKGROUND42,BACKGROUND50,10.28045445
1113.00000000,BACKGROUND49,BACKGROUND53,0.01902811
1190.00000000,BACKGROUND53,BACKGROUND61,21.99569605
1201.00000000,BACKGROUND44,BACKGROUND51,0.00017167
1219.00000000,DELIVERY5,DELIVERY9,0.07354855
1230.00000000,BACKGROUND42,BACKGROUND62,0.54641434
1292.00000000,DELIVERY6,DELIVERY7,0.05135707
1327.00000000,BACKGROUND51,DELIVERY8,0.02447536
1463.00000000,BACKGROUND63,BACKGROUND65,1.16017189
1519.00000000,DELIVERY11,DELIVERY9,0.07354855
1522.00000000,BACKGROUND62,BACKGROUND71,0.01517668
1592.00000000,DELIVERY12,DELIVERY7,0.05135707
1623.00000000,BACKGROUND70,BACKGROUND78,0.03880537
1635.00000000,BACKGROUND77,BACKGROUND80,16.72644310
1642.00000000,BACKGROUND77,BACKGROUND80,0.09185050
1646.00000000,BACKGROUND77,BACKGROUND80,34.02914371
1648.00000000,BACKGROUND77,BACKGROUND80,29.02988931
1675.00000000,BACKGROUND64,BACKGROUND78,1.00756673
1693.00000000,BACKGROUND64,DELIVERY10,0.15833310
1706.00000000,BACKGROUND78,DELIVERY8,0.00347153
1726.00000000,BACKGROUND43,BACKGROUND77,0.00011635
1819.00000000,DELIVERY11,DELIVERY13,0.07354855
1866.00000000,BACKGROUND71,BACKGROUND86,0.07011712
1870.00000000,BACKGROUND71,BACKGROUND86,1.30933707
1884.00000000,BACKGROUND90,BACKGROUND92,1.29577880
1885.00000000,BACKGROUND71,BACKGROUND86,0.00001938
1888.00000000,BACKGROUND63,BACKGROUND97,14.95453625
1892.00000000,DELIVERY12,DELIVERY15,0.05135707
