# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
10.00000000,D056,takeoff,0
20.00000000,D308,takeoff,0
30.00000000,D511,takeoff,0
55.00000000,D198,takeoff,0
60.00000000,D641,takeoff,0
85.00000000,D761,takeoff,0
100.00000000,D586,takeoff,0
120.00000000,D762,takeoff,0
130.00000000,D205,takeoff,0
140.00000000,D806,takeoff,0
145.00000000,D746,takeoff,0
155.00000000,D727,takeoff,0
179.60000000,D586,landing,774.12357064
180.00000000,D231,takeoff,0
190.00000000,D281,takeoff,0
205.00000000,D851,takeoff,0
210.00000000,D064,takeoff,0
215.00000000,D202,takeoff,0
220.00000000,D040,takeoff,0
220.65000000,D511,landing,2529.84494674
225.00000000,D654,takeoff,0
235.00000000,D519,takeoff,0
255.00000000,D524,takeoff,0
260.55000000,D056,landing,2649.38721313
280.00000000,D574,takeoff,0
284.95000000,D746,landing,2056.36030650
286.75000000,D202,landing,737.27053535
304.70000000,D281,landing,891.08476724
307.35000000,D641,landing,1818.47079541
318.80000000,D040,landing,1180.75342769
328.55000000,D064,landing,1469.31882822
330.00000000,D754,takeoff,0
345.00000000,D534,takeoff,0
358.15000000,D308,landing,4981.66700033
366.15000000,D524,landing,1343.85968989
370.00000000,D848,takeoff,0
372.55000000,D205,landing,2052.18701460
377.95000000,D198,landing,3480.09362065
390.00000000,D204,takeoff,0
410.00000000,D011,takeoff,0
420.00000000,D704,takeoff,0
425.00000000,D735,takeoff,0
426.60000000,D762,landing,3805.25768373
440.00000000,D239,takeoff,0
445.00000000,D303,takeoff,0
450.00000000,D147,takeoff,0
454.20000000,D519,landing,1963.06870385
455.00000000,D804,takeoff,0
465.15000000,D761,landing,5140.65012540
470.00000000,D368,takeoff,0
473.35000000,D806,landing,3385.04728002
480.00000000,D014,takeoff,0
490.00000000,D515,takeoff,0
504.40000000,D727,landing,3051.18556675
509.35000000,D231,landing,3117.21010074
510.00000000,D363,takeoff,0
510.70000000,D704,landing,1012.77607697
514.75000000,D534,landing,2324.94135562
520.00000000,D482,takeoff,0
530.00000000,D633,takeoff,0
539.05000000,D804,landing,962.52645194
560.00000000,D020,takeoff,0
565.00000000,D574,landing,2511.84466651
565.00000000,D486,takeoff,0
575.00000000,D790,takeoff,0
596.70000000,D239,landing,2369.80335183
605.25000000,D014,landing,1373.41638354
620.00000000,D668,takeoff,0
622.40000000,D204,landing,2107.57273638
625.90000000,D851,landing,3773.19294670
645.00000000,D422,takeoff,0
665.00000000,D181,takeoff,0
670.00000000,D163,takeoff,0
671.70000000,D668,landing,444.71198372
675.00000000,D261,takeoff,0
705.00000000,D494,takeoff,0
712.55000000,D486,landing,1465.26721062
723.25000000,D654,landing,4899.47020469
730.00000000,D208,takeoff,0
736.65000000,D011,landing,3626.36807488
745.00000000,D133,takeoff,0
749.80000000,D754,landing,3477.52963548
750.00000000,D001,takeoff,0
758.95000000,D303,landing,4795.74162978
781.90000000,D482,landing,3158.25333593
800.00000000,D329,takeoff,0
801.70000000,D020,landing,3682.12055165
805.40000000,D790,landing,3242.84118911
810.00000000,D436,takeoff,0
819.10000000,D147,landing,5615.06033007
839.05000000,D163,landing,1326.20164107
845.00000000,D874,takeoff,0
865.00000000,D565,takeoff,0
886.15000000,D515,landing,4906.93534058
890.85000000,D848,landing,4690.75092045
905.00000000,D294,takeoff,0
926.20000000,D368,landing,4770.13384950
929.55000000,D261,landing,2763.49174070
962.30000000,D633,landing,4279.03773830
970.00000000,D456,takeoff,0
975.00000000,D569,takeoff,0
976.40000000,D494,landing,2988.52840676
976.45000000,D735,landing,4603.56268303
985.00000000,D100,takeoff,0
1000.00000000,D242,takeoff,0
1009.35000000,D208,landing,4170.12803962
1010.00000000,D755,takeoff,0
1011.30000000,D133,landing,3843.89711835
1033.45000000,D181,landing,3392.86356880
1035.70000000,D565,landing,2144.86220913
1040.00000000,D234,takeoff,0
1041.15000000,D329,landing,2616.19956395
1045.65000000,D363,landing,4540.27130944
1052.05000000,D294,landing,1142.34286227
1060.40000000,D422,landing,3876.79736582
1080.00000000,D650,takeoff,0
1105.00000000,D045,takeoff,0
1110.00000000,D512,takeoff,0
1113.45000000,D436,landing,3427.48122123
1115.00000000,D017,takeoff,0
1120.00000000,D458,takeoff,0
1122.90000000,D456,landing,1830.90094132
1130.00000000,D060,takeoff,0
1155.00000000,D797,takeoff,0
1155.95000000,D242,landing,1434.40355270
1165.00000000,D158,takeoff,0
1180.00000000,D351,takeoff,0
1210.00000000,D215,takeoff,0
1215.00000000,D952,takeoff,0
1222.60000000,D512,landing,914.41606377
1245.25000000,D001,landing,3887.79253047
1249.80000000,D874,landing,3805.06768977
1250.00000000,D510,takeoff,0
1257.50000000,D234,landing,2970.69236319
1259.30000000,D158,landing,1119.88595584
1265.00000000,D853,takeoff,0
1272.60000000,D045,landing,2443.64970212
1280.10000000,D650,landing,2129.70212138
1295.00000000,D622,takeoff,0
1310.00000000,D137,takeoff,0
1317.70000000,D569,landing,2518.92688907
1325.00000000,D682,takeoff,0
1330.00000000,D759,takeoff,0
1355.00000000,D584,takeoff,0
1365.35000000,D017,landing,4000.35494457
1373.90000000,D060,landing,1970.97027990
1385.00000000,D184,takeoff,0
1410.00000000,D264,takeoff,0
1425.00000000,D315,takeoff,0
1433.10000000,D137,landing,1636.49157330
1433.20000000,D351,landing,2807.23278031
1440.00000000,D145,takeoff,0
1448.75000000,D755,landing,5575.75208756
1450.00000000,D633,takeoff,0
1465.55000000,D215,landing,2812.53057270
1480.00000000,D840,takeoff,0
1485.00000000,D083,takeoff,0
1495.00000000,D294,takeoff,0
1500.00000000,D716,takeoff,0
1510.00000000,D559,takeoff,0
1517.70000000,D100,landing,4240.60199929
1535.00000000,D608,takeoff,0
1540.00000000,D630,takeoff,0
1550.00000000,D701,takeoff,0
1552.75000000,D682,landing,2298.78920220
1562.65000000,D797,landing,4350.99041863
1569.15000000,D633,landing,1757.01640424
1578.45000000,D264,landing,1297.26399718
1580.00000000,D446,takeoff,0
1590.00000000,D753,takeoff,0
1600.00000000,D896,takeoff,0
1613.50000000,D083,landing,1208.18116375
1656.05000000,D853,landing,2827.77501876
1657.50000000,D510,landing,5206.23906930
1659.85000000,D315,landing,3456.71779022
1670.00000000,D989,takeoff,0
1685.00000000,D096,takeoff,0
1715.00000000,D724,takeoff,0
1730.00000000,D883,takeoff,0
1740.00000000,D188,takeoff,0
1745.00000000,D118,takeoff,0
1745.35000000,D952,landing,3915.20659894
1750.00000000,D461,takeoff,0
1760.35000000,D630,landing,2421.41052527
1764.40000000,D701,landing,1911.34013826
1780.00000000,D693,takeoff,0
1790.00000000,D622,landing,4865.37889402
1800.65000000,D458,landing,5092.07065360
1815.00000000,D878,takeoff,0
1825.00000000,D408,takeoff,0
1846.00000000,D840,landing,3665.09464770
1847.50000000,D608,landing,2985.31312152
1855.00000000,D730,takeoff,0
1855.60000000,D896,landing,4007.40535239
1882.90000000,D584,landing,5232.74475759
1884.90000000,D753,landing,3282.35975429
1894.65000000,D989,landing,1662.32299073
1895.00000000,D874,takeoff,0
1897.05000000,D145,landing,4114.70785306
1915.00000000,D426,takeoff,0
1920.00000000,D984,takeoff,0
1929.30000000,D184,landing,6276.18927718
1929.70000000,D294,landing,3578.47244939
1930.00000000,D777,takeoff,0
1935.00000000,D174,takeoff,0
1947.35000000,D559,landing,4663.44235890
1947.50000000,D759,landing,4900.88544017
1957.95000000,D461,landing,2587.08365465
1960.00000000,D716,landing,4085.91424354
1965.00000000,D280,takeoff,0
1980.00000000,D954,takeoff,0
1983.60000000,D730,landing,1848.15520914
1985.95000000,D446,landing,3374.39514499
1990.00000000,D428,takeoff,0
2000.00000000,D622,takeoff,0
2020.00000000,D097,takeoff,0
2021.10000000,D096,landing,3116.01877814
2030.00000000,D799,takeoff,0
2041.75000000,D954,landing,718.28120633
2047.70000000,D874,landing,1465.76691207
2050.00000000,D165,takeoff,0
2060.00000000,D688,takeoff,0
2070.00000000,D823,takeoff,0
2075.00000000,D451,takeoff,0
2081.95000000,D174,landing,994.00426908
2085.00000000,D388,takeoff,0
2094.95000000,D118,landing,2507.82727029
2099.40000000,D408,landing,2997.96026558
2105.00000000,D856,takeoff,0
2129.10000000,D724,landing,4513.88474042
2135.00000000,D895,takeoff,0
2138.50000000,D622,landing,1654.63165568
2145.00000000,D181,takeoff,0
2163.60000000,D799,landing,1537.25768923
2165.00000000,D256,takeoff,0
2167.25000000,D777,landing,2527.36336541
2170.00000000,D710,takeoff,0
2176.85000000,D451,landing,1153.95341834
2177.20000000,D693,landing,4596.52658967
2180.00000000,D346,takeoff,0
2183.60000000,D895,landing,417.65173065
2190.00000000,D464,takeoff,0
2195.00000000,D719,takeoff,0
2195.75000000,D878,landing,4967.40746035
2200.00000000,D787,takeoff,0
2224.75000000,D426,landing,3859.40004342
2225.00000000,D724,takeoff,0
2230.00000000,D982,takeoff,0
2235.00000000,D843,takeoff,0
2242.65000000,D388,landing,1619.73226603
2252.60000000,D984,landing,5019.90435183
2286.10000000,D883,landing,4653.25772223
2291.20000000,D823,landing,2933.27215418
2296.80000000,D428,landing,4684.20671260
2303.45000000,D280,landing,3213.23269880
2305.00000000,D572,takeoff,0
2309.45000000,D188,landing,5701.68142757
2310.00000000,D105,takeoff,0
2335.00000000,D391,takeoff,0
2340.00000000,D604,takeoff,0
2365.00000000,D268,takeoff,0
2370.00000000,D454,takeoff,0
2375.00000000,D459,takeoff,0
2385.00000000,D990,takeoff,0
2390.00000000,D074,takeoff,0
2415.00000000,D605,takeoff,0
2425.40000000,D165,landing,4804.06119989
2430.00000000,D308,takeoff,0
2452.90000000,D710,landing,4567.21499097
2458.70000000,D464,landing,4370.97468455
2465.00000000,D695,takeoff,0
2475.25000000,D256,landing,4751.50062355
2479.25000000,D856,landing,5096.14083637
