# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
1947.00000000,BACKGROUND84,BACKGROUND87,5.38811328
2007.00000000,BACKGROUND87,BACKGROUND93,14.12442501
2058.00000000,BACKGROUND84,BACKGROUND88,32.14933538
2061.00000000,BACKGROUND92,BACKGROUND99,0.16002791
2119.00000000,DELIVERY13,DELIVERY16,0.07354855
2131.00000000,BACKGROUND102,DELIVERY10,0.01575889
2192.00000000,BACKGROUND102,BACKGROUND81,12.00100080
2192.00000000,DELIVERY15,DELIVERY17,0.05135707
2199.00000000,BACKGROUND109,BACKGROUND92,27.46073546
2226.00000000,BACKGROUND102,BACKGROUND96,2.08640621
2259.00000000,BACKGROUND81,DELIVERY18,0.00045006
2278.00000000,BACKGROUND96,DELIVERY18,1.02388529
2323.00000000,BACKGROUND109,DELIVERY14,12.93036174
2327.00000000,BACKGROUND109,DELIVERY14,13.01540063
2419.00000000,DELIVERY16,DELIVERY20,0.07354855
2485.00000000,BACKGROUND121,DELIVERY21,1.63900367
2492.00000000,DELIVERY17,DELIVERY21,0.05135707
2514.00000000,BACKGROUND122,DELIVERY14,5.41107923
2553.00000000,BACKGROUND122,BACKGROUND81,5.86083452
2553.00000000,BACKGROUND117,DELIVERY18,4.42887377
2592.00000000,BACKGROUND117,DELIVERY18,0.00052167
2695.00000000,BACKGROUND118,BACKGROUND119,0.37660778
2696.00000000,BACKGROUND123,BACKGROUND128,27.21961523
2704.00000000,BACKGROUND117,BACKGROUND133,29.29307671
2711.00000000,BACKGROUND119,BACKGROUND127,0.12056268
2716.00000000,BACKGROUND131,DELIVERY24,0.26925897
2719.00000000,BACKGROUND124,BACKGROUND132,18.64623176
2719.00000000,DELIVERY20,DELIVERY23,0.07354855
2747.00000000,BACKGROUND124,BACKGROUND128,0.82436056
2792.00000000,DELIVERY21,DELIVERY24,0.05135707
2793.00000000,BACKGROUND110,BACKGROUND123,9.76871873
2822.00000000,BACKGROUND123,BACKGROUND134,4.74011827
2986.00000000,BACKGROUND128,BACKGROUND135,0.04269116
3019.00000000,DELIVERY23,DELIVERY27,0.07354855
3033.00000000,BACKGROUND135,BACKGROUND140,0.04152619
3092.00000000,DELIVERY24,DELIVERY25,0.05135707
3105.00000000,BACKGROUND127,BACKGROUND136,0.07002916
3109.00000000,BACKGROUND128,BACKGROUND140,0.00001717
3130.00000000,BACKGROUND139,DELIVERY26,0.00722932
3150.00000000,BACKGROUND149,DELIVERY22,25.49375088
3264.00000000,BACKGROUND152,DELIVERY22,7.86700686
3280.00000000,BACKGROUND142,BACKGROUND164,23.32566715
3319.00000000,DELIVERY27,DELIVERY29,0.07354855
3392.00000000,DELIVERY25,DELIVERY30,0.05135707
3452.00000000,BACKGROUND156,BACKGROUND165,0.00090134
3469.00000000,BACKGROUND165,BACKGROUND174,0.00242206
3481.00000000,BACKGROUND156,BACKGROUND174,0.07060031
3498.00000000,BACKGROUND172,DELIVERY28,0.00088783
3500.00000000,BACKGROUND178,DELIVERY26,9.55073599
3502.00000000,BACKGROUND178,DELIVERY26,11.22935241
3505.00000000,BACKGROUND178,DELIVERY26,6.58481587
3508.00000000,BACKGROUND164,BACKGROUND174,34.38326959
3513.00000000,BACKGROUND172,BACKGROUND173,0.01004783
3515.00000000,BACKGROUND161,BACKGROUND166,0.00074871
3526.00000000,BACKGROUND122,BACKGROUND181,5.58744898
3527.00000000,BACKGROUND163,BACKGROUND165,0.00045548
3539.00000000,BACKGROUND173,DELIVERY26,1.24694468
3555.00000000,BACKGROUND156,BACKGROUND163,0.36009053
3555.00000000,BACKGROUND176,BACKGROUND178,15.60576917
3583.00000000,BACKGROUND172,BACKGROUND180,0.39263828
3583.00000000,BACKGROUND173,DELIVERY29,0.16751170
