# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
227.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
241.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
388.00000000,BACKGROUND4,SURVEILLANCE_EUROWINGS,start
407.00000000,BACKGROUND4,SURVEILLANCE_EUROWINGS,end
422.00000000,BACKGROUND4,SURVEILLANCE_EUROWINGS,start
429.00000000,BACKGROUND4,SURVEILLANCE_EUROWINGS,end
430.00000000,BACKGROUND4,SURVEILLANCE_EUROWINGS,start
431.00000000,BACKGROUND4,SURVEILLANCE_EUROWINGS,end
443.00000000,BACKGROUND4,SURVEILLANCE_EUROWINGS,start
448.00000000,BACKGROUND4,SURVEILLANCE_EUROWINGS,end
583.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
585.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
603.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
607.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
1039.00000000,BACKGROUND6,BACKGROUND7,start
1045.00000000,BACKGROUND6,BACKGROUND7,end
