# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
9.05000000,BACKGROUND1,takeoff,0
17.05000000,BACKGROUND2,takeoff,0
33.05000000,BACKGROUND4,takeoff,0
41.05000000,BACKGROUND5,takeoff,0
49.05000000,BACKGROUND6,takeoff,0
65.05000000,BACKGROUND8,takeoff,0
85.05000000,BACKGROUND3,takeoff,0
105.05000000,BACKGROUND12,takeoff,0
133.05000000,BACKGROUND9,takeoff,0
137.05000000,BACKGROUND16,takeoff,0
146.05000000,BACKGROUND17,takeoff,0
154.05000000,BACKGROUND18,takeoff,0
194.05000000,BACKGROUND23,takeoff,0
203.15000000,BACKGROUND5,landing,1839.75341446
217.05000000,BACKGROUND11,takeoff,0
234.05000000,BACKGROUND28,takeoff,0
242.05000000,BACKGROUND29,takeoff,0
264.95000000,BACKGROUND1,landing,2053.08524420
291.05000000,BACKGROUND34,takeoff,0
293.05000000,BACKGROUND13,takeoff,0
297.05000000,BACKGROUND7,takeoff,0
300.55000000,BACKGROUND16,landing,3179.08473312
300.55000000,BACKGROUND16,takeoff,0
301.65000000,BACKGROUND28,landing,980.02162866
301.65000000,BACKGROUND28,takeoff,0
302.80000000,BACKGROUND8,landing,3792.36855512
302.80000000,BACKGROUND8,takeoff,0
303.15000000,BACKGROUND29,landing,405.68897143
303.15000000,BACKGROUND29,takeoff,0
303.85000000,BACKGROUND11,landing,1125.61486717
303.85000000,BACKGROUND11,takeoff,0
303.95000000,BACKGROUND4,landing,3585.92124028
303.95000000,BACKGROUND4,takeoff,0
303.95000000,BACKGROUND9,landing,2296.90875030
303.95000000,BACKGROUND9,takeoff,0
305.30000000,BACKGROUND13,landing,168.06750000
305.30000000,BACKGROUND13,takeoff,0
306.30000000,BACKGROUND7,landing,114.06750000
306.30000000,BACKGROUND7,takeoff,0
307.05000000,BACKGROUND36,takeoff,0
307.30000000,BACKGROUND6,landing,3235.65367539
307.30000000,BACKGROUND6,takeoff,0
312.45000000,BACKGROUND34,landing,32.12848858
312.45000000,BACKGROUND34,takeoff,0
315.45000000,BACKGROUND3,landing,3495.31934110
315.45000000,BACKGROUND3,takeoff,0
316.15000000,BACKGROUND23,landing,1170.05979406
316.15000000,BACKGROUND23,takeoff,0
316.20000000,BACKGROUND12,landing,1109.74009276
316.20000000,BACKGROUND12,takeoff,0
316.75000000,BACKGROUND18,landing,380.54100781
316.75000000,BACKGROUND18,takeoff,0
322.05000000,BACKGROUND24,takeoff,0
328.55000000,BACKGROUND17,landing,1417.24360476
328.55000000,BACKGROUND17,takeoff,0
334.05000000,BACKGROUND32,takeoff,0
338.05000000,BACKGROUND26,takeoff,0
342.05000000,BACKGROUND33,takeoff,0
363.05000000,BACKGROUND41,takeoff,0
369.05000000,BACKGROUND15,takeoff,0
371.20000000,BACKGROUND3,landing,349.60600262
408.60000000,BACKGROUND8,landing,1141.42817783
410.05000000,BACKGROUND20,takeoff,0
410.15000000,BACKGROUND16,landing,1305.76700177
426.05000000,BACKGROUND22,takeoff,0
453.85000000,BACKGROUND28,landing,1980.92174629
455.15000000,BACKGROUND2,landing,4012.41201324
459.35000000,BACKGROUND6,landing,725.05725192
462.40000000,BACKGROUND9,landing,2019.04642259
466.05000000,BACKGROUND27,takeoff,0
468.05000000,BACKGROUND51,takeoff,0
478.05000000,BACKGROUND21,takeoff,0
479.05000000,BACKGROUND46,takeoff,0
483.50000000,BACKGROUND13,landing,2575.53456348
498.05000000,BACKGROUND31,takeoff,0
515.95000000,BACKGROUND36,landing,3529.39707648
520.05000000,BACKGROUND50,takeoff,0
529.05000000,BACKGROUND24,landing,2788.58808993
532.05000000,BACKGROUND57,takeoff,0
548.45000000,BACKGROUND11,landing,3010.95464567
552.05000000,BACKGROUND54,takeoff,0
562.65000000,BACKGROUND15,landing,1765.45493814
576.05000000,BACKGROUND56,takeoff,0
595.05000000,BACKGROUND40,takeoff,0
597.05000000,BACKGROUND64,takeoff,0
600.05000000,BACKGROUND52,takeoff,0
600.05000000,BACKGROUND60,takeoff,0
601.35000000,BACKGROUND57,landing,990.84059652
601.35000000,BACKGROUND57,takeoff,0
601.95000000,BACKGROUND7,landing,3716.82172962
601.95000000,BACKGROUND7,takeoff,0
603.20000000,BACKGROUND50,landing,1850.35725033
603.20000000,BACKGROUND50,takeoff,0
603.90000000,BACKGROUND20,landing,3391.37956595
603.90000000,BACKGROUND20,takeoff,0
604.40000000,BACKGROUND31,landing,464.50691380
604.40000000,BACKGROUND31,takeoff,0
604.60000000,BACKGROUND32,landing,4147.50756986
604.60000000,BACKGROUND32,takeoff,0
605.95000000,BACKGROUND46,landing,2460.32905955
605.95000000,BACKGROUND46,takeoff,0
606.20000000,BACKGROUND21,landing,1354.96929583
606.20000000,BACKGROUND21,takeoff,0
607.00000000,BACKGROUND33,landing,4788.66339057
608.25000000,BACKGROUND54,landing,371.44625588
608.25000000,BACKGROUND54,takeoff,0
608.70000000,BACKGROUND40,landing,237.38601999
608.70000000,BACKGROUND40,takeoff,0
610.65000000,BACKGROUND56,landing,139.16735125
610.65000000,BACKGROUND56,takeoff,0
611.30000000,BACKGROUND34,landing,1425.52172001
611.30000000,BACKGROUND34,takeoff,0
612.40000000,BACKGROUND12,landing,2176.57636252
612.65000000,BACKGROUND17,landing,1705.40065186
612.65000000,BACKGROUND17,takeoff,0
613.05000000,BACKGROUND66,takeoff,0
613.10000000,BACKGROUND23,landing,3029.46570304
613.10000000,BACKGROUND23,takeoff,0
614.65000000,BACKGROUND27,landing,1596.21447347
614.65000000,BACKGROUND27,takeoff,0
614.75000000,BACKGROUND64,landing,266.16750000
