# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
99.00000000,BACKGROUND2,BACKGROUND6,start
103.00000000,BACKGROUND2,BACKGROUND6,end
249.00000000,BACKGROUND28,BACKGROUND3,start
251.00000000,BACKGROUND28,BACKGROUND3,end
976.00000000,BACKGROUND38,BACKGROUND89,start
981.00000000,BACKGROUND38,BACKGROUND89,end
1223.00000000,BACKGROUND103,BACKGROUND96,start
1229.00000000,BACKGROUND103,BACKGROUND96,end
1350.00000000,BACKGROUND103,BACKGROUND96,start
1353.00000000,BACKGROUND103,BACKGROUND96,end
1355.00000000,BACKGROUND103,BACKGROUND96,start
1360.00000000,BACKGROUND103,BACKGROUND96,end
1367.00000000,BACKGROUND103,BACKGROUND96,start
1421.00000000,BACKGROUND103,BACKGROUND96,end
1473.00000000,BACKGROUND103,BACKGROUND96,start
1565.00000000,BACKGROUND103,BACKGROUND96,end
