# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
181.00000000,BACKGROUND5,SURVEILLANCE_LUFTHANSA,start
191.00000000,BACKGROUND25,BACKGROUND9,start
194.00000000,BACKGROUND25,BACKGROUND9,end
198.00000000,BACKGROUND5,SURVEILLANCE_LUFTHANSA,end
235.00000000,BACKGROUND13,SURVEILLANCE_LUFTHANSA,start
236.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
240.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
244.00000000,BACKGROUND13,SURVEILLANCE_LUFTHANSA,end
316.00000000,BACKGROUND5,BACKGROUND8,start
318.00000000,BACKGROUND5,BACKGROUND8,end
324.00000000,BACKGROUND39,SURVEILLANCE_EUROWINGS,start
327.00000000,BACKGROUND21,BACKGROUND41,start
329.00000000,BACKGROUND21,BACKGROUND41,end
333.00000000,BACKGROUND39,SURVEILLANCE_EUROWINGS,end
340.00000000,BACKGROUND33,SURVEILLANCE_EUROWINGS,start
343.00000000,BACKGROUND28,SURVEILLANCE_EUROWINGS,start
346.00000000,BACKGROUND23,SURVEILLANCE_EUROWINGS,start
346.00000000,BACKGROUND33,SURVEILLANCE_EUROWINGS,end
353.00000000,BACKGROUND30,BACKGROUND39,start
353.00000000,BACKGROUND28,SURVEILLANCE_EUROWINGS,end
356.00000000,BACKGROUND23,SURVEILLANCE_EUROWINGS,end
357.00000000,BACKGROUND30,BACKGROUND39,end
376.00000000,BACKGROUND51,SURVEILLANCE_EUROWINGS,start
378.00000000,BACKGROUND51,SURVEILLANCE_EUROWINGS,end
383.00000000,BACKGROUND47,BACKGROUND52,start
386.00000000,BACKGROUND47,BACKGROUND52,end
419.00000000,BACKGROUND34,SURVEILLANCEOP2,start
421.00000000,BACKGROUND34,SURVEILLANCEOP2,end
606.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
611.00000000,BACKGROUND50,BACKGROUND57,start
612.00000000,BACKGROUND50,BACKGROUND57,end
613.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
716.00000000,BACKGROUND79,BACKGROUND97,start
718.00000000,BACKGROUND79,BACKGROUND97,end
858.00000000,BACKGROUND118,BACKGROUND52,start
859.00000000,BACKGROUND78,BACKGROUND98,start
860.00000000,BACKGROUND118,BACKGROUND52,end
872.00000000,BACKGROUND113,BACKGROUND96,start
875.00000000,BACKGROUND113,BACKGROUND96,end
952.00000000,BACKGROUND99,SURVEILLANCEOP5,start
957.00000000,BACKGROUND99,SURVEILLANCEOP5,end
962.00000000,BACKGROUND99,SURVEILLANCEOP5,start
967.00000000,BACKGROUND99,SURVEILLANCEOP5,end
1038.00000000,BACKGROUND129,BACKGROUND131,start
1040.00000000,BACKGROUND129,BACKGROUND131,end
1085.00000000,BACKGROUND132,BACKGROUND52,start
1087.00000000,BACKGROUND132,BACKGROUND52,end
1099.00000000,BACKGROUND147,BACKGROUND94,start
1100.00000000,BACKGROUND122,BACKGROUND131,start
1101.00000000,BACKGROUND147,BACKGROUND94,end
1118.00000000,BACKGROUND122,BACKGROUND131,end
1150.00000000,BACKGROUND156,BACKGROUND92,start
1152.00000000,BACKGROUND156,BACKGROUND92,end
1161.00000000,BACKGROUND115,BACKGROUND150,start
1172.00000000,BACKGROUND115,BACKGROUND150,end
1222.00000000,BACKGROUND78,BACKGROUND98,end
1397.00000000,BACKGROUND162,BACKGROUND175,start
1399.00000000,BACKGROUND162,BACKGROUND175,end
1409.00000000,BACKGROUND163,BACKGROUND177,start
1411.00000000,BACKGROUND163,BACKGROUND177,end
1491.00000000,BACKGROUND168,BACKGROUND197,start
1493.00000000,BACKGROUND168,BACKGROUND197,end
1702.00000000,BACKGROUND214,BACKGROUND220,start
1703.00000000,BACKGROUND214,BACKGROUND220,end
1728.00000000,BACKGROUND125,BACKGROUND235,start
1730.00000000,BACKGROUND125,BACKGROUND235,end
1751.00000000,BACKGROUND206,BACKGROUND234,start
1752.00000000,BACKGROUND206,BACKGROUND234,end
1755.00000000,BACKGROUND183,BACKGROUND223,start
1758.00000000,BACKGROUND211,BACKGROUND231,start
1759.00000000,BACKGROUND211,BACKGROUND231,end
1760.00000000,BACKGROUND183,BACKGROUND223,end
1792.00000000,BACKGROUND236,BACKGROUND240,start
1793.00000000,BACKGROUND236,BACKGROUND240,end
