# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
573.00000000,BACKGROUND2,DELIVERY1,start
574.00000000,BACKGROUND2,DELIVERY1,end
575.00000000,BACKGROUND2,DELIVERY1,start
577.00000000,BACKGROUND2,DELIVERY1,end
810.00000000,DELIVERY2,DELIVERY3,start
813.00000000,DELIVERY2,DELIVERY3,end
817.00000000,DELIVERY2,DELIVERY3,start
842.00000000,DELIVERY2,DELIVERY3,end
1109.00000000,DELIVERY4,DELIVERY6,start
1113.00000000,DELIVERY4,DELIVERY6,end
1117.00000000,DELIVERY4,DELIVERY6,start
1132.00000000,DELIVERY4,DELIVERY6,end
1258.00000000,DELIVERY6,DELIVERY9,start
1263.00000000,DELIVERY6,DELIVERY9,end
1481.00000000,DELIVERY5,DELIVERY9,start
1484.00000000,DELIVERY5,DELIVERY9,end
1501.00000000,DELIVERY10,DELIVERY8,start
1558.00000000,DELIVERY11,DELIVERY9,start
1563.00000000,DELIVERY11,DELIVERY9,end
1615.00000000,DELIVERY11,DELIVERY5,start
1620.00000000,DELIVERY11,DELIVERY5,end
1719.00000000,DELIVERY10,DELIVERY8,end
1722.00000000,DELIVERY10,DELIVERY8,start
1847.00000000,DELIVERY11,DELIVERY7,start
1862.00000000,DELIVERY11,DELIVERY7,end
1865.00000000,DELIVERY11,DELIVERY7,start
1867.00000000,DELIVERY11,DELIVERY7,end
2055.00000000,DELIVERY10,DELIVERY8,end
2101.00000000,DELIVERY15,DELIVERY16,start
2118.00000000,DELIVERY15,DELIVERY16,end
2121.00000000,DELIVERY15,DELIVERY16,start
2162.00000000,DELIVERY15,DELIVERY16,end
2169.00000000,DELIVERY15,DELIVERY16,start
2318.00000000,DELIVERY12,DELIVERY15,start
2318.00000000,DELIVERY12,DELIVERY16,start
2335.00000000,DELIVERY12,DELIVERY15,end
2335.00000000,DELIVERY12,DELIVERY16,end
2338.00000000,DELIVERY12,DELIVERY15,start
2338.00000000,DELIVERY12,DELIVERY16,start
2343.00000000,DELIVERY12,DELIVERY15,end
2343.00000000,DELIVERY12,DELIVERY16,end
2354.00000000,DELIVERY15,DELIVERY16,end
2357.00000000,DELIVERY15,DELIVERY16,start
2401.00000000,DELIVERY18,DELIVERY19,start
