# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
1789.00000000,DELIVERY10,DELIVERY8,0.00000000
1790.00000000,DELIVERY10,DELIVERY8,0.00000000
1791.00000000,DELIVERY10,DELIVERY8,0.00000000
1792.00000000,DELIVERY10,DELIVERY8,0.00000000
1793.00000000,DELIVERY10,DELIVERY8,0.00000000
1794.00000000,DELIVERY10,DELIVERY8,0.00000000
1795.00000000,DELIVERY10,DELIVERY8,0.00000000
1796.00000000,DELIVERY10,DELIVERY8,0.00000000
1797.00000000,DELIVERY10,DELIVERY8,0.00000000
1798.00000000,DELIVERY10,DELIVERY8,0.00000000
1799.00000000,DELIVERY10,DELIVERY8,0.00000000
1800.00000000,DELIVERY10,DELIVERY8,0.00000000
1801.00000000,DELIVERY10,DELIVERY8,0.00000000
1802.00000000,DELIVERY10,DELIVERY8,0.00000000
1803.00000000,DELIVERY10,DELIVERY8,0.00000000
1804.00000000,DELIVERY10,DELIVERY8,0.00000000
1805.00000000,DELIVERY10,DELIVERY8,0.00000000
1806.00000000,DELIVERY10,DELIVERY8,0.00000000
1807.00000000,DELIVERY10,DELIVERY8,0.00000000
1808.00000000,DELIVERY10,DELIVERY8,0.00000000
1809.00000000,DELIVERY10,DELIVERY8,0.00000000
1810.00000000,DELIVERY10,DELIVERY8,0.00000000
1811.00000000,DELIVERY10,DELIVERY8,0.00000000
1812.00000000,DELIVERY10,DELIVERY8,0.00000000
1813.00000000,DELIVERY10,DELIVERY8,0.00000000
1814.00000000,DELIVERY10,DELIVERY8,0.00000000
1815.00000000,DELIVERY10,DELIVERY8,0.00000000
1816.00000000,DELIVERY10,DELIVERY8,0.00000000
1817.00000000,DELIVERY10,DELIVERY8,0.00000000
1818.00000000,DELIVERY10,DELIVERY8,0.00000000
1819.00000000,DELIVERY10,DELIVERY8,0.00000000
1820.00000000,DELIVERY10,DELIVERY8,0.00000000
1821.00000000,DELIVERY10,DELIVERY8,0.00000000
1822.00000000,DELIVERY10,DELIVERY8,0.00000000
1823.00000000,DELIVERY10,DELIVERY8,0.00000000
1824.00000000,DELIVERY10,DELIVERY8,0.00000000
1825.00000000,DELIVERY10,DELIVERY8,0.00000000
1826.00000000,DELIVERY10,DELIVERY8,0.00000000
1827.00000000,DELIVERY10,DELIVERY8,0.00000000
1828.00000000,DELIVERY10,DELIVERY8,0.00000000
1829.00000000,DELIVERY10,DELIVERY8,0.00000000
1830.00000000,DELIVERY10,DELIVERY8,0.00000000
1831.00000000,DELIVERY10,DELIVERY8,0.00000000
1832.00000000,DELIVERY10,DELIVERY8,0.00000000
1833.00000000,DELIVERY10,DELIVERY8,0.00000000
1834.00000000,DELIVERY10,DELIVERY8,0.00000000
1835.00000000,DELIVERY10,DELIVERY8,0.00000000
1836.00000000,DELIVERY10,DELIVERY8,0.00000000
1837.00000000,DELIVERY10,DELIVERY8,0.00000000
1838.00000000,DELIVERY10,DELIVERY8,0.00000000
1839.00000000,DELIVERY10,DELIVERY8,0.00000000
1840.00000000,DELIVERY10,DELIVERY8,0.00000000
1841.00000000,DELIVERY10,DELIVERY8,0.00000000
1842.00000000,DELIVERY10,DELIVERY8,0.00000000
1843.00000000,DELIVERY10,DELIVERY8,0.00000000
1844.00000000,DELIVERY10,DELIVERY8,0.00000000
1845.00000000,DELIVERY10,DELIVERY8,0.00000000
1846.00000000,DELIVERY10,DELIVERY8,0.00000000
1847.00000000,DELIVERY10,DELIVERY8,0.00000000
1848.00000000,DELIVERY10,DELIVERY8,0.00000000
1849.00000000,DELIVERY10,DELIVERY8,0.00000000
1850.00000000,DELIVERY10,DELIVERY8,0.00000000
1851.00000000,DELIVERY10,DELIVERY8,0.00000000
1852.00000000,DELIVERY10,DELIVERY8,0.00000000
1853.00000000,DELIVERY10,DELIVERY8,0.00000000
1854.00000000,DELIVERY10,DELIVERY8,0.00000000
1855.00000000,DELIVERY10,DELIVERY8,0.00000000
1856.00000000,DELIVERY10,DELIVERY8,0.00000000
1857.00000000,DELIVERY10,DELIVERY8,0.00000000
1858.00000000,DELIVERY10,DELIVERY8,0.00000000
1859.00000000,DELIVERY11,DELIVERY7,0.31749063
1859.00000000,DELIVERY10,DELIVERY8,0.00000000
1860.00000000,DELIVERY10,DELIVERY8,0.00000000
1861.00000000,DELIVERY10,DELIVERY8,0.00000000
1862.00000000,DELIVERY10,DELIVERY8,0.00000000
1863.00000000,DELIVERY10,DELIVERY8,0.00000000
1864.00000000,DELIVERY10,DELIVERY8,0.00000000
1865.00000000,DELIVERY10,DELIVERY8,0.00000000
1865.00000000,DELIVERY11,DELIVERY7,0.17849817
1866.00000000,DELIVERY10,DELIVERY8,0.00000000
1867.00000000,DELIVERY10,DELIVERY8,0.00000000
1868.00000000,DELIVERY10,DELIVERY8,0.00000000
1869.00000000,DELIVERY10,DELIVERY8,0.00000000
1870.00000000,DELIVERY10,DELIVERY8,0.00000000
1871.00000000,DELIVERY10,DELIVERY8,0.00000000
1872.00000000,DELIVERY10,DELIVERY8,0.00000000
1873.00000000,DELIVERY10,DELIVERY8,0.00000000
1874.00000000,DELIVERY10,DELIVERY8,0.00000000
1875.00000000,DELIVERY10,DELIVERY8,0.00000000
1876.00000000,DELIVERY10,DELIVERY8,0.00000000
1877.00000000,DELIVERY10,DELIVERY8,0.00000000
1878.00000000,DELIVERY10,DELIVERY8,0.00000000
1879.00000000,DELIVERY10,DELIVERY8,0.00000000
1880.00000000,DELIVERY10,DELIVERY8,0.00000000
1881.00000000,DELIVERY10,DELIVERY8,0.00000000
1882.00000000,DELIVERY10,DELIVERY8,0.00000000
1883.00000000,DELIVERY10,DELIVERY8,0.00000000
1884.00000000,DELIVERY10,DELIVERY8,0.00000000
1885.00000000,DELIVERY10,DELIVERY8,0.00000000
1886.00000000,DELIVERY10,DELIVERY8,0.00000000
1887.00000000,DELIVERY10,DELIVERY8,0.00000000
1888.00000000,DELIVERY10,DELIVERY8,0.00000000
1889.00000000,DELIVERY10,DELIVERY8,0.00000000
1890.00000000,DELIVERY10,DELIVERY8,0.00000000
1891.00000000,DELIVERY10,DELIVERY8,0.00000000
1892.00000000,DELIVERY10,DELIVERY8,0.00000000
1893.00000000,DELIVERY10,DELIVERY8,0.00000000
1894.00000000,DELIVERY10,DELIVERY8,0.00000000
1895.00000000,DELIVERY10,DELIVERY8,0.00000000
1896.00000000,DELIVERY10,DELIVERY8,0.00000000
1897.00000000,DELIVERY10,DELIVERY8,0.00000000
1898.00000000,DELIVERY10,DELIVERY8,0.00000000
1899.00000000,DELIVERY10,DELIVERY8,0.00000000
1900.00000000,DELIVERY10,DELIVERY8,0.00000000
1901.00000000,DELIVERY10,DELIVERY8,0.00000000
1902.00000000,DELIVERY10,DELIVERY8,0.00000000
1903.00000000,DELIVERY10,DELIVERY8,0.00000000
1904.00000000,DELIVERY10,DELIVERY8,0.00000000
1905.00000000,DELIVERY10,DELIVERY8,0.00000000
1906.00000000,DELIVERY10,DELIVERY8,0.00000000
1907.00000000,DELIVERY10,DELIVERY8,0.00000000
1908.00000000,DELIVERY10,DELIVERY8,0.00000000
1909.00000000,DELIVERY10,DELIVERY8,0.00000000
1910.00000000,DELIVERY10,DELIVERY8,0.00000000
1911.00000000,DELIVERY10,DELIVERY8,0.00000000
1912.00000000,DELIVERY10,DELIVERY8,0.00000000
1913.00000000,DELIVERY10,DELIVERY8,0.00000000
1914.00000000,DELIVERY10,DELIVERY8,0.00000000
1915.00000000,DELIVERY10,DELIVERY8,0.00000000
1916.00000000,DELIVERY10,DELIVERY8,0.00000000
1917.00000000,DELIVERY10,DELIVERY8,0.00000000
1918.00000000,DELIVERY10,DELIVERY8,0.00000000
1919.00000000,DELIVERY10,DELIVERY8,0.00000000
1920.00000000,DELIVERY10,DELIVERY8,0.00000000
1921.00000000,DELIVERY10,DELIVERY8,0.00000000
1922.00000000,DELIVERY10,DELIVERY8,0.00000000
1923.00000000,DELIVERY10,DELIVERY8,0.00000000
1924.00000000,DELIVERY10,DELIVERY8,0.00000000
1925.00000000,DELIVERY10,DELIVERY8,0.00000000
1926.00000000,DELIVERY10,DELIVERY8,0.00000000
1927.00000000,DELIVERY10,DELIVERY8,0.00000000
1928.00000000,DELIVERY10,DELIVERY8,0.00000000
1929.00000000,DELIVERY10,DELIVERY8,0.00000000
1930.00000000,DELIVERY10,DELIVERY8,0.00000000
1931.00000000,DELIVERY10,DELIVERY8,0.00000000
1932.00000000,DELIVERY10,DELIVERY8,0.00000000
1933.00000000,DELIVERY10,DELIVERY8,0.00000000
1934.00000000,DELIVERY10,DELIVERY8,0.00000000
1935.00000000,DELIVERY10,DELIVERY8,0.00000000
1936.00000000,DELIVERY10,DELIVERY8,0.00000000
1937.00000000,DELIVERY10,DELIVERY8,0.00000000
1938.00000000,DELIVERY10,DELIVERY8,0.00000000
1939.00000000,DELIVERY10,DELIVERY8,0.00000000
1940.00000000,DELIVERY10,DELIVERY8,0.00000000
1941.00000000,DELIVERY10,DELIVERY8,0.00000000
1942.00000000,DELIVERY10,DELIVERY8,0.00000000
1943.00000000,DELIVERY10,DELIVERY8,0.00000000
1944.00000000,DELIVERY10,DELIVERY8,0.00000000
1945.00000000,DELIVERY10,DELIVERY8,0.00000000
1946.00000000,DELIVERY10,DELIVERY8,0.00000000
1947.00000000,DELIVERY10,DELIVERY8,0.00000000
1948.00000000,DELIVERY10,DELIVERY8,0.00000000
1949.00000000,DELIVERY10,DELIVERY8,0.00000000
1950.00000000,DELIVERY10,DELIVERY8,0.00000000
1951.00000000,DELIVERY10,DELIVERY8,0.00000000
1952.00000000,DELIVERY10,DELIVERY8,0.00000000
1953.00000000,DELIVERY10,DELIVERY8,0.00000000
1954.00000000,DELIVERY10,DELIVERY8,0.00000000
1955.00000000,DELIVERY10,DELIVERY8,0.00000000
1956.00000000,DELIVERY10,DELIVERY8,0.00000000
1957.00000000,DELIVERY10,DELIVERY8,0.00000000
1958.00000000,DELIVERY10,DELIVERY8,0.00000000
1959.00000000,DELIVERY10,DELIVERY8,0.00000000
1960.00000000,DELIVERY10,DELIVERY8,0.00000000
1961.00000000,DELIVERY10,DELIVERY8,0.00000000
1962.00000000,DELIVERY10,DELIVERY8,0.00000000
1963.00000000,DELIVERY10,DELIVERY8,0.00000000
