# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
323.05000000,BACKGROUND1,takeoff,0
403.05000000,BACKGROUND2,takeoff,0
484.05000000,BACKGROUND3,takeoff,0
613.80000000,BACKGROUND2,landing,2529.22105919
726.05000000,BACKGROUND4,takeoff,0
806.05000000,BACKGROUND5,takeoff,0
887.05000000,BACKGROUND6,takeoff,0
901.10000000,BACKGROUND3,landing,5472.12049829
936.25000000,BACKGROUND1,landing,4285.51002691
1005.90000000,BACKGROUND4,landing,4235.40949901
1048.05000000,BACKGROUND7,takeoff,0
1151.35000000,BACKGROUND5,landing,5623.62926152
1176.80000000,BACKGROUND6,landing,2366.30984285
1209.05000000,BACKGROUND8,takeoff,0
1290.05000000,BACKGROUND9,takeoff,0
1370.05000000,BACKGROUND10,takeoff,0
1370.05000000,BACKGROUND7,landing,4373.36002469
1451.05000000,BACKGROUND11,takeoff,0
1531.05000000,BACKGROUND12,takeoff,0
1574.30000000,BACKGROUND8,landing,4645.28373355
1612.05000000,BACKGROUND13,takeoff,0
1616.75000000,BACKGROUND10,landing,2366.87288336
1636.55000000,BACKGROUND9,landing,4804.99878807
1692.05000000,BACKGROUND14,takeoff,0
1773.05000000,BACKGROUND15,takeoff,0
1788.45000000,BACKGROUND12,landing,3616.20587809
1789.15000000,BACKGROUND11,landing,4605.81527420
