# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
181.00000000,BACKGROUND16,SURVEILLANCE_LUFTHANSA,start
188.00000000,BACKGROUND16,SURVEILLANCE_LUFTHANSA,end
201.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,start
209.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,end
237.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
241.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
332.00000000,BACKGROUND12,SURVEILLANCE_EUROWINGS,start
340.00000000,BACKGROUND44,SURVEILLANCE_EUROWINGS,start
342.00000000,BACKGROUND12,SURVEILLANCE_EUROWINGS,end
347.00000000,BACKGROUND44,SURVEILLANCE_EUROWINGS,end
353.00000000,BACKGROUND18,SURVEILLANCE_EUROWINGS,start
354.00000000,BACKGROUND18,SURVEILLANCE_EUROWINGS,end
367.00000000,BACKGROUND15,BACKGROUND39,start
369.00000000,BACKGROUND21,BACKGROUND31,start
369.00000000,BACKGROUND15,BACKGROUND39,end
373.00000000,BACKGROUND21,BACKGROUND31,end
395.00000000,BACKGROUND28,BACKGROUND39,start
397.00000000,BACKGROUND28,BACKGROUND39,end
399.00000000,BACKGROUND25,BACKGROUND7,start
427.00000000,BACKGROUND3,BACKGROUND54,start
430.00000000,BACKGROUND26,BACKGROUND49,start
432.00000000,BACKGROUND26,BACKGROUND49,end
443.00000000,BACKGROUND3,BACKGROUND54,end
445.00000000,BACKGROUND15,BACKGROUND28,start
446.00000000,BACKGROUND15,BACKGROUND26,start
447.00000000,BACKGROUND26,BACKGROUND28,start
449.00000000,BACKGROUND26,BACKGROUND28,end
449.00000000,BACKGROUND15,BACKGROUND26,end
454.00000000,BACKGROUND15,BACKGROUND28,end
469.00000000,BACKGROUND15,BACKGROUND28,start
472.00000000,BACKGROUND3,BACKGROUND54,start
474.00000000,BACKGROUND15,BACKGROUND28,end
476.00000000,BACKGROUND3,BACKGROUND54,end
529.00000000,BACKGROUND25,BACKGROUND7,end
539.00000000,BACKGROUND32,BACKGROUND39,start
541.00000000,BACKGROUND32,BACKGROUND39,end
567.00000000,BACKGROUND52,BACKGROUND54,start
569.00000000,BACKGROUND52,BACKGROUND54,end
580.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
580.00000000,BACKGROUND22,BACKGROUND31,start
586.00000000,BACKGROUND22,BACKGROUND31,end
589.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
604.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
607.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
752.00000000,BACKGROUND52,BACKGROUND54,start
753.00000000,BACKGROUND52,BACKGROUND54,end
765.00000000,BACKGROUND88,BACKGROUND92,start
765.00000000,BACKGROUND89,BACKGROUND90,start
766.00000000,BACKGROUND89,BACKGROUND90,end
770.00000000,BACKGROUND88,BACKGROUND92,end
775.00000000,BACKGROUND37,BACKGROUND94,start
778.00000000,BACKGROUND37,BACKGROUND94,end
787.00000000,BACKGROUND34,BACKGROUND94,start
791.00000000,BACKGROUND34,BACKGROUND94,end
859.00000000,BACKGROUND34,BACKGROUND40,start
861.00000000,BACKGROUND34,BACKGROUND40,end
894.00000000,BACKGROUND84,BACKGROUND85,start
896.00000000,BACKGROUND20,BACKGROUND90,start
898.00000000,BACKGROUND20,BACKGROUND90,end
908.00000000,BACKGROUND84,BACKGROUND85,end
925.00000000,BACKGROUND109,BACKGROUND37,start
927.00000000,BACKGROUND109,BACKGROUND37,end
952.00000000,BACKGROUND109,BACKGROUND62,start
954.00000000,BACKGROUND52,BACKGROUND62,start
954.00000000,BACKGROUND109,BACKGROUND62,end
956.00000000,BACKGROUND52,BACKGROUND62,end
1036.00000000,BACKGROUND100,BACKGROUND107,start
1038.00000000,BACKGROUND100,BACKGROUND107,end
1081.00000000,BACKGROUND100,BACKGROUND41,start
1083.00000000,BACKGROUND100,BACKGROUND41,end
1120.00000000,BACKGROUND101,BACKGROUND132,start
1122.00000000,BACKGROUND101,BACKGROUND132,end
1201.00000000,BACKGROUND121,BACKGROUND90,start
1202.00000000,BACKGROUND121,BACKGROUND90,end
1275.00000000,BACKGROUND43,BACKGROUND85,start
1277.00000000,BACKGROUND43,BACKGROUND85,end
1442.00000000,BACKGROUND121,BACKGROUND155,start
1446.00000000,BACKGROUND121,BACKGROUND155,end
1496.00000000,BACKGROUND162,BACKGROUND164,start
1503.00000000,BACKGROUND162,BACKGROUND164,end
1514.00000000,BACKGROUND131,BACKGROUND139,start
1516.00000000,BACKGROUND131,BACKGROUND139,end
1524.00000000,BACKGROUND109,BACKGROUND157,start
1526.00000000,BACKGROUND109,BACKGROUND157,end
1556.00000000,BACKGROUND117,BACKGROUND167,start
1561.00000000,BACKGROUND117,BACKGROUND167,end
1568.00000000,BACKGROUND145,BACKGROUND189,start
1572.00000000,BACKGROUND145,BACKGROUND189,end
1574.00000000,BACKGROUND157,BACKGROUND171,start
1576.00000000,BACKGROUND157,BACKGROUND171,end
1607.00000000,BACKGROUND157,BACKGROUND187,start
1608.00000000,BACKGROUND157,BACKGROUND187,end
1611.00000000,BACKGROUND121,BACKGROUND183,start
1612.00000000,BACKGROUND121,BACKGROUND183,end
1631.00000000,BACKGROUND183,BACKGROUND187,start
1633.00000000,BACKGROUND183,BACKGROUND187,end
1661.00000000,BACKGROUND147,BACKGROUND186,start
1664.00000000,BACKGROUND147,BACKGROUND177,start
1664.00000000,BACKGROUND147,BACKGROUND186,end
1667.00000000,BACKGROUND147,BACKGROUND177,end
