# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
227.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
241.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
247.00000000,BACKGROUND16,BACKGROUND3,start
251.00000000,BACKGROUND16,BACKGROUND3,end
321.00000000,BACKGROUND4,SURVEILLANCE_EUROWINGS,start
334.00000000,BACKGROUND4,SURVEILLANCE_EUROWINGS,end
579.00000000,BACKGROUND22,BACKGROUND54,start
582.00000000,BACKGROUND13,BACKGROUND22,start
583.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
585.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
585.00000000,BACKGROUND22,BACKGROUND54,end
587.00000000,BACKGROUND13,BACKGROUND22,end
603.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
607.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
621.00000000,BACKGROUND13,BACKGROUND54,start
628.00000000,BACKGROUND13,BACKGROUND54,end
808.00000000,BACKGROUND75,BACKGROUND80,start
814.00000000,BACKGROUND75,BACKGROUND80,end
946.00000000,BACKGROUND11,BACKGROUND27,start
948.00000000,BACKGROUND11,BACKGROUND27,end
1205.00000000,BACKGROUND68,BACKGROUND74,start
1206.00000000,BACKGROUND68,BACKGROUND74,end
1207.00000000,BACKGROUND105,BACKGROUND63,start
1208.00000000,BACKGROUND105,BACKGROUND63,end
1210.00000000,BACKGROUND21,BACKGROUND49,start
1212.00000000,BACKGROUND21,BACKGROUND49,end
1213.00000000,BACKGROUND105,BACKGROUND63,start
1217.00000000,BACKGROUND105,BACKGROUND63,end
1220.00000000,BACKGROUND101,BACKGROUND27,start
1221.00000000,BACKGROUND101,BACKGROUND27,end
1253.00000000,BACKGROUND105,BACKGROUND73,start
1257.00000000,BACKGROUND105,BACKGROUND73,end
1317.00000000,BACKGROUND71,BACKGROUND73,start
1338.00000000,BACKGROUND71,BACKGROUND73,end
1392.00000000,BACKGROUND105,BACKGROUND95,start
1399.00000000,BACKGROUND105,BACKGROUND95,end
1409.00000000,BACKGROUND105,BACKGROUND93,start
1411.00000000,BACKGROUND105,BACKGROUND93,end
1501.00000000,BACKGROUND121,BACKGROUND144,start
1502.00000000,BACKGROUND121,BACKGROUND139,start
1502.00000000,BACKGROUND139,BACKGROUND144,start
1503.00000000,BACKGROUND121,BACKGROUND139,end
1503.00000000,BACKGROUND139,BACKGROUND144,end
1504.00000000,BACKGROUND121,BACKGROUND144,end
1506.00000000,BACKGROUND141,BACKGROUND149,start
1507.00000000,BACKGROUND141,BACKGROUND149,end
1526.00000000,BACKGROUND151,BACKGROUND154,start
1530.00000000,BACKGROUND151,BACKGROUND154,end
1541.00000000,BACKGROUND124,BACKGROUND161,start
1542.00000000,BACKGROUND124,BACKGROUND161,end
1544.00000000,BACKGROUND141,BACKGROUND149,start
1548.00000000,BACKGROUND124,BACKGROUND161,start
1548.00000000,BACKGROUND141,BACKGROUND149,end
1552.00000000,BACKGROUND124,BACKGROUND161,end
1556.00000000,BACKGROUND126,BACKGROUND162,start
1559.00000000,BACKGROUND126,BACKGROUND162,end
1564.00000000,BACKGROUND148,BACKGROUND149,start
1566.00000000,BACKGROUND148,BACKGROUND149,end
1600.00000000,BACKGROUND110,BACKGROUND64,start
1603.00000000,BACKGROUND110,BACKGROUND64,end
1673.00000000,BACKGROUND143,BACKGROUND162,start
1677.00000000,BACKGROUND143,BACKGROUND162,end
1703.00000000,BACKGROUND105,BACKGROUND169,start
1706.00000000,BACKGROUND143,BACKGROUND162,start
1717.00000000,BACKGROUND163,BACKGROUND193,start
1720.00000000,BACKGROUND163,BACKGROUND193,end
