# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
9.05000000,BACKGROUND1,takeoff,0
17.05000000,BACKGROUND2,takeoff,0
25.05000000,BACKGROUND3,takeoff,0
33.05000000,BACKGROUND4,takeoff,0
57.05000000,BACKGROUND5,takeoff,0
73.05000000,BACKGROUND7,takeoff,0
89.05000000,BACKGROUND9,takeoff,0
97.05000000,BACKGROUND10,takeoff,0
105.05000000,BACKGROUND11,takeoff,0
170.05000000,BACKGROUND18,takeoff,0
173.05000000,BACKGROUND12,takeoff,0
186.05000000,BACKGROUND20,takeoff,0
201.05000000,BACKGROUND8,takeoff,0
218.05000000,BACKGROUND24,takeoff,0
244.60000000,BACKGROUND4,landing,1866.31233247
265.85000000,BACKGROUND1,landing,3018.24048350
269.75000000,BACKGROUND2,landing,3172.01731705
274.05000000,BACKGROUND31,takeoff,0
284.60000000,BACKGROUND5,landing,2868.53008168
286.05000000,BACKGROUND25,takeoff,0
286.05000000,BACKGROUND7,landing,3690.56945180
294.05000000,BACKGROUND26,takeoff,0
300.05000000,BACKGROUND6,takeoff,0
300.05000000,BACKGROUND13,takeoff,0
300.05000000,BACKGROUND17,takeoff,0
300.05000000,BACKGROUND29,takeoff,0
300.05000000,BACKGROUND32,takeoff,0
300.25000000,BACKGROUND8,landing,1733.16750000
300.25000000,BACKGROUND8,takeoff,0
300.60000000,BACKGROUND20,landing,1695.97513269
300.60000000,BACKGROUND20,takeoff,0
300.95000000,BACKGROUND3,landing,4132.65373145
300.95000000,BACKGROUND3,takeoff,0
302.00000000,BACKGROUND12,landing,2247.42893468
302.00000000,BACKGROUND12,takeoff,0
302.05000000,BACKGROUND18,landing,450.41457483
302.05000000,BACKGROUND18,takeoff,0
302.40000000,BACKGROUND26,landing,109.83876062
302.40000000,BACKGROUND26,takeoff,0
304.45000000,BACKGROUND31,landing,639.71550763
304.45000000,BACKGROUND31,takeoff,0
305.20000000,BACKGROUND25,landing,369.37022854
305.20000000,BACKGROUND25,takeoff,0
307.95000000,BACKGROUND24,landing,1108.82120473
307.95000000,BACKGROUND24,takeoff,0
310.05000000,BACKGROUND28,takeoff,0
311.05000000,BACKGROUND10,landing,2795.69504765
317.05000000,BACKGROUND15,takeoff,0
326.05000000,BACKGROUND30,takeoff,0
327.60000000,BACKGROUND9,landing,719.93657285
327.60000000,BACKGROUND9,takeoff,0
330.05000000,BACKGROUND23,takeoff,0
337.90000000,BACKGROUND3,landing,552.88382396
339.05000000,BACKGROUND37,takeoff,0
347.05000000,BACKGROUND38,takeoff,0
358.15000000,BACKGROUND11,landing,2378.65666162
387.05000000,BACKGROUND42,takeoff,0
391.05000000,BACKGROUND36,takeoff,0
393.90000000,BACKGROUND20,landing,397.35670906
413.95000000,BACKGROUND12,landing,1609.73868889
414.85000000,BACKGROUND31,landing,908.25552172
427.05000000,BACKGROUND35,takeoff,0
436.05000000,BACKGROUND46,takeoff,0
455.05000000,BACKGROUND43,takeoff,0
460.05000000,BACKGROUND48,takeoff,0
460.15000000,BACKGROUND17,landing,1993.17923622
479.60000000,BACKGROUND24,landing,2115.30214613
483.05000000,BACKGROUND39,takeoff,0
502.05000000,BACKGROUND22,takeoff,0
531.05000000,BACKGROUND33,takeoff,0
552.05000000,BACKGROUND52,takeoff,0
581.35000000,BACKGROUND13,landing,4725.10611417
589.35000000,BACKGROUND28,landing,3188.83437561
597.05000000,BACKGROUND64,takeoff,0
598.25000000,BACKGROUND8,landing,3154.79524589
599.05000000,BACKGROUND34,takeoff,0
600.05000000,BACKGROUND14,takeoff,0
600.05000000,BACKGROUND19,takeoff,0
600.05000000,BACKGROUND21,takeoff,0
600.05000000,BACKGROUND44,takeoff,0
600.05000000,BACKGROUND56,takeoff,0
600.05000000,BACKGROUND63,takeoff,0
600.50000000,BACKGROUND38,landing,3644.74372896
600.50000000,BACKGROUND38,takeoff,0
601.00000000,BACKGROUND26,landing,4211.11971331
601.00000000,BACKGROUND26,takeoff,0
602.80000000,BACKGROUND35,landing,2518.59383600
602.80000000,BACKGROUND35,takeoff,0
602.95000000,BACKGROUND33,landing,665.07483839
602.95000000,BACKGROUND33,takeoff,0
603.95000000,BACKGROUND48,landing,1344.39126712
603.95000000,BACKGROUND48,takeoff,0
604.05000000,BACKGROUND39,landing,1814.81815021
604.05000000,BACKGROUND39,takeoff,0
604.75000000,BACKGROUND9,landing,2116.60663925
604.75000000,BACKGROUND9,takeoff,0
604.85000000,BACKGROUND36,landing,634.68085245
604.85000000,BACKGROUND36,takeoff,0
605.65000000,BACKGROUND15,landing,4380.24514858
605.65000000,BACKGROUND15,takeoff,0
606.45000000,BACKGROUND52,landing,920.28375000
606.45000000,BACKGROUND52,takeoff,0
607.05000000,BACKGROUND22,landing,1476.38467211
607.05000000,BACKGROUND22,takeoff,0
608.00000000,BACKGROUND23,landing,3064.52173179
608.00000000,BACKGROUND23,takeoff,0
608.60000000,BACKGROUND42,landing,1343.65930271
608.60000000,BACKGROUND42,takeoff,0
608.90000000,BACKGROUND43,landing,972.68720458
608.90000000,BACKGROUND43,takeoff,0
610.10000000,BACKGROUND6,landing,1633.42252995
610.10000000,BACKGROUND6,takeoff,0
611.70000000,BACKGROUND64,landing,204.44250000
611.70000000,BACKGROUND64,takeoff,0
612.45000000,BACKGROUND34,landing,227.88625257
612.45000000,BACKGROUND34,takeoff,0
615.55000000,BACKGROUND29,landing,3668.70780573
615.55000000,BACKGROUND29,takeoff,0
616.75000000,BACKGROUND37,landing,2556.12735156
616.75000000,BACKGROUND37,takeoff,0
621.45000000,BACKGROUND25,landing,2708.47436588
