# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
826.00000000,DELIVERY2,DELIVERY3,start
840.00000000,DELIVERY2,DELIVERY3,end
843.00000000,DELIVERY2,DELIVERY3,start
866.00000000,DELIVERY2,DELIVERY3,end
966.00000000,BACKGROUND4,DELIVERY1,start
968.00000000,BACKGROUND4,DELIVERY1,end
1129.00000000,DELIVERY4,DELIVERY6,start
1149.00000000,DELIVERY4,DELIVERY6,end
1201.00000000,DELIVERY5,DELIVERY7,start
1439.00000000,DELIVERY5,DELIVERY7,end
1801.00000000,DELIVERY10,DELIVERY8,start
1801.00000000,DELIVERY11,DELIVERY9,start
2010.00000000,DELIVERY11,DELIVERY9,end
2013.00000000,DELIVERY11,DELIVERY9,start
2085.00000000,DELIVERY10,DELIVERY8,end
2088.00000000,DELIVERY10,DELIVERY8,start
2095.00000000,DELIVERY11,DELIVERY8,start
2095.00000000,DELIVERY10,DELIVERY9,start
2095.00000000,DELIVERY8,DELIVERY9,start
2095.00000000,DELIVERY10,DELIVERY11,start
2102.00000000,DELIVERY11,DELIVERY8,end
2102.00000000,DELIVERY10,DELIVERY9,end
2102.00000000,DELIVERY8,DELIVERY9,end
2102.00000000,DELIVERY10,DELIVERY11,end
2122.00000000,DELIVERY11,DELIVERY9,end
2190.00000000,DELIVERY11,DELIVERY9,start
2201.00000000,DELIVERY11,DELIVERY9,end
2219.00000000,DELIVERY11,DELIVERY9,start
2223.00000000,DELIVERY11,DELIVERY9,end
2252.00000000,DELIVERY11,DELIVERY9,start
2300.00000000,DELIVERY11,DELIVERY9,end
2401.00000000,DELIVERY15,DELIVERY16,start
2401.00000000,DELIVERY14,DELIVERY17,start
2442.00000000,DELIVERY10,DELIVERY8,end
2499.00000000,DELIVERY14,DELIVERY17,end
2544.00000000,DELIVERY12,DELIVERY15,start
2544.00000000,DELIVERY12,DELIVERY16,start
2548.00000000,DELIVERY12,DELIVERY15,end
2548.00000000,DELIVERY12,DELIVERY16,end
2610.00000000,DELIVERY15,DELIVERY16,end
2613.00000000,DELIVERY15,DELIVERY16,start
2618.00000000,DELIVERY15,DELIVERY16,end
2639.00000000,DELIVERY12,DELIVERY14,start
2641.00000000,DELIVERY12,DELIVERY14,end
2684.00000000,DELIVERY15,DELIVERY17,start
2687.00000000,DELIVERY15,DELIVERY17,end
2832.00000000,DELIVERY14,DELIVERY17,start
2834.00000000,BACKGROUND15,DELIVERY16,start
2837.00000000,DELIVERY14,DELIVERY17,end
2837.00000000,BACKGROUND15,DELIVERY16,end
2840.00000000,DELIVERY14,DELIVERY17,start
2843.00000000,DELIVERY14,DELIVERY17,end
3001.00000000,DELIVERY18,DELIVERY19,start
3183.00000000,DELIVERY14,DELIVERY20,start
3186.00000000,DELIVERY14,DELIVERY20,end
3285.00000000,DELIVERY18,DELIVERY19,end
3288.00000000,DELIVERY18,DELIVERY19,start
3301.00000000,DELIVERY22,DELIVERY25,start
3301.00000000,DELIVERY21,DELIVERY22,start
