# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
9.05000000,BACKGROUND1,takeoff,0
17.05000000,BACKGROUND2,takeoff,0
25.05000000,BACKGROUND3,takeoff,0
33.05000000,BACKGROUND4,takeoff,0
49.05000000,BACKGROUND6,takeoff,0
89.05000000,BACKGROUND11,takeoff,0
97.05000000,BACKGROUND12,takeoff,0
113.05000000,BACKGROUND14,takeoff,0
141.05000000,BACKGROUND10,takeoff,0
146.05000000,BACKGROUND17,takeoff,0
146.70000000,BACKGROUND4,landing,1154.59509752
170.05000000,BACKGROUND20,takeoff,0
177.05000000,BACKGROUND7,takeoff,0
189.05000000,BACKGROUND15,takeoff,0
197.05000000,BACKGROUND16,takeoff,0
214.05000000,BACKGROUND18,takeoff,0
234.05000000,BACKGROUND27,takeoff,0
238.05000000,BACKGROUND21,takeoff,0
245.05000000,BACKGROUND8,takeoff,0
246.05000000,BACKGROUND22,takeoff,0
252.05000000,BACKGROUND1,landing,2847.60311044
259.45000000,BACKGROUND2,landing,2694.06194810
270.05000000,BACKGROUND24,takeoff,0
281.05000000,BACKGROUND5,takeoff,0
300.05000000,BACKGROUND9,takeoff,0
300.05000000,BACKGROUND13,takeoff,0
300.05000000,BACKGROUND19,takeoff,0
300.05000000,BACKGROUND29,takeoff,0
300.05000000,BACKGROUND31,takeoff,0
300.05000000,BACKGROUND32,takeoff,0
300.40000000,BACKGROUND20,landing,1774.78471197
301.10000000,BACKGROUND24,landing,293.79247300
301.10000000,BACKGROUND24,takeoff,0
301.75000000,BACKGROUND15,landing,1503.53916183
301.75000000,BACKGROUND15,takeoff,0
301.90000000,BACKGROUND3,landing,3842.09039323
301.90000000,BACKGROUND3,takeoff,0
302.00000000,BACKGROUND21,landing,779.49858540
302.00000000,BACKGROUND21,takeoff,0
302.15000000,BACKGROUND14,landing,2149.71361533
302.15000000,BACKGROUND14,takeoff,0
303.00000000,BACKGROUND16,landing,1426.87191149
303.00000000,BACKGROUND16,takeoff,0
303.25000000,BACKGROUND17,landing,3038.14710558
303.25000000,BACKGROUND17,takeoff,0
303.70000000,BACKGROUND27,landing,785.16839446
303.70000000,BACKGROUND27,takeoff,0
304.75000000,BACKGROUND8,landing,559.81939776
304.75000000,BACKGROUND8,takeoff,0
305.10000000,BACKGROUND12,landing,884.73474855
305.10000000,BACKGROUND12,takeoff,0
305.65000000,BACKGROUND18,landing,1327.02200441
305.65000000,BACKGROUND18,takeoff,0
306.25000000,BACKGROUND10,landing,1969.57352831
306.25000000,BACKGROUND10,takeoff,0
307.10000000,BACKGROUND5,landing,269.19793403
307.10000000,BACKGROUND5,takeoff,0
310.30000000,BACKGROUND7,landing,1991.19849212
310.30000000,BACKGROUND7,takeoff,0
314.90000000,BACKGROUND11,landing,2826.14305564
314.90000000,BACKGROUND11,takeoff,0
339.60000000,BACKGROUND22,landing,755.37625863
339.60000000,BACKGROUND22,takeoff,0
341.90000000,BACKGROUND6,landing,3991.23445914
341.90000000,BACKGROUND6,takeoff,0
347.10000000,BACKGROUND3,landing,239.84014147
367.05000000,BACKGROUND35,takeoff,0
388.45000000,BACKGROUND17,landing,653.44269306
403.95000000,BACKGROUND15,landing,840.14231717
428.05000000,BACKGROUND46,takeoff,0
431.90000000,BACKGROUND19,landing,1350.95697684
438.05000000,BACKGROUND30,takeoff,0
438.75000000,BACKGROUND10,landing,1661.88578951
462.60000000,BACKGROUND12,landing,1325.71367271
466.05000000,BACKGROUND26,takeoff,0
470.65000000,BACKGROUND5,landing,3216.02787069
474.85000000,BACKGROUND14,landing,3411.61990832
485.05000000,BACKGROUND7,landing,2133.51054851
495.05000000,BACKGROUND36,takeoff,0
500.40000000,BACKGROUND18,landing,2907.91994974
508.05000000,BACKGROUND56,takeoff,0
519.05000000,BACKGROUND39,takeoff,0
523.05000000,BACKGROUND45,takeoff,0
523.30000000,BACKGROUND6,landing,2137.54169361
542.05000000,BACKGROUND28,takeoff,0
558.55000000,BACKGROUND27,landing,3559.44930802
558.90000000,BACKGROUND22,landing,2592.17031024
559.05000000,BACKGROUND43,takeoff,0
563.95000000,BACKGROUND21,landing,3317.38162757
570.30000000,BACKGROUND9,landing,4696.68150091
571.05000000,BACKGROUND38,takeoff,0
580.50000000,BACKGROUND16,landing,2804.40160536
581.05000000,BACKGROUND64,takeoff,0
584.05000000,BACKGROUND58,takeoff,0
591.60000000,BACKGROUND13,landing,4261.82794017
595.05000000,BACKGROUND35,landing,3649.35741458
600.05000000,BACKGROUND25,takeoff,0
600.05000000,BACKGROUND33,takeoff,0
600.05000000,BACKGROUND37,takeoff,0
600.05000000,BACKGROUND41,takeoff,0
600.05000000,BACKGROUND42,takeoff,0
600.05000000,BACKGROUND48,takeoff,0
600.35000000,BACKGROUND46,landing,2300.53587515
600.35000000,BACKGROUND46,takeoff,0
600.50000000,BACKGROUND56,landing,1058.71377628
600.50000000,BACKGROUND56,takeoff,0
600.65000000,BACKGROUND43,landing,262.04175772
600.65000000,BACKGROUND43,takeoff,0
600.75000000,BACKGROUND31,landing,4071.06515260
600.75000000,BACKGROUND31,takeoff,0
601.15000000,BACKGROUND26,landing,3096.18525198
601.15000000,BACKGROUND26,takeoff,0
605.25000000,BACKGROUND28,landing,649.92950397
605.25000000,BACKGROUND28,takeoff,0
606.40000000,BACKGROUND24,landing,4412.97051480
606.40000000,BACKGROUND24,takeoff,0
606.70000000,BACKGROUND58,landing,348.78375000
606.70000000,BACKGROUND58,takeoff,0
609.15000000,BACKGROUND36,landing,1145.90232488
609.15000000,BACKGROUND36,takeoff,0
614.80000000,BACKGROUND30,landing,923.93272180
