# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
283.00000000,BACKGROUND5,BACKGROUND7,13.44560012
284.00000000,BACKGROUND5,BACKGROUND7,14.68295853
507.00000000,BACKGROUND10,DELIVERY1,0.00362065
556.00000000,BACKGROUND16,DELIVERY1,0.00055637
560.00000000,BACKGROUND17,BACKGROUND25,24.62125125
635.00000000,BACKGROUND3,DELIVERY2,2.12948568
718.00000000,BACKGROUND17,BACKGROUND30,32.69675515
727.00000000,BACKGROUND21,BACKGROUND30,0.54295317
795.00000000,BACKGROUND17,BACKGROUND27,0.59790891
800.00000000,BACKGROUND21,BACKGROUND27,0.10370232
801.00000000,BACKGROUND17,BACKGROUND21,0.68257279
857.00000000,BACKGROUND13,BACKGROUND24,1.31700539
868.00000000,BACKGROUND30,BACKGROUND36,0.01798522
919.00000000,DELIVERY2,DELIVERY5,0.07354855
972.00000000,BACKGROUND36,DELIVERY4,2.02472064
992.00000000,DELIVERY3,DELIVERY6,0.05135707
1003.00000000,BACKGROUND22,BACKGROUND32,0.65179340
1170.00000000,BACKGROUND44,BACKGROUND48,0.00118583
1199.00000000,BACKGROUND41,DELIVERY5,4.26146931
1219.00000000,DELIVERY5,DELIVERY9,0.07354855
1292.00000000,BACKGROUND40,BACKGROUND45,0.11942948
1292.00000000,DELIVERY6,DELIVERY7,0.05135707
1348.00000000,BACKGROUND41,DELIVERY7,0.00042117
1368.00000000,BACKGROUND40,BACKGROUND54,0.52727249
1387.00000000,BACKGROUND55,DELIVERY8,0.08473182
1404.00000000,BACKGROUND33,BACKGROUND58,0.06468829
1431.00000000,BACKGROUND54,BACKGROUND56,0.00325717
1434.00000000,BACKGROUND63,DELIVERY8,11.25308772
1466.00000000,BACKGROUND43,BACKGROUND65,20.13784368
1498.00000000,BACKGROUND54,DELIVERY4,0.36656513
1519.00000000,DELIVERY11,DELIVERY9,0.07354855
1542.00000000,BACKGROUND52,DELIVERY11,0.00909995
1592.00000000,DELIVERY12,DELIVERY7,0.05135707
1610.00000000,BACKGROUND56,BACKGROUND64,0.90733128
1805.00000000,BACKGROUND69,BACKGROUND84,0.47390420
1819.00000000,DELIVERY11,DELIVERY13,0.07354855
1892.00000000,DELIVERY12,DELIVERY15,0.05135707
1897.00000000,BACKGROUND73,BACKGROUND79,14.93824704
1908.00000000,BACKGROUND73,BACKGROUND79,1.01676135
1918.00000000,BACKGROUND73,BACKGROUND79,0.00268097
2066.00000000,BACKGROUND97,DELIVERY10,0.10114437
2119.00000000,DELIVERY13,DELIVERY16,0.07354855
2145.00000000,BACKGROUND103,BACKGROUND79,9.41542207
2192.00000000,DELIVERY15,DELIVERY17,0.05135707
2208.00000000,BACKGROUND104,BACKGROUND86,20.82265429
2345.00000000,BACKGROUND103,BACKGROUND92,0.00090264
2419.00000000,DELIVERY16,DELIVERY20,0.07354855
2492.00000000,DELIVERY17,DELIVERY21,0.05135707
2496.00000000,BACKGROUND102,BACKGROUND109,0.00045996
2527.00000000,BACKGROUND109,BACKGROUND115,0.98064734
2536.00000000,BACKGROUND109,BACKGROUND113,3.56503038
2537.00000000,BACKGROUND109,BACKGROUND113,3.63026250
2541.00000000,BACKGROUND102,BACKGROUND115,0.01574467
2546.00000000,BACKGROUND102,BACKGROUND113,5.99014123
2582.00000000,BACKGROUND115,DELIVERY18,1.97478005
2585.00000000,BACKGROUND113,DELIVERY18,0.23426637
2596.00000000,BACKGROUND102,DELIVERY19,0.05606841
2621.00000000,BACKGROUND119,DELIVERY19,1.32258895
2630.00000000,BACKGROUND121,DELIVERY20,5.24940781
2685.00000000,BACKGROUND106,BACKGROUND115,0.00005502
2710.00000000,BACKGROUND102,DELIVERY18,3.59430191
2719.00000000,DELIVERY20,DELIVERY23,0.07354855
2792.00000000,DELIVERY21,DELIVERY24,0.05135707
2799.00000000,BACKGROUND125,BACKGROUND139,5.95723231
2835.00000000,BACKGROUND115,BACKGROUND132,19.71334330
2853.00000000,BACKGROUND133,BACKGROUND92,0.18334822
2951.00000000,BACKGROUND141,BACKGROUND142,0.34117862
2978.00000000,BACKGROUND133,BACKGROUND142,14.07550115
2979.00000000,BACKGROUND106,DELIVERY19,0.00000089
3019.00000000,DELIVERY23,DELIVERY27,0.07354855
3024.00000000,BACKGROUND139,DELIVERY25,0.00315161
3057.00000000,BACKGROUND146,BACKGROUND152,0.92936438
3092.00000000,DELIVERY24,DELIVERY25,0.05135707
3099.00000000,BACKGROUND132,BACKGROUND152,0.00652992
3105.00000000,BACKGROUND130,BACKGROUND140,0.40498372
3136.00000000,BACKGROUND138,BACKGROUND154,7.70151573
3163.00000000,BACKGROUND140,BACKGROUND148,0.11896756
3190.00000000,BACKGROUND154,DELIVERY26,7.69103260
3264.00000000,BACKGROUND138,DELIVERY22,13.11275301
3296.00000000,BACKGROUND132,DELIVERY22,0.65309819
3319.00000000,DELIVERY27,DELIVERY29,0.07354855
3321.00000000,BACKGROUND144,BACKGROUND167,0.00447628
3392.00000000,DELIVERY25,DELIVERY30,0.05135707
3431.00000000,BACKGROUND157,BACKGROUND172,23.40975861
3433.00000000,BACKGROUND157,DELIVERY26,3.89395548
3433.00000000,BACKGROUND159,BACKGROUND169,0.00170732
3434.00000000,BACKGROUND172,DELIVERY26,32.19185355
3469.00000000,BACKGROUND145,BACKGROUND175,0.11633610
3517.00000000,BACKGROUND169,BACKGROUND173,0.39512420
3590.00000000,BACKGROUND174,BACKGROUND175,0.02067507
