# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
123.00000000,BACKGROUND6,BACKGROUND9,start
181.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,start
193.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,end
214.00000000,BACKGROUND6,BACKGROUND9,end
236.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
240.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
275.00000000,BACKGROUND17,BACKGROUND8,start
276.00000000,BACKGROUND17,BACKGROUND8,end
305.00000000,BACKGROUND28,BACKGROUND34,start
308.00000000,BACKGROUND28,BACKGROUND34,end
340.00000000,BACKGROUND23,BACKGROUND32,start
341.00000000,BACKGROUND23,BACKGROUND32,end
350.00000000,BACKGROUND31,BACKGROUND36,start
351.00000000,BACKGROUND31,BACKGROUND36,end
372.00000000,BACKGROUND31,BACKGROUND36,start
433.00000000,BACKGROUND36,SURVEILLANCE_EUROWINGS,start
434.00000000,BACKGROUND31,SURVEILLANCE_EUROWINGS,start
511.00000000,BACKGROUND36,SURVEILLANCE_EUROWINGS,end
511.00000000,BACKGROUND31,SURVEILLANCE_EUROWINGS,end
528.00000000,BACKGROUND62,SURVEILLANCE_HELICOPTER,start
531.00000000,BACKGROUND62,SURVEILLANCE_HELICOPTER,end
583.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
590.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
631.00000000,BACKGROUND69,BACKGROUND71,start
633.00000000,BACKGROUND69,BACKGROUND71,end
681.00000000,BACKGROUND52,BACKGROUND62,start
683.00000000,BACKGROUND52,BACKGROUND62,end
963.00000000,BACKGROUND115,BACKGROUND82,start
965.00000000,BACKGROUND115,BACKGROUND82,end
971.00000000,BACKGROUND4,BACKGROUND81,start
976.00000000,BACKGROUND4,BACKGROUND81,end
992.00000000,BACKGROUND78,BACKGROUND85,start
1003.00000000,BACKGROUND78,BACKGROUND85,end
1210.00000000,BACKGROUND123,BACKGROUND142,start
1215.00000000,BACKGROUND123,BACKGROUND142,end
1219.00000000,BACKGROUND123,BACKGROUND142,start
1226.00000000,BACKGROUND123,BACKGROUND142,end
1273.00000000,BACKGROUND136,BACKGROUND43,start
1275.00000000,BACKGROUND136,BACKGROUND43,end
1280.00000000,BACKGROUND135,BACKGROUND154,start
1282.00000000,BACKGROUND135,BACKGROUND154,end
1364.00000000,BACKGROUND122,BACKGROUND134,start
1383.00000000,BACKGROUND143,BACKGROUND164,start
1384.00000000,BACKGROUND143,BACKGROUND164,end
1427.00000000,BACKGROUND145,BACKGROUND159,start
1428.00000000,BACKGROUND145,BACKGROUND159,end
1444.00000000,BACKGROUND172,BACKGROUND64,start
1446.00000000,BACKGROUND157,BACKGROUND160,start
1446.00000000,BACKGROUND172,BACKGROUND64,end
1448.00000000,BACKGROUND157,BACKGROUND160,end
1512.00000000,BACKGROUND172,BACKGROUND173,start
1514.00000000,BACKGROUND172,BACKGROUND173,end
1531.00000000,BACKGROUND180,BACKGROUND181,start
1608.00000000,BACKGROUND178,BACKGROUND188,start
1610.00000000,BACKGROUND178,BACKGROUND188,end
1616.00000000,BACKGROUND173,BACKGROUND64,start
1656.00000000,BACKGROUND122,BACKGROUND134,end
1689.00000000,BACKGROUND180,BACKGROUND181,end
1701.00000000,BACKGROUND198,BACKGROUND208,start
1702.00000000,BACKGROUND198,BACKGROUND208,end
1737.00000000,BACKGROUND199,BACKGROUND211,start
1738.00000000,BACKGROUND199,BACKGROUND211,end
1795.00000000,BACKGROUND175,BACKGROUND206,start
1797.00000000,BACKGROUND175,BACKGROUND206,end
