# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
9.05000000,BACKGROUND1,takeoff,0
17.05000000,BACKGROUND2,takeoff,0
25.05000000,BACKGROUND3,takeoff,0
41.05000000,BACKGROUND4,takeoff,0
65.05000000,BACKGROUND5,takeoff,0
73.05000000,BACKGROUND6,takeoff,0
97.05000000,BACKGROUND9,takeoff,0
105.05000000,BACKGROUND10,takeoff,0
113.05000000,BACKGROUND11,takeoff,0
121.05000000,BACKGROUND12,takeoff,0
154.05000000,BACKGROUND16,takeoff,0
175.25000000,BACKGROUND3,landing,1795.50525109
178.05000000,BACKGROUND19,takeoff,0
186.05000000,BACKGROUND20,takeoff,0
194.05000000,BACKGROUND21,takeoff,0
197.05000000,BACKGROUND14,takeoff,0
206.05000000,BACKGROUND15,takeoff,0
242.05000000,BACKGROUND26,takeoff,0
247.95000000,BACKGROUND1,landing,2348.30877912
291.05000000,BACKGROUND32,takeoff,0
294.05000000,BACKGROUND25,takeoff,0
300.05000000,BACKGROUND13,takeoff,0
300.05000000,BACKGROUND7,takeoff,0
300.05000000,BACKGROUND27,takeoff,0
300.05000000,BACKGROUND28,takeoff,0
300.50000000,BACKGROUND5,landing,3062.72751118
301.35000000,BACKGROUND32,landing,125.79250000
301.35000000,BACKGROUND32,takeoff,0
301.75000000,BACKGROUND14,landing,2430.82231609
301.75000000,BACKGROUND14,takeoff,0
303.40000000,BACKGROUND26,landing,550.77327151
303.40000000,BACKGROUND26,takeoff,0
303.85000000,BACKGROUND11,landing,3274.66203531
303.85000000,BACKGROUND11,takeoff,0
304.20000000,BACKGROUND10,landing,2784.23495836
304.20000000,BACKGROUND10,takeoff,0
304.25000000,BACKGROUND19,landing,1879.00555268
304.25000000,BACKGROUND19,takeoff,0
304.60000000,BACKGROUND9,landing,3050.79543836
304.60000000,BACKGROUND9,takeoff,0
305.10000000,BACKGROUND20,landing,1154.31993695
305.10000000,BACKGROUND20,takeoff,0
305.10000000,BACKGROUND25,landing,175.05101627
305.10000000,BACKGROUND25,takeoff,0
306.90000000,BACKGROUND12,landing,3218.64191876
306.90000000,BACKGROUND12,takeoff,0
307.05000000,BACKGROUND34,takeoff,0
312.60000000,BACKGROUND2,landing,3892.21755774
312.60000000,BACKGROUND2,takeoff,0
312.70000000,BACKGROUND4,landing,3254.61417617
312.70000000,BACKGROUND4,takeoff,0
315.05000000,BACKGROUND35,takeoff,0
317.40000000,BACKGROUND21,landing,1335.48888383
317.40000000,BACKGROUND21,takeoff,0
322.25000000,BACKGROUND15,landing,1181.16179781
322.25000000,BACKGROUND15,takeoff,0
323.05000000,BACKGROUND36,takeoff,0
339.05000000,BACKGROUND38,takeoff,0
346.05000000,BACKGROUND24,takeoff,0
369.55000000,BACKGROUND6,landing,2643.89667198
390.05000000,BACKGROUND23,takeoff,0
390.10000000,BACKGROUND10,landing,984.29438540
391.05000000,BACKGROUND37,takeoff,0
391.40000000,BACKGROUND9,landing,757.80741006
394.05000000,BACKGROUND30,takeoff,0
403.05000000,BACKGROUND45,takeoff,0
410.05000000,BACKGROUND18,takeoff,0
415.05000000,BACKGROUND40,takeoff,0
419.05000000,BACKGROUND33,takeoff,0
428.05000000,BACKGROUND48,takeoff,0
432.30000000,BACKGROUND13,landing,2666.24037870
436.05000000,BACKGROUND49,takeoff,0
444.05000000,BACKGROUND50,takeoff,0
444.25000000,BACKGROUND11,landing,2031.55076591
446.50000000,BACKGROUND21,landing,1681.16461100
448.55000000,BACKGROUND20,landing,1864.17067773
467.05000000,BACKGROUND39,takeoff,0
468.05000000,BACKGROUND52,takeoff,0
472.25000000,BACKGROUND12,landing,1517.34031109
492.65000000,BACKGROUND14,landing,2205.14066598
496.35000000,BACKGROUND16,landing,1361.30185899
496.35000000,BACKGROUND16,takeoff,0
532.05000000,BACKGROUND59,takeoff,0
548.55000000,BACKGROUND34,landing,2691.70458962
551.40000000,BACKGROUND37,landing,2212.51336845
581.35000000,BACKGROUND18,landing,2120.81214013
591.05000000,BACKGROUND46,takeoff,0
597.00000000,BACKGROUND26,landing,4168.22905814
599.05000000,BACKGROUND47,takeoff,0
600.05000000,BACKGROUND17,takeoff,0
600.05000000,BACKGROUND29,takeoff,0
600.45000000,BACKGROUND24,landing,3809.34866577
600.45000000,BACKGROUND24,takeoff,0
600.90000000,BACKGROUND30,landing,2553.49768531
600.90000000,BACKGROUND30,takeoff,0
600.95000000,BACKGROUND2,landing,2885.86519429
600.95000000,BACKGROUND2,takeoff,0
602.10000000,BACKGROUND59,landing,1112.08646534
602.10000000,BACKGROUND59,takeoff,0
604.05000000,BACKGROUND40,landing,1668.66140292
604.05000000,BACKGROUND40,takeoff,0
604.15000000,BACKGROUND46,landing,167.88254648
604.15000000,BACKGROUND46,takeoff,0
604.20000000,BACKGROUND7,landing,3957.09220234
604.20000000,BACKGROUND7,takeoff,0
604.95000000,BACKGROUND27,landing,4114.70392722
604.95000000,BACKGROUND27,takeoff,0
606.05000000,BACKGROUND23,landing,2418.70618306
606.05000000,BACKGROUND23,takeoff,0
606.25000000,BACKGROUND39,landing,2224.47623974
606.25000000,BACKGROUND39,takeoff,0
606.65000000,BACKGROUND4,landing,4669.56197168
606.65000000,BACKGROUND4,takeoff,0
611.95000000,BACKGROUND25,landing,2243.80329702
611.95000000,BACKGROUND25,takeoff,0
612.65000000,BACKGROUND48,landing,2296.73784466
613.25000000,BACKGROUND15,landing,2431.21382111
617.05000000,BACKGROUND45,landing,1514.55104158
617.05000000,BACKGROUND45,takeoff,0
617.80000000,BACKGROUND47,landing,277.89250000
617.80000000,BACKGROUND47,takeoff,0
