# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
106.00000000,BACKGROUND6,BACKGROUND8,start
111.00000000,BACKGROUND6,BACKGROUND8,end
179.00000000,BACKGROUND10,BACKGROUND5,start
180.00000000,BACKGROUND10,BACKGROUND5,end
380.00000000,BACKGROUND29,BACKGROUND3,start
383.00000000,BACKGROUND29,BACKGROUND3,end
430.00000000,BACKGROUND1,BACKGROUND45,start
431.00000000,BACKGROUND1,BACKGROUND45,end
461.00000000,BACKGROUND12,BACKGROUND21,start
463.00000000,BACKGROUND12,BACKGROUND21,end
475.00000000,BACKGROUND33,BACKGROUND36,start
477.00000000,BACKGROUND33,BACKGROUND36,end
482.00000000,BACKGROUND1,BACKGROUND36,start
483.00000000,BACKGROUND1,BACKGROUND36,end
531.00000000,BACKGROUND40,BACKGROUND43,start
534.00000000,BACKGROUND40,BACKGROUND43,end
585.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
586.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
604.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
605.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
622.00000000,BACKGROUND6,SURVEILLANCEOP5,start
624.00000000,BACKGROUND29,BACKGROUND36,start
624.00000000,BACKGROUND6,SURVEILLANCEOP5,end
627.00000000,BACKGROUND29,BACKGROUND36,end
639.00000000,BACKGROUND12,BACKGROUND40,start
641.00000000,BACKGROUND12,BACKGROUND40,end
815.00000000,BACKGROUND29,BACKGROUND37,start
816.00000000,BACKGROUND29,BACKGROUND37,end
829.00000000,BACKGROUND80,BACKGROUND87,start
831.00000000,BACKGROUND80,BACKGROUND87,end
895.00000000,BACKGROUND3,BACKGROUND97,start
896.00000000,BACKGROUND3,BACKGROUND97,end
909.00000000,BACKGROUND108,BACKGROUND87,start
911.00000000,BACKGROUND108,BACKGROUND87,end
963.00000000,BACKGROUND29,BACKGROUND68,start
965.00000000,BACKGROUND29,BACKGROUND68,end
986.00000000,BACKGROUND83,BACKGROUND88,start
988.00000000,BACKGROUND83,BACKGROUND88,end
1057.00000000,BACKGROUND110,BACKGROUND94,start
1059.00000000,BACKGROUND110,BACKGROUND94,end
1098.00000000,BACKGROUND105,BACKGROUND94,start
1100.00000000,BACKGROUND105,BACKGROUND94,end
1101.00000000,BACKGROUND68,BACKGROUND94,start
1103.00000000,BACKGROUND68,BACKGROUND94,end
1118.00000000,BACKGROUND58,BACKGROUND99,start
1121.00000000,BACKGROUND58,BACKGROUND99,end
1165.00000000,BACKGROUND35,BACKGROUND84,start
1167.00000000,BACKGROUND35,BACKGROUND84,end
1175.00000000,BACKGROUND97,BACKGROUND99,start
1177.00000000,BACKGROUND97,BACKGROUND99,end
1181.00000000,BACKGROUND106,BACKGROUND128,start
1183.00000000,BACKGROUND106,BACKGROUND128,end
1237.00000000,BACKGROUND116,BACKGROUND129,start
1238.00000000,BACKGROUND116,BACKGROUND129,end
1250.00000000,BACKGROUND106,BACKGROUND35,start
1253.00000000,BACKGROUND106,BACKGROUND35,end
1329.00000000,BACKGROUND161,BACKGROUND38,start
1330.00000000,BACKGROUND161,BACKGROUND38,end
1476.00000000,BACKGROUND129,BACKGROUND152,start
1478.00000000,BACKGROUND129,BACKGROUND152,end
1541.00000000,BACKGROUND123,BACKGROUND72,start
1543.00000000,BACKGROUND123,BACKGROUND72,end
1563.00000000,BACKGROUND123,BACKGROUND62,start
1565.00000000,BACKGROUND123,BACKGROUND62,end
1690.00000000,BACKGROUND129,BACKGROUND163,start
1692.00000000,BACKGROUND129,BACKGROUND163,end
1722.00000000,BACKGROUND116,BACKGROUND132,start
1731.00000000,BACKGROUND116,BACKGROUND132,end
1743.00000000,BACKGROUND187,BACKGROUND193,start
1745.00000000,BACKGROUND187,BACKGROUND193,end
1759.00000000,BACKGROUND137,BACKGROUND205,start
1782.00000000,BACKGROUND123,BACKGROUND221,start
1784.00000000,BACKGROUND123,BACKGROUND221,end
