# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
109.00000000,BACKGROUND6,BACKGROUND8,4.99521704
179.00000000,BACKGROUND10,BACKGROUND5,35.03665684
382.00000000,BACKGROUND29,BACKGROUND3,34.27779936
430.00000000,BACKGROUND1,BACKGROUND45,30.79075985
462.00000000,BACKGROUND12,BACKGROUND21,0.46894291
476.00000000,BACKGROUND33,BACKGROUND36,0.00129783
482.00000000,BACKGROUND1,BACKGROUND36,24.60693597
533.00000000,BACKGROUND40,BACKGROUND43,1.09373815
585.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,1.53118055
604.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,34.60130666
623.00000000,BACKGROUND6,SURVEILLANCEOP5,12.26484769
626.00000000,BACKGROUND29,BACKGROUND36,0.00012575
640.00000000,BACKGROUND12,BACKGROUND40,0.00109910
830.00000000,BACKGROUND80,BACKGROUND87,0.46031844
910.00000000,BACKGROUND108,BACKGROUND87,0.16702713
964.00000000,BACKGROUND29,BACKGROUND68,0.20669544
987.00000000,BACKGROUND83,BACKGROUND88,0.11643902
1058.00000000,BACKGROUND110,BACKGROUND94,0.01893518
1099.00000000,BACKGROUND105,BACKGROUND94,0.07457805
1102.00000000,BACKGROUND68,BACKGROUND94,1.97554595
1120.00000000,BACKGROUND58,BACKGROUND99,0.00007410
1166.00000000,BACKGROUND35,BACKGROUND84,0.21947068
1176.00000000,BACKGROUND97,BACKGROUND99,26.07396211
1182.00000000,BACKGROUND106,BACKGROUND128,11.53626300
1237.00000000,BACKGROUND116,BACKGROUND129,36.74882297
1252.00000000,BACKGROUND106,BACKGROUND35,19.95004227
1477.00000000,BACKGROUND129,BACKGROUND152,20.79528831
1542.00000000,BACKGROUND123,BACKGROUND72,0.06647884
1564.00000000,BACKGROUND123,BACKGROUND62,1.87849506
1691.00000000,BACKGROUND129,BACKGROUND163,3.20711521
1726.00000000,BACKGROUND116,BACKGROUND132,3.57335759
1744.00000000,BACKGROUND187,BACKGROUND193,0.04999931
1771.00000000,BACKGROUND137,BACKGROUND205,0.00221389
1783.00000000,BACKGROUND123,BACKGROUND221,10.96447747
