# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
112.00000000,BACKGROUND13,BACKGROUND14,start
120.00000000,BACKGROUND13,BACKGROUND14,end
221.00000000,BACKGROUND18,BACKGROUND27,start
224.00000000,BACKGROUND18,BACKGROUND27,end
239.00000000,BACKGROUND16,BACKGROUND3,start
248.00000000,BACKGROUND16,BACKGROUND3,end
255.00000000,BACKGROUND11,BACKGROUND32,start
259.00000000,BACKGROUND11,BACKGROUND32,end
300.00000000,BACKGROUND10,BACKGROUND32,start
313.00000000,BACKGROUND10,BACKGROUND32,end
319.00000000,BACKGROUND28,BACKGROUND29,start
329.00000000,BACKGROUND28,BACKGROUND29,end
334.00000000,BACKGROUND11,BACKGROUND15,start
345.00000000,BACKGROUND11,BACKGROUND15,end
408.00000000,BACKGROUND51,BACKGROUND53,start
410.00000000,BACKGROUND51,BACKGROUND53,end
455.00000000,BACKGROUND33,BACKGROUND57,start
466.00000000,BACKGROUND33,BACKGROUND57,end
503.00000000,BACKGROUND33,BACKGROUND49,start
508.00000000,BACKGROUND33,BACKGROUND49,end
536.00000000,BACKGROUND44,SURVEILLANCEOP5,start
540.00000000,BACKGROUND44,SURVEILLANCEOP5,end
564.00000000,BACKGROUND57,BACKGROUND71,start
573.00000000,BACKGROUND57,BACKGROUND71,end
575.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
586.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
605.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
608.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
642.00000000,BACKGROUND71,BACKGROUND79,start
651.00000000,BACKGROUND71,BACKGROUND79,end
652.00000000,BACKGROUND57,BACKGROUND80,start
658.00000000,BACKGROUND57,BACKGROUND80,end
668.00000000,BACKGROUND56,BACKGROUND84,start
678.00000000,BACKGROUND56,BACKGROUND84,end
692.00000000,BACKGROUND34,BACKGROUND73,start
695.00000000,BACKGROUND34,BACKGROUND58,start
703.00000000,BACKGROUND34,BACKGROUND73,end
704.00000000,BACKGROUND34,BACKGROUND58,end
708.00000000,BACKGROUND67,BACKGROUND90,start
709.00000000,BACKGROUND22,BACKGROUND70,start
709.00000000,BACKGROUND67,BACKGROUND90,end
713.00000000,BACKGROUND90,SURVEILLANCEOP4,start
716.00000000,BACKGROUND90,SURVEILLANCEOP4,end
723.00000000,BACKGROUND22,BACKGROUND70,end
729.00000000,BACKGROUND22,BACKGROUND70,start
730.00000000,BACKGROUND22,BACKGROUND70,end
733.00000000,BACKGROUND22,BACKGROUND70,start
734.00000000,BACKGROUND22,BACKGROUND70,end
739.00000000,BACKGROUND69,BACKGROUND87,start
746.00000000,BACKGROUND69,BACKGROUND87,end
758.00000000,BACKGROUND100,BACKGROUND99,start
770.00000000,BACKGROUND100,BACKGROUND99,end
884.00000000,BACKGROUND100,BACKGROUND87,start
891.00000000,BACKGROUND100,BACKGROUND87,end
1092.00000000,BACKGROUND133,BACKGROUND46,start
1101.00000000,BACKGROUND133,BACKGROUND46,end
1119.00000000,BACKGROUND133,BACKGROUND134,start
1130.00000000,BACKGROUND133,BACKGROUND134,end
1141.00000000,BACKGROUND144,BACKGROUND145,start
1142.00000000,BACKGROUND118,BACKGROUND148,start
1143.00000000,BACKGROUND144,BACKGROUND145,end
1146.00000000,BACKGROUND118,BACKGROUND148,end
1156.00000000,BACKGROUND144,BACKGROUND145,start
1157.00000000,BACKGROUND144,BACKGROUND145,end
1159.00000000,BACKGROUND132,BACKGROUND137,start
1161.00000000,BACKGROUND144,BACKGROUND145,start
1162.00000000,BACKGROUND144,BACKGROUND145,end
1164.00000000,BACKGROUND144,BACKGROUND145,start
1169.00000000,BACKGROUND144,BACKGROUND145,end
1170.00000000,BACKGROUND132,BACKGROUND137,end
1171.00000000,BACKGROUND144,BACKGROUND145,start
1173.00000000,BACKGROUND144,BACKGROUND145,end
1188.00000000,BACKGROUND144,BACKGROUND145,start
1189.00000000,BACKGROUND144,BACKGROUND145,end
1203.00000000,BACKGROUND144,BACKGROUND145,start
1210.00000000,BACKGROUND109,BACKGROUND46,start
1211.00000000,BACKGROUND144,BACKGROUND145,end
1212.00000000,BACKGROUND159,BACKGROUND93,start
1214.00000000,BACKGROUND159,BACKGROUND93,end
1230.00000000,BACKGROUND128,BACKGROUND132,start
1233.00000000,BACKGROUND109,BACKGROUND46,end
1235.00000000,BACKGROUND109,BACKGROUND46,start
1238.00000000,BACKGROUND109,BACKGROUND46,end
1239.00000000,BACKGROUND128,BACKGROUND132,end
