# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
9.05000000,BACKGROUND1,takeoff,0
25.05000000,BACKGROUND2,takeoff,0
41.05000000,BACKGROUND3,takeoff,0
57.05000000,BACKGROUND4,takeoff,0
65.05000000,BACKGROUND5,takeoff,0
73.05000000,BACKGROUND6,takeoff,0
81.05000000,BACKGROUND7,takeoff,0
89.05000000,BACKGROUND8,takeoff,0
97.05000000,BACKGROUND9,takeoff,0
105.05000000,BACKGROUND10,takeoff,0
113.05000000,BACKGROUND11,takeoff,0
121.05000000,BACKGROUND12,takeoff,0
129.05000000,BACKGROUND13,takeoff,0
137.05000000,BACKGROUND14,takeoff,0
146.05000000,BACKGROUND15,takeoff,0
154.05000000,BACKGROUND16,takeoff,0
162.05000000,BACKGROUND17,takeoff,0
178.05000000,BACKGROUND18,takeoff,0
186.05000000,BACKGROUND19,takeoff,0
191.05000000,BACKGROUND1,landing,2383.43765409
194.05000000,BACKGROUND20,takeoff,0
210.05000000,BACKGROUND21,takeoff,0
218.05000000,BACKGROUND22,takeoff,0
223.15000000,BACKGROUND2,landing,2475.90949814
226.05000000,BACKGROUND23,takeoff,0
234.05000000,BACKGROUND24,takeoff,0
240.05000000,BACKGROUND6,landing,1979.31546219
242.05000000,BACKGROUND25,takeoff,0
250.05000000,BACKGROUND26,takeoff,0
258.05000000,BACKGROUND27,takeoff,0
265.40000000,BACKGROUND4,landing,2402.16875402
274.05000000,BACKGROUND28,takeoff,0
282.05000000,BACKGROUND29,takeoff,0
291.05000000,BACKGROUND30,takeoff,0
307.05000000,BACKGROUND31,takeoff,0
313.50000000,BACKGROUND14,landing,1637.82474290
315.05000000,BACKGROUND32,takeoff,0
319.50000000,BACKGROUND16,landing,2188.71481378
323.05000000,BACKGROUND33,takeoff,0
328.35000000,BACKGROUND3,landing,4457.34803890
339.05000000,BACKGROUND34,takeoff,0
342.95000000,BACKGROUND7,landing,4039.88358227
347.05000000,BACKGROUND35,takeoff,0
355.05000000,BACKGROUND36,takeoff,0
362.65000000,BACKGROUND13,landing,2105.85052185
363.05000000,BACKGROUND37,takeoff,0
371.05000000,BACKGROUND38,takeoff,0
379.05000000,BACKGROUND39,takeoff,0
384.25000000,BACKGROUND10,landing,3987.96285417
387.05000000,BACKGROUND40,takeoff,0
395.05000000,BACKGROUND41,takeoff,0
402.05000000,BACKGROUND25,landing,2446.67791538
403.05000000,BACKGROUND42,takeoff,0
411.05000000,BACKGROUND43,takeoff,0
419.05000000,BACKGROUND44,takeoff,0
428.05000000,BACKGROUND45,takeoff,0
429.45000000,BACKGROUND18,landing,3888.48985815
430.55000000,BACKGROUND8,landing,4776.50281384
436.05000000,BACKGROUND46,takeoff,0
444.05000000,BACKGROUND47,takeoff,0
452.50000000,BACKGROUND21,landing,3217.63595714
454.00000000,BACKGROUND12,landing,3837.28077973
461.45000000,BACKGROUND15,landing,2802.84236674
469.25000000,BACKGROUND23,landing,2025.91592147
469.70000000,BACKGROUND35,landing,1427.12772361
476.05000000,BACKGROUND48,takeoff,0
484.05000000,BACKGROUND49,takeoff,0
484.45000000,BACKGROUND22,landing,3401.11462850
492.05000000,BACKGROUND50,takeoff,0
495.05000000,BACKGROUND17,landing,3478.73672966
500.05000000,BACKGROUND51,takeoff,0
501.70000000,BACKGROUND5,landing,5382.86076912
505.80000000,BACKGROUND26,landing,2688.07830126
508.05000000,BACKGROUND52,takeoff,0
513.15000000,BACKGROUND9,landing,5007.78782260
516.05000000,BACKGROUND53,takeoff,0
524.05000000,BACKGROUND54,takeoff,0
531.35000000,BACKGROUND31,landing,3354.51343700
532.05000000,BACKGROUND55,takeoff,0
537.30000000,BACKGROUND19,landing,5233.08014495
540.05000000,BACKGROUND56,takeoff,0
542.35000000,BACKGROUND24,landing,4883.65237605
544.80000000,BACKGROUND38,landing,2112.32168144
548.05000000,BACKGROUND57,takeoff,0
550.70000000,BACKGROUND37,landing,2385.96310539
556.05000000,BACKGROUND58,takeoff,0
561.05000000,BACKGROUND36,landing,2393.62904131
564.05000000,BACKGROUND59,takeoff,0
566.90000000,BACKGROUND27,landing,4644.69963077
573.05000000,BACKGROUND60,takeoff,0
581.05000000,BACKGROUND61,takeoff,0
589.05000000,BACKGROUND62,takeoff,0
597.05000000,BACKGROUND63,takeoff,0
602.60000000,BACKGROUND34,landing,3054.94488469
605.05000000,BACKGROUND64,takeoff,0
613.05000000,BACKGROUND65,takeoff,0
615.70000000,BACKGROUND20,landing,6404.50930806
618.00000000,BACKGROUND51,landing,1326.35060950
621.05000000,BACKGROUND66,takeoff,0
623.70000000,BACKGROUND42,landing,3483.21177239
626.10000000,BACKGROUND45,landing,2389.22777126
628.70000000,BACKGROUND33,landing,3476.66268846
629.05000000,BACKGROUND67,takeoff,0
636.55000000,BACKGROUND11,landing,5034.59210214
637.05000000,BACKGROUND68,takeoff,0
645.05000000,BACKGROUND69,takeoff,0
646.30000000,BACKGROUND28,landing,5107.38450071
647.15000000,BACKGROUND29,landing,5552.97814079
652.85000000,BACKGROUND43,landing,3260.30228802
653.05000000,BACKGROUND70,takeoff,0
655.85000000,BACKGROUND41,landing,2730.80260524
661.05000000,BACKGROUND71,takeoff,0
668.20000000,BACKGROUND30,landing,4970.46219334
669.05000000,BACKGROUND72,takeoff,0
677.05000000,BACKGROUND73,takeoff,0
685.05000000,BACKGROUND74,takeoff,0
693.05000000,BACKGROUND75,takeoff,0
701.05000000,BACKGROUND76,takeoff,0
707.25000000,BACKGROUND32,landing,4249.78570633
717.60000000,BACKGROUND50,landing,1653.96934619
726.05000000,BACKGROUND77,takeoff,0
734.05000000,BACKGROUND78,takeoff,0
742.05000000,BACKGROUND79,takeoff,0
750.05000000,BACKGROUND80,takeoff,0
758.05000000,BACKGROUND81,takeoff,0
766.05000000,BACKGROUND82,takeoff,0
782.05000000,BACKGROUND83,takeoff,0
782.40000000,BACKGROUND39,landing,3277.84292983
790.05000000,BACKGROUND84,takeoff,0
798.05000000,BACKGROUND85,takeoff,0
799.40000000,BACKGROUND46,landing,5371.52627062
803.15000000,BACKGROUND48,landing,4770.53636434
806.05000000,BACKGROUND86,takeoff,0
806.65000000,BACKGROUND49,landing,3656.29878912
814.05000000,BACKGROUND87,takeoff,0
816.90000000,BACKGROUND53,landing,4869.43589480
822.05000000,BACKGROUND88,takeoff,0
832.10000000,BACKGROUND52,landing,4304.90824805
837.65000000,BACKGROUND70,landing,3124.92421266
838.05000000,BACKGROUND89,takeoff,0
843.30000000,BACKGROUND61,landing,3439.64376789
846.05000000,BACKGROUND90,takeoff,0
848.70000000,BACKGROUND40,landing,4586.30444372
855.05000000,BACKGROUND91,takeoff,0
860.60000000,BACKGROUND47,landing,5826.75719784
863.05000000,BACKGROUND92,takeoff,0
867.95000000,BACKGROUND63,landing,2566.81210312
871.05000000,BACKGROUND93,takeoff,0
872.35000000,BACKGROUND73,landing,2682.06912260
876.55000000,BACKGROUND55,landing,5394.09112526
887.05000000,BACKGROUND94,takeoff,0
895.05000000,BACKGROUND95,takeoff,0
900.35000000,BACKGROUND67,landing,3676.80304176
903.05000000,BACKGROUND96,takeoff,0
906.05000000,BACKGROUND71,landing,3001.99316277
911.05000000,BACKGROUND97,takeoff,0
920.65000000,BACKGROUND81,landing,2496.23139337
934.35000000,BACKGROUND65,landing,4499.42975671
943.05000000,BACKGROUND98,takeoff,0
966.20000000,BACKGROUND77,landing,2755.94238477
967.05000000,BACKGROUND99,takeoff,0
975.05000000,BACKGROUND100,takeoff,0
982.45000000,BACKGROUND68,landing,2246.76222029
992.05000000,BACKGROUND101,takeoff,0
995.30000000,BACKGROUND58,landing,4180.72936144
995.45000000,BACKGROUND76,landing,3805.65243272
1000.05000000,BACKGROUND102,takeoff,0
1001.10000000,BACKGROUND90,landing,1814.63324892
1008.05000000,BACKGROUND103,takeoff,0
1024.05000000,BACKGROUND104,takeoff,0
1032.05000000,BACKGROUND105,takeoff,0
1032.15000000,BACKGROUND78,landing,5084.05013711
1040.05000000,BACKGROUND106,takeoff,0
1046.65000000,BACKGROUND72,landing,5754.24905269
1046.95000000,BACKGROUND59,landing,3401.05264773
1048.05000000,BACKGROUND107,takeoff,0
1055.15000000,BACKGROUND93,landing,2531.22419174
1056.05000000,BACKGROUND108,takeoff,0
1058.55000000,BACKGROUND60,landing,3717.74341280
1058.95000000,BACKGROUND92,landing,2093.82983595
1070.95000000,BACKGROUND80,landing,4104.57584070
1072.05000000,BACKGROUND109,takeoff,0
1074.85000000,BACKGROUND82,landing,3736.18624157
1075.50000000,BACKGROUND54,landing,6879.62316251
1080.15000000,BACKGROUND62,landing,5610.39532368
1080.25000000,BACKGROUND86,landing,2275.32770727
1081.30000000,BACKGROUND75,landing,3636.36384665
1085.75000000,BACKGROUND56,landing,3780.70747350
1088.05000000,BACKGROUND111,takeoff,0
1089.60000000,BACKGROUND83,landing,4352.21957311
1096.05000000,BACKGROUND112,takeoff,0
1097.70000000,BACKGROUND96,landing,2335.46892064
1100.35000000,BACKGROUND44,landing,4881.67153254
1103.40000000,BACKGROUND85,landing,3467.35011243
1104.05000000,BACKGROUND113,takeoff,0
1107.20000000,BACKGROUND87,landing,3374.70319136
1112.05000000,BACKGROUND114,takeoff,0
1120.05000000,BACKGROUND115,takeoff,0
1121.20000000,BACKGROUND84,landing,4904.43139239
1122.55000000,BACKGROUND94,landing,1910.56059075
1128.00000000,BACKGROUND88,landing,4238.75092716
1128.05000000,BACKGROUND116,takeoff,0
1137.05000000,BACKGROUND117,takeoff,0
1145.05000000,BACKGROUND118,takeoff,0
1162.00000000,BACKGROUND79,landing,4864.97063284
1167.75000000,BACKGROUND95,landing,3273.47048001
1169.05000000,BACKGROUND119,takeoff,0
1175.90000000,BACKGROUND101,landing,2500.62418263
1177.05000000,BACKGROUND120,takeoff,0
1185.05000000,BACKGROUND121,takeoff,0
1187.70000000,BACKGROUND74,landing,8664.29508635
1192.20000000,BACKGROUND102,landing,2593.90425103
1192.60000000,BACKGROUND64,landing,9836.10643939
1193.05000000,BACKGROUND122,takeoff,0
1199.55000000,BACKGROUND91,landing,5081.95599166
1201.05000000,BACKGROUND123,takeoff,0
1210.05000000,BACKGROUND97,landing,4263.62664097
1214.30000000,BACKGROUND99,landing,1759.60860449
1217.05000000,BACKGROUND124,takeoff,0
1230.00000000,BACKGROUND57,landing,5408.35391990
1232.50000000,BACKGROUND98,landing,4245.43362861
1233.05000000,BACKGROUND125,takeoff,0
1241.05000000,BACKGROUND126,takeoff,0
1249.05000000,BACKGROUND127,takeoff,0
1249.35000000,BACKGROUND66,landing,5578.23427648
1257.05000000,BACKGROUND128,takeoff,0
1265.05000000,BACKGROUND129,takeoff,0
