# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
2.05000000,SURVEILLANCEOP6,takeoff,0
2.05000000,SURVEILLANCEOP3,takeoff,0
2.05000000,SURVEILLANCEOP4,takeoff,0
2.05000000,SURVEILLANCEOP5,takeoff,0
10.05000000,BACKGROUND1,takeoff,0
19.05000000,BACKGROUND2,takeoff,0
28.05000000,BACKGROUND3,takeoff,0
74.05000000,BACKGROUND4,takeoff,0
83.05000000,BACKGROUND5,takeoff,0
92.05000000,BACKGROUND6,takeoff,0
157.00000000,BACKGROUND4,landing,1281.49538987
220.05000000,BACKGROUND12,takeoff,0
221.05000000,BACKGROUND7,takeoff,0
242.10000000,BACKGROUND5,landing,1938.68223483
257.05000000,BACKGROUND16,takeoff,0
276.05000000,BACKGROUND10,takeoff,0
300.05000000,BACKGROUND8,takeoff,0
300.05000000,BACKGROUND15,takeoff,0
301.05000000,BACKGROUND3,landing,4234.59641298
301.05000000,BACKGROUND3,takeoff,0
301.95000000,BACKGROUND1,landing,1420.20605848
301.95000000,BACKGROUND1,takeoff,0
305.35000000,BACKGROUND6,landing,1013.48610795
305.35000000,BACKGROUND6,takeoff,0
307.00000000,BACKGROUND16,landing,992.62451165
307.00000000,BACKGROUND16,takeoff,0
312.05000000,BACKGROUND19,takeoff,0
314.10000000,BACKGROUND12,landing,821.88680461
314.10000000,BACKGROUND12,takeoff,0
321.05000000,BACKGROUND20,takeoff,0
321.55000000,BACKGROUND2,landing,4245.13539876
322.05000000,BACKGROUND11,takeoff,0
338.30000000,BACKGROUND10,landing,822.36593043
338.30000000,BACKGROUND10,takeoff,0
348.05000000,BACKGROUND21,takeoff,0
349.05000000,BACKGROUND13,takeoff,0
380.95000000,BACKGROUND7,landing,1548.85073636
418.05000000,BACKGROUND14,takeoff,0
438.45000000,BACKGROUND1,landing,1126.59272879
440.05000000,BACKGROUND26,takeoff,0
444.60000000,BACKGROUND3,landing,1950.06508616
