# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
189.00000000,BACKGROUND2,BACKGROUND6,9.62806774
208.00000000,BACKGROUND2,BACKGROUND6,0.00192157
215.00000000,BACKGROUND2,BACKGROUND6,0.00001409
317.00000000,BACKGROUND5,SURVEILLANCEOP6,20.00459999
526.00000000,BACKGROUND25,BACKGROUND29,1.27314220
588.00000000,BACKGROUND30,BACKGROUND32,0.00233008
641.00000000,BACKGROUND22,BACKGROUND24,17.79722373
662.00000000,BACKGROUND40,BACKGROUND47,26.95846052
665.00000000,BACKGROUND40,BACKGROUND47,22.31838804
675.00000000,BACKGROUND22,BACKGROUND24,31.20622498
676.00000000,BACKGROUND22,BACKGROUND24,31.20622499
677.00000000,BACKGROUND22,BACKGROUND24,31.20622499
678.00000000,BACKGROUND22,BACKGROUND24,31.20622500
679.00000000,BACKGROUND22,BACKGROUND24,31.20622500
680.00000000,BACKGROUND22,BACKGROUND24,31.20622501
681.00000000,BACKGROUND22,BACKGROUND24,31.20622501
682.00000000,BACKGROUND22,BACKGROUND24,31.20622502
683.00000000,BACKGROUND22,BACKGROUND24,31.20622502
684.00000000,BACKGROUND22,BACKGROUND24,31.20622503
685.00000000,BACKGROUND22,BACKGROUND24,31.20622503
686.00000000,BACKGROUND22,BACKGROUND24,31.20622503
687.00000000,BACKGROUND22,BACKGROUND24,31.20622504
688.00000000,BACKGROUND22,BACKGROUND24,31.20622503
689.00000000,BACKGROUND22,BACKGROUND24,31.20622501
690.00000000,BACKGROUND22,BACKGROUND24,31.20622500
691.00000000,BACKGROUND22,BACKGROUND24,31.20622499
692.00000000,BACKGROUND22,BACKGROUND24,31.20622498
693.00000000,BACKGROUND22,BACKGROUND24,31.20622497
694.00000000,BACKGROUND22,BACKGROUND24,31.20622496
695.00000000,BACKGROUND22,BACKGROUND24,31.20622495
696.00000000,BACKGROUND22,BACKGROUND24,31.20622494
697.00000000,BACKGROUND22,BACKGROUND24,31.20622492
698.00000000,BACKGROUND22,BACKGROUND24,31.20622491
699.00000000,BACKGROUND22,BACKGROUND24,31.20622491
700.00000000,BACKGROUND22,BACKGROUND24,31.20622492
701.00000000,BACKGROUND22,BACKGROUND24,31.20622492
702.00000000,BACKGROUND22,BACKGROUND24,31.20622492
703.00000000,BACKGROUND22,BACKGROUND24,31.20622493
704.00000000,BACKGROUND22,BACKGROUND24,31.20622493
705.00000000,BACKGROUND22,BACKGROUND24,31.20622494
706.00000000,BACKGROUND22,BACKGROUND24,31.20622494
707.00000000,BACKGROUND22,BACKGROUND24,31.20622495
708.00000000,BACKGROUND22,BACKGROUND24,31.20622495
709.00000000,BACKGROUND22,BACKGROUND24,31.20622496
710.00000000,BACKGROUND22,BACKGROUND24,31.20622496
711.00000000,BACKGROUND22,BACKGROUND24,31.20622497
712.00000000,BACKGROUND22,BACKGROUND24,31.20622497
713.00000000,BACKGROUND22,BACKGROUND24,31.20622497
714.00000000,BACKGROUND22,BACKGROUND24,31.20622498
715.00000000,BACKGROUND22,BACKGROUND24,31.20622498
716.00000000,BACKGROUND22,BACKGROUND24,31.20622499
717.00000000,BACKGROUND22,BACKGROUND24,31.20622499
718.00000000,BACKGROUND22,BACKGROUND24,31.20622500
719.00000000,BACKGROUND22,BACKGROUND24,31.20622500
720.00000000,BACKGROUND22,BACKGROUND24,31.20622501
721.00000000,BACKGROUND22,BACKGROUND24,31.20622501
722.00000000,BACKGROUND22,BACKGROUND24,31.20622502
723.00000000,BACKGROUND22,BACKGROUND24,31.20622502
724.00000000,BACKGROUND22,BACKGROUND24,31.20622502
725.00000000,BACKGROUND22,BACKGROUND24,31.20622503
726.00000000,BACKGROUND22,BACKGROUND24,31.20622503
726.00000000,SURVEILLANCEOP0,SURVEILLANCEOP1,0.13269695
727.00000000,BACKGROUND22,BACKGROUND24,31.20622504
728.00000000,BACKGROUND22,BACKGROUND24,31.20622503
729.00000000,BACKGROUND22,BACKGROUND24,31.20622502
730.00000000,BACKGROUND22,BACKGROUND24,31.20622501
731.00000000,BACKGROUND22,BACKGROUND24,31.20622499
732.00000000,BACKGROUND22,BACKGROUND24,31.20622498
733.00000000,BACKGROUND22,BACKGROUND24,31.20622497
750.00000000,BACKGROUND49,BACKGROUND53,34.25658147
812.00000000,BACKGROUND42,BACKGROUND43,0.06338586
820.00000000,BACKGROUND43,BACKGROUND55,0.01244605
840.00000000,BACKGROUND42,BACKGROUND46,0.00024976
859.00000000,BACKGROUND46,BACKGROUND55,0.00002363
916.00000000,BACKGROUND40,BACKGROUND53,7.80231345
947.00000000,BACKGROUND59,BACKGROUND72,35.67000245
986.00000000,BACKGROUND65,BACKGROUND77,3.18131070
1051.00000000,SURVEILLANCEOP0,SURVEILLANCEOP2,9.20031091
1089.00000000,BACKGROUND55,BACKGROUND68,27.67065009
1097.00000000,SURVEILLANCEOP0,SURVEILLANCEOP6,3.08601385
1146.00000000,BACKGROUND73,BACKGROUND85,3.12253116
1195.00000000,BACKGROUND80,BACKGROUND93,0.00047033
1219.00000000,BACKGROUND59,BACKGROUND89,0.00306340
1272.00000000,BACKGROUND85,BACKGROUND86,0.18994490
1287.00000000,BACKGROUND86,BACKGROUND99,0.00068186
1288.00000000,BACKGROUND102,BACKGROUND89,0.07875165
1293.00000000,BACKGROUND103,BACKGROUND69,0.74683325
1319.00000000,BACKGROUND109,BACKGROUND91,1.17912800
1325.00000000,BACKGROUND89,BACKGROUND98,0.07586326
1329.00000000,BACKGROUND108,BACKGROUND98,0.04727691
1354.00000000,BACKGROUND91,BACKGROUND99,0.34454108
1411.00000000,BACKGROUND107,BACKGROUND98,0.00479956
1594.00000000,BACKGROUND126,BACKGROUND127,0.05280649
1688.00000000,BACKGROUND113,BACKGROUND136,31.20974292
1692.00000000,BACKGROUND113,BACKGROUND136,26.38935519
1770.00000000,BACKGROUND139,BACKGROUND141,0.03321696
