# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
427.00000000,BACKGROUND12,BACKGROUND16,2.49200953
481.00000000,BACKGROUND13,BACKGROUND9,0.21987921
648.00000000,BACKGROUND13,BACKGROUND18,0.10059282
745.00000000,BACKGROUND14,DELIVERY3,0.06217120
919.00000000,DELIVERY2,DELIVERY5,0.07354855
948.00000000,BACKGROUND31,BACKGROUND45,0.00446701
992.00000000,DELIVERY3,DELIVERY6,0.05135707
1014.00000000,BACKGROUND45,BACKGROUND46,0.01392813
1015.00000000,BACKGROUND45,BACKGROUND46,1.16076903
1036.00000000,BACKGROUND47,BACKGROUND53,9.86245673
1051.00000000,BACKGROUND31,BACKGROUND54,0.05698128
1061.00000000,BACKGROUND24,DELIVERY4,0.06717641
1088.00000000,BACKGROUND24,BACKGROUND52,9.61431519
1145.00000000,BACKGROUND46,BACKGROUND48,0.04271603
1188.00000000,BACKGROUND52,DELIVERY5,0.03167988
1219.00000000,DELIVERY5,DELIVERY9,0.07354855
1278.00000000,BACKGROUND61,BACKGROUND66,1.08532101
1292.00000000,DELIVERY6,DELIVERY7,0.05135707
1339.00000000,BACKGROUND55,BACKGROUND70,5.47165922
1349.00000000,BACKGROUND52,DELIVERY7,35.86459307
1413.00000000,BACKGROUND49,BACKGROUND69,34.75467307
1483.00000000,BACKGROUND67,DELIVERY4,1.43279761
1495.00000000,BACKGROUND66,BACKGROUND72,1.08558405
1519.00000000,DELIVERY11,DELIVERY9,0.07354855
1528.00000000,BACKGROUND61,DELIVERY7,4.08739459
1543.00000000,BACKGROUND76,BACKGROUND77,0.00000034
1592.00000000,DELIVERY12,DELIVERY7,0.05135707
1595.00000000,BACKGROUND61,BACKGROUND67,0.03618384
1621.00000000,BACKGROUND81,DELIVERY10,7.48789199
1639.00000000,BACKGROUND65,BACKGROUND75,0.04935799
1657.00000000,BACKGROUND67,DELIVERY12,0.19151314
1739.00000000,BACKGROUND61,DELIVERY10,32.08344618
1745.00000000,BACKGROUND84,BACKGROUND90,5.05610029
1757.00000000,BACKGROUND85,DELIVERY8,0.06414829
1765.00000000,BACKGROUND78,DELIVERY8,10.27720409
1794.00000000,BACKGROUND67,BACKGROUND92,4.98657612
1797.00000000,BACKGROUND61,BACKGROUND85,17.92417524
1798.00000000,BACKGROUND85,DELIVERY11,4.28880716
1804.00000000,BACKGROUND61,DELIVERY11,6.71550930
1808.00000000,BACKGROUND61,DELIVERY11,9.08031791
1819.00000000,DELIVERY11,DELIVERY13,0.07354855
1828.00000000,BACKGROUND61,DELIVERY13,8.43407938
1838.00000000,BACKGROUND62,BACKGROUND84,8.82105762
1850.00000000,BACKGROUND86,BACKGROUND87,0.12265808
1858.00000000,BACKGROUND78,BACKGROUND83,0.00018417
1892.00000000,DELIVERY12,DELIVERY15,0.05135707
1905.00000000,BACKGROUND83,DELIVERY14,0.90197008
2056.00000000,BACKGROUND98,DELIVERY10,0.00046057
2098.00000000,BACKGROUND107,BACKGROUND93,0.25685340
2119.00000000,DELIVERY13,DELIVERY16,0.07354855
2192.00000000,DELIVERY15,DELIVERY17,0.05135707
2216.00000000,BACKGROUND104,BACKGROUND108,2.00941011
2295.00000000,BACKGROUND102,BACKGROUND118,0.58530463
2369.00000000,BACKGROUND122,DELIVERY14,0.00139483
2419.00000000,DELIVERY16,DELIVERY20,0.07354855
2430.00000000,BACKGROUND102,BACKGROUND115,18.15435291
2467.00000000,BACKGROUND117,BACKGROUND129,0.01210776
2475.00000000,BACKGROUND111,BACKGROUND117,9.35701055
2492.00000000,DELIVERY17,DELIVERY21,0.05135707
2519.00000000,BACKGROUND122,DELIVERY18,13.47592415
2531.00000000,BACKGROUND113,BACKGROUND126,0.34554825
2571.00000000,BACKGROUND117,DELIVERY19,0.88455925
2646.00000000,BACKGROUND128,DELIVERY20,0.00430993
2706.00000000,BACKGROUND111,DELIVERY18,0.00042828
2719.00000000,DELIVERY20,DELIVERY23,0.07354855
2773.00000000,BACKGROUND135,DELIVERY21,0.52883572
2792.00000000,DELIVERY21,DELIVERY24,0.05135707
2830.00000000,BACKGROUND131,DELIVERY22,0.00262238
2830.00000000,BACKGROUND135,DELIVERY24,0.00106006
2917.00000000,BACKGROUND140,DELIVERY22,1.73538255
2942.00000000,BACKGROUND140,BACKGROUND149,0.25486475
2951.00000000,BACKGROUND149,DELIVERY19,0.01191466
3009.00000000,BACKGROUND149,BACKGROUND151,0.16136016
3019.00000000,DELIVERY23,DELIVERY27,0.07354855
3092.00000000,DELIVERY24,DELIVERY25,0.05135707
3154.00000000,BACKGROUND160,DELIVERY26,22.39538323
3187.00000000,BACKGROUND164,DELIVERY26,0.41107768
3204.00000000,BACKGROUND135,BACKGROUND153,0.00059182
3236.00000000,BACKGROUND160,BACKGROUND164,2.34364645
3319.00000000,DELIVERY27,DELIVERY29,0.07354855
3327.00000000,BACKGROUND167,BACKGROUND169,2.95948526
3392.00000000,DELIVERY25,DELIVERY30,0.05135707
3458.00000000,BACKGROUND174,BACKGROUND175,4.57520726
3464.00000000,BACKGROUND148,DELIVERY28,0.00608937
3483.00000000,BACKGROUND172,BACKGROUND177,0.05342996
3580.00000000,BACKGROUND175,BACKGROUND183,0.48791518
