# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
596.00000000,BACKGROUND8,DELIVERY1,1.23731922
826.00000000,BACKGROUND17,DELIVERY1,0.67526714
938.00000000,BACKGROUND26,BACKGROUND37,0.04656619
1081.00000000,BACKGROUND29,BACKGROUND34,0.21036228
1096.00000000,BACKGROUND41,BACKGROUND49,8.77842408
1131.00000000,BACKGROUND40,BACKGROUND49,0.78147673
1156.00000000,DELIVERY5,DELIVERY6,0.83642674
1225.00000000,BACKGROUND48,BACKGROUND50,2.85375388
1280.00000000,BACKGROUND20,BACKGROUND44,0.00142014
1394.00000000,BACKGROUND45,BACKGROUND57,0.02646566
1423.00000000,BACKGROUND53,DELIVERY4,0.29589714
1432.00000000,BACKGROUND51,DELIVERY4,0.18326981
1676.00000000,DELIVERY11,DELIVERY4,0.42168580
1704.00000000,BACKGROUND53,BACKGROUND79,0.06105628
1958.00000000,DELIVERY10,DELIVERY11,1.40512346
2015.00000000,BACKGROUND98,DELIVERY14,0.04035462
2035.00000000,DELIVERY12,DELIVERY15,0.25525949
2090.00000000,DELIVERY13,DELIVERY15,0.12170908
2093.00000000,DELIVERY10,DELIVERY15,0.23167654
2121.00000000,DELIVERY10,DELIVERY13,0.27177184
2122.00000000,DELIVERY10,DELIVERY13,0.28578250
2123.00000000,DELIVERY10,DELIVERY13,0.28578250
2124.00000000,DELIVERY10,DELIVERY13,0.28578250
2128.00000000,DELIVERY10,DELIVERY13,0.17012174
2132.00000000,BACKGROUND103,BACKGROUND91,0.00769781
2160.00000000,DELIVERY10,DELIVERY13,0.06405129
2204.00000000,BACKGROUND102,BACKGROUND99,2.12696612
2216.00000000,DELIVERY10,DELIVERY8,4.65062924
2249.00000000,DELIVERY13,DELIVERY8,3.87762387
2368.00000000,DELIVERY14,DELIVERY8,0.22747633
2401.00000000,DELIVERY16,DELIVERY20,0.01165658
2402.00000000,DELIVERY16,DELIVERY20,0.39866822
2408.00000000,DELIVERY13,DELIVERY16,0.00076558
2481.00000000,BACKGROUND125,DELIVERY18,4.14715856
2482.00000000,BACKGROUND125,DELIVERY18,5.86233663
2568.00000000,DELIVERY16,DELIVERY17,0.19549405
2574.00000000,BACKGROUND78,DELIVERY8,0.00063286
2608.00000000,BACKGROUND78,DELIVERY14,1.23886049
2610.00000000,BACKGROUND78,DELIVERY14,3.21775653
2611.00000000,BACKGROUND78,DELIVERY14,3.21775653
2620.00000000,DELIVERY17,DELIVERY20,0.28504330
2648.00000000,DELIVERY14,DELIVERY18,0.14567930
2759.00000000,BACKGROUND139,DELIVERY23,7.86874468
2834.00000000,BACKGROUND95,DELIVERY23,0.29285746
2834.00000000,DELIVERY18,DELIVERY20,0.03453746
3001.00000000,DELIVERY19,DELIVERY22,0.00000000
3002.00000000,DELIVERY19,DELIVERY22,0.00000000
3003.00000000,DELIVERY19,DELIVERY22,0.00000000
3004.00000000,DELIVERY19,DELIVERY22,0.00000000
3005.00000000,DELIVERY19,DELIVERY22,0.00000000
3006.00000000,DELIVERY19,DELIVERY22,0.00000000
3007.00000000,DELIVERY19,DELIVERY22,0.00000000
3008.00000000,DELIVERY19,DELIVERY22,0.00000000
3009.00000000,DELIVERY20,DELIVERY27,0.00073295
3009.00000000,DELIVERY19,DELIVERY22,0.00000000
3010.00000000,DELIVERY19,DELIVERY22,0.00000000
3011.00000000,DELIVERY19,DELIVERY22,0.00000000
3012.00000000,DELIVERY19,DELIVERY22,0.00000000
3013.00000000,DELIVERY19,DELIVERY22,0.00000000
3014.00000000,DELIVERY19,DELIVERY22,0.00000000
3015.00000000,DELIVERY19,DELIVERY22,0.00000000
3016.00000000,DELIVERY19,DELIVERY22,0.00000000
3017.00000000,DELIVERY19,DELIVERY22,0.00000000
3018.00000000,DELIVERY19,DELIVERY22,0.00000000
3019.00000000,DELIVERY19,DELIVERY22,0.00000000
3020.00000000,DELIVERY19,DELIVERY22,0.00000000
3021.00000000,DELIVERY19,DELIVERY22,0.00000000
3022.00000000,DELIVERY19,DELIVERY22,0.00000000
3023.00000000,DELIVERY19,DELIVERY22,0.00000000
3024.00000000,DELIVERY19,DELIVERY22,0.00000000
3025.00000000,DELIVERY19,DELIVERY22,0.00000000
3026.00000000,DELIVERY19,DELIVERY22,0.00000000
3027.00000000,DELIVERY19,DELIVERY22,0.00000000
3028.00000000,DELIVERY19,DELIVERY22,0.00000000
3029.00000000,DELIVERY19,DELIVERY22,0.00000000
3030.00000000,DELIVERY19,DELIVERY22,0.00000000
3031.00000000,DELIVERY19,DELIVERY22,0.00000000
3032.00000000,DELIVERY19,DELIVERY22,0.00000000
3033.00000000,DELIVERY19,DELIVERY22,0.00000000
3034.00000000,DELIVERY19,DELIVERY22,0.00000000
3035.00000000,DELIVERY19,DELIVERY22,0.00000006
3163.00000000,DELIVERY23,DELIVERY24,0.31994311
3165.00000000,DELIVERY23,DELIVERY27,0.23318343
3168.00000000,DELIVERY24,DELIVERY27,0.37430012
3174.00000000,DELIVERY19,DELIVERY22,2.63345791
3179.00000000,BACKGROUND95,DELIVERY22,1.22423420
3190.00000000,DELIVERY24,DELIVERY27,0.32846957
3217.00000000,DELIVERY18,DELIVERY19,0.06513973
3224.00000000,DELIVERY18,DELIVERY22,1.07074469
3290.00000000,BACKGROUND164,DELIVERY18,0.20083663
3378.00000000,BACKGROUND114,BACKGROUND95,0.79352771
3456.00000000,DELIVERY22,DELIVERY25,1.12488463
3462.00000000,DELIVERY22,DELIVERY25,3.85694789
3492.00000000,DELIVERY19,DELIVERY29,0.14566159
3552.00000000,DELIVERY22,DELIVERY29,0.36894281
3554.00000000,DELIVERY25,DELIVERY29,0.83462437
3554.00000000,DELIVERY22,DELIVERY29,1.62128088
3555.00000000,DELIVERY25,DELIVERY29,1.59186242
3555.00000000,DELIVERY22,DELIVERY25,0.02941848
3555.00000000,DELIVERY22,DELIVERY29,1.62128088
3556.00000000,DELIVERY25,DELIVERY29,1.59186242
3556.00000000,DELIVERY22,DELIVERY25,0.02941848
3556.00000000,DELIVERY22,DELIVERY29,1.62128088
3557.00000000,DELIVERY22,DELIVERY25,0.02941848
3558.00000000,DELIVERY22,DELIVERY25,0.02941848
3559.00000000,DELIVERY22,DELIVERY25,0.02941848
3560.00000000,DELIVERY22,DELIVERY25,0.02941848
3561.00000000,DELIVERY22,DELIVERY25,0.02941848
3561.00000000,DELIVERY25,DELIVERY29,0.88674480
3561.00000000,DELIVERY22,DELIVERY29,0.88594914
3562.00000000,DELIVERY22,DELIVERY25,0.02941848
3563.00000000,DELIVERY22,DELIVERY25,0.02941848
3564.00000000,DELIVERY22,DELIVERY25,0.02941848
3565.00000000,DELIVERY22,DELIVERY25,0.02941848
3566.00000000,DELIVERY22,DELIVERY25,0.02941848
3567.00000000,DELIVERY22,DELIVERY25,0.02941848
3568.00000000,DELIVERY22,DELIVERY25,0.02941848
3569.00000000,DELIVERY22,DELIVERY25,0.02941848
3570.00000000,DELIVERY22,DELIVERY25,0.02941848
3571.00000000,DELIVERY22,DELIVERY25,0.02941848
3572.00000000,DELIVERY22,DELIVERY25,0.02941848
3573.00000000,DELIVERY22,DELIVERY25,0.02941848
3574.00000000,DELIVERY22,DELIVERY25,0.02941848
3575.00000000,DELIVERY22,DELIVERY25,0.02941848
3576.00000000,DELIVERY22,DELIVERY25,0.02941848
3577.00000000,DELIVERY22,DELIVERY25,0.02941848
3578.00000000,DELIVERY22,DELIVERY25,0.02941848
3579.00000000,DELIVERY22,DELIVERY25,0.02941848
3580.00000000,DELIVERY22,DELIVERY25,0.02941848
3581.00000000,DELIVERY22,DELIVERY25,0.02941848
3582.00000000,DELIVERY22,DELIVERY25,0.02941848
3583.00000000,DELIVERY22,DELIVERY25,0.02941848
3601.00000000,DELIVERY28,DELIVERY32,0.00000000
