# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
1.05000000,DELIVERY1,takeoff,0
16.05000000,BACKGROUND1,takeoff,0
61.05000000,BACKGROUND2,takeoff,0
91.05000000,BACKGROUND3,takeoff,0
106.05000000,BACKGROUND4,takeoff,0
136.05000000,BACKGROUND6,takeoff,0
151.05000000,BACKGROUND7,takeoff,0
166.05000000,BACKGROUND8,takeoff,0
175.35000000,BACKGROUND1,landing,2124.84664322
181.05000000,BACKGROUND5,takeoff,0
181.05000000,BACKGROUND9,takeoff,0
211.05000000,BACKGROUND10,takeoff,0
226.05000000,BACKGROUND11,takeoff,0
256.05000000,BACKGROUND13,takeoff,0
300.10000000,BACKGROUND13,landing,245.74354914
300.10000000,BACKGROUND13,takeoff,0
300.20000000,BACKGROUND8,landing,720.45118643
300.20000000,BACKGROUND8,takeoff,0
300.20000000,BACKGROUND9,landing,1351.86022926
300.20000000,BACKGROUND9,takeoff,0
300.50000000,BACKGROUND6,landing,1736.28581379
300.50000000,BACKGROUND6,takeoff,0
302.35000000,BACKGROUND10,landing,664.12145996
302.35000000,BACKGROUND10,takeoff,0
304.35000000,BACKGROUND11,landing,988.03541929
304.35000000,BACKGROUND11,takeoff,0
304.55000000,DELIVERY1,landing,3677.68107332
304.55000000,DELIVERY1,takeoff,0
304.85000000,BACKGROUND2,landing,3500.96936824
304.85000000,BACKGROUND2,takeoff,0
305.00000000,BACKGROUND4,landing,2912.79576321
305.00000000,BACKGROUND4,takeoff,0
309.00000000,BACKGROUND7,landing,1811.58331634
309.00000000,BACKGROUND7,takeoff,0
311.10000000,BACKGROUND5,landing,2293.49902545
311.10000000,BACKGROUND5,takeoff,0
313.20000000,BACKGROUND3,landing,1789.67661121
313.20000000,BACKGROUND3,takeoff,0
316.05000000,BACKGROUND15,takeoff,0
331.05000000,BACKGROUND16,takeoff,0
346.05000000,BACKGROUND17,takeoff,0
353.45000000,BACKGROUND6,landing,572.57921611
361.05000000,BACKGROUND14,takeoff,0
361.05000000,BACKGROUND18,takeoff,0
421.05000000,BACKGROUND19,takeoff,0
430.45000000,DELIVERY1,landing,795.02771326
433.45000000,DELIVERY1,takeoff,0
481.05000000,BACKGROUND23,takeoff,0
486.75000000,BACKGROUND13,landing,1258.74828607
496.05000000,BACKGROUND24,takeoff,0
503.95000000,BACKGROUND2,landing,1923.81446128
510.10000000,BACKGROUND4,landing,1066.07197539
531.90000000,BACKGROUND16,landing,2417.19704655
538.10000000,BACKGROUND14,landing,3617.55248363
541.05000000,BACKGROUND27,takeoff,0
571.05000000,BACKGROUND25,takeoff,0
586.05000000,BACKGROUND29,takeoff,0
588.05000000,BACKGROUND3,landing,3424.33177206
600.05000000,BACKGROUND12,takeoff,0
600.05000000,BACKGROUND21,takeoff,0
600.05000000,BACKGROUND28,takeoff,0
600.05000000,DELIVERY2,takeoff,0
600.40000000,BACKGROUND19,landing,2061.03850764
600.40000000,BACKGROUND19,takeoff,0
600.65000000,BACKGROUND29,landing,229.08054658
600.65000000,BACKGROUND29,takeoff,0
600.80000000,BACKGROUND23,landing,2038.08536467
600.80000000,BACKGROUND23,takeoff,0
601.05000000,BACKGROUND30,takeoff,0
601.20000000,BACKGROUND25,landing,263.90032042
601.20000000,BACKGROUND25,takeoff,0
603.80000000,BACKGROUND15,landing,2775.63607081
603.80000000,BACKGROUND15,takeoff,0
603.80000000,BACKGROUND27,landing,783.53860041
603.80000000,BACKGROUND27,takeoff,0
605.50000000,BACKGROUND18,landing,3469.10669256
605.50000000,BACKGROUND18,takeoff,0
606.40000000,BACKGROUND11,landing,3029.97568592
606.40000000,BACKGROUND11,takeoff,0
606.65000000,BACKGROUND10,landing,3132.46082006
606.65000000,BACKGROUND10,takeoff,0
608.30000000,BACKGROUND24,landing,760.95647656
608.30000000,BACKGROUND24,takeoff,0
608.40000000,BACKGROUND8,landing,2507.58329138
608.40000000,BACKGROUND8,takeoff,0
611.65000000,BACKGROUND7,landing,1323.45897715
612.90000000,BACKGROUND9,landing,2195.43219143
612.90000000,BACKGROUND9,takeoff,0
640.15000000,BACKGROUND5,landing,3140.47344934
644.60000000,BACKGROUND17,landing,2135.35660197
644.60000000,BACKGROUND17,takeoff,0
644.85000000,DELIVERY1,landing,1037.34755587
644.85000000,DELIVERY1,takeoff,0
661.05000000,BACKGROUND34,takeoff,0
691.05000000,BACKGROUND32,takeoff,0
691.05000000,BACKGROUND35,takeoff,0
720.05000000,DELIVERY3,takeoff,0
721.05000000,BACKGROUND37,takeoff,0
734.35000000,BACKGROUND23,landing,2058.68331066
736.05000000,BACKGROUND38,takeoff,0
751.05000000,BACKGROUND39,takeoff,0
766.05000000,BACKGROUND26,takeoff,0
766.05000000,BACKGROUND33,takeoff,0
766.05000000,BACKGROUND36,takeoff,0
779.65000000,BACKGROUND8,landing,708.13574322
808.85000000,BACKGROUND18,landing,662.25820382
811.05000000,BACKGROUND43,takeoff,0
812.70000000,DELIVERY2,landing,1686.32308391
815.70000000,DELIVERY2,takeoff,0
839.70000000,BACKGROUND35,landing,1754.39537630
844.40000000,BACKGROUND15,landing,2179.19061427
856.05000000,BACKGROUND31,takeoff,0
856.40000000,BACKGROUND27,landing,3033.92436481
886.05000000,BACKGROUND47,takeoff,0
900.05000000,BACKGROUND20,takeoff,0
900.05000000,BACKGROUND22,takeoff,0
900.05000000,BACKGROUND41,takeoff,0
900.05000000,BACKGROUND40,takeoff,0
900.05000000,BACKGROUND44,takeoff,0
900.05000000,DELIVERY5,takeoff,0
900.05000000,DELIVERY6,takeoff,0
900.30000000,BACKGROUND36,landing,2080.13392877
900.30000000,BACKGROUND36,takeoff,0
900.35000000,BACKGROUND31,landing,696.09828576
900.35000000,BACKGROUND31,takeoff,0
900.85000000,BACKGROUND30,landing,1876.77496560
900.85000000,BACKGROUND30,takeoff,0
901.10000000,BACKGROUND47,landing,200.50155784
901.10000000,BACKGROUND47,takeoff,0
901.30000000,BACKGROUND39,landing,1904.31326148
901.30000000,BACKGROUND39,takeoff,0
902.35000000,DELIVERY2,landing,1121.23769180
902.35000000,DELIVERY2,takeoff,0
903.50000000,BACKGROUND34,landing,2062.79108542
903.50000000,BACKGROUND34,takeoff,0
904.55000000,BACKGROUND26,landing,680.73339221
904.55000000,BACKGROUND26,takeoff,0
906.25000000,BACKGROUND37,landing,1736.90453793
906.25000000,BACKGROUND37,takeoff,0
906.85000000,BACKGROUND19,landing,3934.15403849
908.75000000,BACKGROUND17,landing,1540.66321117
908.75000000,BACKGROUND17,takeoff,0
910.30000000,DELIVERY1,landing,2369.39813924
910.30000000,DELIVERY1,takeoff,0
911.85000000,BACKGROUND38,landing,468.99670873
911.85000000,BACKGROUND38,takeoff,0
912.45000000,BACKGROUND11,landing,2045.50158321
912.70000000,BACKGROUND43,landing,496.15998530
912.70000000,BACKGROUND43,takeoff,0
912.90000000,BACKGROUND25,landing,4008.81830662
912.90000000,BACKGROUND25,takeoff,0
913.90000000,BACKGROUND21,landing,2107.55197069
915.15000000,BACKGROUND9,landing,2156.96543769
915.20000000,BACKGROUND12,landing,3458.91475901
916.05000000,BACKGROUND49,takeoff,0
920.20000000,BACKGROUND28,landing,1279.00897656
922.70000000,BACKGROUND33,landing,1172.16299232
922.70000000,BACKGROUND33,takeoff,0
936.95000000,BACKGROUND29,landing,2534.36852881
936.95000000,BACKGROUND29,takeoff,0
970.40000000,BACKGROUND24,landing,3839.35089584
991.85000000,DELIVERY3,landing,2662.28404970
994.85000000,DELIVERY3,takeoff,0
