# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
206.00000000,BACKGROUND14,BACKGROUND8,start
218.00000000,BACKGROUND14,BACKGROUND8,end
357.00000000,BACKGROUND14,BACKGROUND20,start
364.00000000,BACKGROUND14,BACKGROUND20,end
366.00000000,BACKGROUND14,BACKGROUND20,start
369.00000000,BACKGROUND14,BACKGROUND20,end
378.00000000,BACKGROUND22,BACKGROUND3,start
381.00000000,BACKGROUND13,BACKGROUND5,start
390.00000000,BACKGROUND22,BACKGROUND3,end
394.00000000,BACKGROUND13,BACKGROUND5,end
476.00000000,BACKGROUND22,BACKGROUND9,start
486.00000000,BACKGROUND22,BACKGROUND9,end
512.00000000,BACKGROUND2,BACKGROUND9,start
518.00000000,BACKGROUND2,BACKGROUND9,end
521.00000000,BACKGROUND30,BACKGROUND41,start
532.00000000,BACKGROUND30,BACKGROUND41,end
652.00000000,BACKGROUND13,BACKGROUND52,start
655.00000000,BACKGROUND13,BACKGROUND52,end
660.00000000,BACKGROUND13,BACKGROUND52,start
665.00000000,BACKGROUND13,BACKGROUND52,end
667.00000000,BACKGROUND43,BACKGROUND45,start
679.00000000,BACKGROUND43,BACKGROUND45,end
710.00000000,SURVEILLANCEOP0,SURVEILLANCEOP1,start
731.00000000,SURVEILLANCEOP0,SURVEILLANCEOP1,end
840.00000000,BACKGROUND55,BACKGROUND64,start
841.00000000,BACKGROUND55,BACKGROUND64,end
844.00000000,BACKGROUND56,BACKGROUND64,start
846.00000000,BACKGROUND56,BACKGROUND64,end
852.00000000,BACKGROUND56,BACKGROUND64,start
859.00000000,BACKGROUND56,BACKGROUND64,end
897.00000000,BACKGROUND60,BACKGROUND64,start
907.00000000,BACKGROUND60,BACKGROUND64,end
913.00000000,BACKGROUND61,BACKGROUND71,start
926.00000000,BACKGROUND61,BACKGROUND71,end
970.00000000,BACKGROUND65,BACKGROUND73,start
971.00000000,BACKGROUND72,BACKGROUND84,start
975.00000000,BACKGROUND72,BACKGROUND84,end
978.00000000,BACKGROUND55,BACKGROUND57,start
983.00000000,BACKGROUND65,BACKGROUND73,end
986.00000000,BACKGROUND72,BACKGROUND84,start
990.00000000,BACKGROUND72,BACKGROUND84,end
998.00000000,BACKGROUND59,BACKGROUND75,start
999.00000000,BACKGROUND55,BACKGROUND57,end
1011.00000000,BACKGROUND59,BACKGROUND75,end
1025.00000000,BACKGROUND59,BACKGROUND75,start
1039.00000000,SURVEILLANCEOP0,SURVEILLANCEOP2,start
1041.00000000,BACKGROUND59,BACKGROUND75,end
1048.00000000,BACKGROUND84,BACKGROUND88,start
1050.00000000,BACKGROUND84,BACKGROUND88,end
1051.00000000,BACKGROUND59,BACKGROUND75,start
1053.00000000,BACKGROUND59,BACKGROUND75,end
1053.00000000,SURVEILLANCEOP0,SURVEILLANCEOP2,end
1076.00000000,BACKGROUND65,BACKGROUND75,start
1077.00000000,BACKGROUND65,BACKGROUND75,end
1092.00000000,SURVEILLANCEOP0,SURVEILLANCEOP6,start
1100.00000000,SURVEILLANCEOP0,SURVEILLANCEOP6,end
1105.00000000,BACKGROUND65,BACKGROUND75,start
1113.00000000,BACKGROUND65,BACKGROUND75,end
1124.00000000,BACKGROUND61,BACKGROUND93,start
1134.00000000,BACKGROUND61,BACKGROUND93,end
1149.00000000,BACKGROUND57,BACKGROUND77,start
1160.00000000,BACKGROUND57,BACKGROUND77,end
1185.00000000,BACKGROUND83,BACKGROUND89,start
1197.00000000,BACKGROUND83,BACKGROUND89,end
1348.00000000,BACKGROUND110,BACKGROUND57,start
1358.00000000,BACKGROUND110,BACKGROUND57,end
1381.00000000,BACKGROUND100,BACKGROUND103,start
1392.00000000,BACKGROUND100,BACKGROUND103,end
1394.00000000,BACKGROUND110,BACKGROUND57,start
1402.00000000,BACKGROUND110,BACKGROUND57,end
1422.00000000,BACKGROUND115,BACKGROUND93,start
1423.00000000,BACKGROUND115,BACKGROUND93,end
1454.00000000,BACKGROUND110,BACKGROUND57,start
1456.00000000,BACKGROUND109,BACKGROUND94,start
1457.00000000,BACKGROUND105,BACKGROUND93,start
1462.00000000,BACKGROUND110,BACKGROUND57,end
1467.00000000,BACKGROUND109,BACKGROUND94,end
1469.00000000,BACKGROUND105,BACKGROUND93,end
1490.00000000,BACKGROUND105,BACKGROUND107,start
1492.00000000,BACKGROUND110,BACKGROUND57,start
1495.00000000,BACKGROUND110,BACKGROUND57,end
1502.00000000,BACKGROUND105,BACKGROUND107,end
1511.00000000,BACKGROUND116,BACKGROUND99,start
1521.00000000,BACKGROUND116,BACKGROUND99,end
1528.00000000,BACKGROUND110,BACKGROUND57,start
1531.00000000,BACKGROUND110,BACKGROUND57,end
1668.00000000,BACKGROUND105,BACKGROUND138,start
1682.00000000,BACKGROUND105,BACKGROUND138,end
1709.00000000,BACKGROUND123,BACKGROUND134,start
1718.00000000,BACKGROUND123,BACKGROUND134,end
1720.00000000,BACKGROUND123,BACKGROUND134,start
1741.00000000,BACKGROUND123,BACKGROUND134,end
