# STATE LOG - Positions and velocities of all drones - Simulation Time [s], identifier, aircraft type, latitude, longitude, altitude, heading, track angle, true airspeed, ground speed, ground speed north, ground speed east, vertical speed, longitudinal acceleration
# simt, id, type, lat, lon, alt, hdg, trk, tas, gs, gsnorth, gseast, vs, ax
82.00000000,BACKGROUND1,AMZN,52.41104642,9.83902594,50.00244000,204.94780111,204.94780111,1.97500000,1.97500000,-1.79071756,-0.83303999,0.00000000,3.50000000
83.00000000,BACKGROUND1,AMZN,52.41101534,9.83900223,50.00244000,204.94778318,204.94778318,5.47500000,5.47500000,-4.96414180,-2.30931185,0.00000000,3.50000000
84.00000000,BACKGROUND1,AMZN,52.41095581,9.83895683,50.00244000,204.94774801,204.94774801,8.76657653,8.76657653,-7.94859204,-3.69766800,0.00000000,0.00000000
85.00000000,BACKGROUND1,AMZN,52.41088432,9.83890231,50.00244000,204.94770480,204.94770480,8.76657653,8.76657653,-7.94859483,-3.69766201,0.00000000,0.00000000
86.00000000,BACKGROUND1,AMZN,52.41081284,9.83884780,50.00244000,204.94766159,204.94766159,8.76657653,8.76657653,-7.94859762,-3.69765601,0.00000000,0.00000000
87.00000000,BACKGROUND1,AMZN,52.41074136,9.83879328,50.00244000,204.94761837,204.94761837,8.76657653,8.76657653,-7.94860041,-3.69765002,0.00000000,0.00000000
88.00000000,BACKGROUND1,AMZN,52.41066987,9.83873877,50.00244000,204.94757516,204.94757516,8.76657653,8.76657653,-7.94860320,-3.69764402,0.00000000,0.00000000
89.00000000,BACKGROUND1,AMZN,52.41059839,9.83868426,50.00244000,204.94753194,204.94753194,8.76657653,8.76657653,-7.94860598,-3.69763803,0.00000000,0.00000000
90.00000000,BACKGROUND1,AMZN,52.41052691,9.83862974,50.00244000,204.94748872,204.94748872,8.76657653,8.76657653,-7.94860877,-3.69763203,0.00000000,0.00000000
91.00000000,BACKGROUND1,AMZN,52.41045542,9.83857523,50.00244000,204.94744550,204.94744550,8.76657653,8.76657653,-7.94861156,-3.69762603,0.00000000,0.00000000
92.00000000,BACKGROUND1,AMZN,52.41038394,9.83852071,50.00244000,204.94740227,204.94740227,8.76657653,8.76657653,-7.94861435,-3.69762004,0.00000000,0.00000000
