# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
227.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
240.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
326.00000000,BACKGROUND2,SURVEILLANCE_EUROWINGS,start
342.00000000,BACKGROUND2,SURVEILLANCE_EUROWINGS,end
528.00000000,BACKGROUND7,SURVEILLANCE_HELICOPTER,start
534.00000000,BACKGROUND7,SURVEILLANCE_HELICOPTER,end
578.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
595.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
602.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
604.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
