# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
201.00000000,BACKGROUND15,BACKGROUND6,start
202.00000000,BACKGROUND15,BACKGROUND6,end
218.00000000,BACKGROUND21,BACKGROUND24,start
220.00000000,BACKGROUND21,BACKGROUND24,end
323.00000000,BACKGROUND22,BACKGROUND28,start
325.00000000,BACKGROUND18,BACKGROUND23,start
327.00000000,BACKGROUND18,BACKGROUND23,end
329.00000000,BACKGROUND22,BACKGROUND28,end
410.00000000,BACKGROUND22,BACKGROUND28,start
439.00000000,BACKGROUND22,BACKGROUND28,end
510.00000000,BACKGROUND42,BACKGROUND45,start
512.00000000,BACKGROUND42,BACKGROUND45,end
549.00000000,BACKGROUND34,BACKGROUND45,start
572.00000000,BACKGROUND34,BACKGROUND45,end
610.00000000,BACKGROUND35,BACKGROUND37,start
611.00000000,BACKGROUND35,BACKGROUND37,end
643.00000000,BACKGROUND61,BACKGROUND67,start
645.00000000,BACKGROUND61,BACKGROUND67,end
760.00000000,BACKGROUND61,BACKGROUND69,start
762.00000000,BACKGROUND61,BACKGROUND69,end
785.00000000,BACKGROUND55,BACKGROUND81,start
788.00000000,BACKGROUND55,BACKGROUND81,end
812.00000000,BACKGROUND52,BACKGROUND78,start
814.00000000,BACKGROUND52,BACKGROUND78,end
1040.00000000,BACKGROUND77,BACKGROUND80,start
1045.00000000,BACKGROUND101,BACKGROUND102,start
1047.00000000,BACKGROUND101,BACKGROUND102,end
1151.00000000,BACKGROUND103,BACKGROUND116,start
1153.00000000,BACKGROUND103,BACKGROUND116,end
1183.00000000,BACKGROUND125,BACKGROUND94,start
1185.00000000,BACKGROUND125,BACKGROUND94,end
1203.00000000,BACKGROUND77,BACKGROUND80,end
1207.00000000,BACKGROUND117,BACKGROUND79,start
1209.00000000,BACKGROUND117,BACKGROUND79,end
1366.00000000,BACKGROUND133,BACKGROUND141,start
1367.00000000,BACKGROUND133,BACKGROUND141,end
1406.00000000,BACKGROUND139,BACKGROUND144,start
1407.00000000,BACKGROUND139,BACKGROUND144,end
1515.00000000,BACKGROUND125,BACKGROUND150,start
1533.00000000,BACKGROUND125,BACKGROUND150,end
1554.00000000,BACKGROUND127,BACKGROUND140,start
1556.00000000,BACKGROUND127,BACKGROUND140,end
1589.00000000,BACKGROUND145,BACKGROUND146,start
1591.00000000,BACKGROUND145,BACKGROUND146,end
1593.00000000,BACKGROUND121,BACKGROUND165,start
1594.00000000,BACKGROUND121,BACKGROUND165,end
1601.00000000,BACKGROUND140,BACKGROUND163,start
1602.00000000,BACKGROUND140,BACKGROUND163,end
1663.00000000,BACKGROUND163,BACKGROUND172,start
1667.00000000,BACKGROUND163,BACKGROUND172,end
1690.00000000,BACKGROUND148,BACKGROUND153,start
1692.00000000,BACKGROUND148,BACKGROUND153,end
1713.00000000,BACKGROUND165,BACKGROUND166,start
1715.00000000,BACKGROUND165,BACKGROUND166,end
1800.00000000,BACKGROUND154,BACKGROUND169,start
1801.00000000,BACKGROUND154,BACKGROUND169,end
