# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
179.00000000,BACKGROUND1,BACKGROUND5,start
180.00000000,BACKGROUND1,BACKGROUND5,end
181.00000000,BACKGROUND8,SURVEILLANCE_LUFTHANSA,start
181.00000000,BACKGROUND16,SURVEILLANCE_LUFTHANSA,start
198.00000000,BACKGROUND8,SURVEILLANCE_LUFTHANSA,end
204.00000000,BACKGROUND16,SURVEILLANCE_LUFTHANSA,end
212.00000000,BACKGROUND24,SURVEILLANCE_LUFTHANSA,start
214.00000000,BACKGROUND24,SURVEILLANCE_LUFTHANSA,end
229.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,start
233.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,start
243.00000000,BACKGROUND21,BACKGROUND9,start
245.00000000,BACKGROUND21,BACKGROUND9,end
246.00000000,SURVEILLANCEOP1,SURVEILLANCE_LUFTHANSA,end
248.00000000,BACKGROUND10,SURVEILLANCE_LUFTHANSA,end
257.00000000,BACKGROUND16,BACKGROUND18,start
269.00000000,BACKGROUND16,BACKGROUND18,end
283.00000000,BACKGROUND16,BACKGROUND19,start
294.00000000,BACKGROUND16,BACKGROUND19,end
297.00000000,BACKGROUND18,BACKGROUND33,start
308.00000000,BACKGROUND18,BACKGROUND33,end
310.00000000,BACKGROUND2,SURVEILLANCE_EUROWINGS,start
311.00000000,BACKGROUND2,SURVEILLANCE_EUROWINGS,end
318.00000000,BACKGROUND39,SURVEILLANCE_EUROWINGS,start
321.00000000,BACKGROUND18,SURVEILLANCE_EUROWINGS,start
334.00000000,BACKGROUND39,SURVEILLANCE_EUROWINGS,end
337.00000000,BACKGROUND19,BACKGROUND33,start
342.00000000,BACKGROUND18,SURVEILLANCE_EUROWINGS,end
349.00000000,BACKGROUND19,BACKGROUND33,end
404.00000000,BACKGROUND20,BACKGROUND41,start
415.00000000,BACKGROUND20,BACKGROUND41,end
552.00000000,BACKGROUND53,BACKGROUND68,start
556.00000000,BACKGROUND53,BACKGROUND68,end
570.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,start
587.00000000,SURVEILLANCEOP3,SURVEILLANCE_HELICOPTER,end
602.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,start
604.00000000,SURVEILLANCEOP4,SURVEILLANCEOP5,end
626.00000000,BACKGROUND61,BACKGROUND72,start
626.00000000,BACKGROUND43,BACKGROUND75,start
636.00000000,BACKGROUND43,BACKGROUND75,end
637.00000000,BACKGROUND61,BACKGROUND72,end
714.00000000,BACKGROUND61,BACKGROUND63,start
717.00000000,BACKGROUND61,BACKGROUND63,end
725.00000000,BACKGROUND61,BACKGROUND63,start
726.00000000,BACKGROUND61,BACKGROUND63,end
734.00000000,BACKGROUND48,BACKGROUND62,start
744.00000000,BACKGROUND48,BACKGROUND62,end
751.00000000,BACKGROUND58,BACKGROUND87,start
760.00000000,BACKGROUND58,BACKGROUND87,end
783.00000000,BACKGROUND67,BACKGROUND94,start
784.00000000,BACKGROUND67,BACKGROUND94,end
837.00000000,BACKGROUND81,BACKGROUND99,start
842.00000000,BACKGROUND81,BACKGROUND99,end
891.00000000,BACKGROUND44,BACKGROUND96,start
902.00000000,BACKGROUND80,BACKGROUND82,start
904.00000000,BACKGROUND44,BACKGROUND96,end
904.00000000,BACKGROUND80,BACKGROUND82,end
907.00000000,BACKGROUND44,BACKGROUND96,start
908.00000000,BACKGROUND44,BACKGROUND96,end
909.00000000,BACKGROUND85,SURVEILLANCEOP4,start
910.00000000,BACKGROUND85,SURVEILLANCEOP4,end
945.00000000,BACKGROUND53,BACKGROUND91,start
948.00000000,BACKGROUND101,BACKGROUND76,start
949.00000000,BACKGROUND53,BACKGROUND91,end
970.00000000,BACKGROUND111,BACKGROUND93,start
971.00000000,BACKGROUND111,BACKGROUND93,end
976.00000000,BACKGROUND101,BACKGROUND76,end
980.00000000,BACKGROUND101,BACKGROUND76,start
982.00000000,BACKGROUND101,BACKGROUND76,end
999.00000000,BACKGROUND120,BACKGROUND92,start
1001.00000000,BACKGROUND120,BACKGROUND92,end
1007.00000000,BACKGROUND102,BACKGROUND109,start
1009.00000000,BACKGROUND111,BACKGROUND120,start
1018.00000000,BACKGROUND102,BACKGROUND109,end
1020.00000000,BACKGROUND111,BACKGROUND120,end
1105.00000000,BACKGROUND131,BACKGROUND134,start
1116.00000000,BACKGROUND116,BACKGROUND129,start
1117.00000000,BACKGROUND131,BACKGROUND134,end
1118.00000000,BACKGROUND116,BACKGROUND129,end
1255.00000000,BACKGROUND132,BACKGROUND151,start
1265.00000000,BACKGROUND132,BACKGROUND151,end
1276.00000000,BACKGROUND139,BACKGROUND99,start
1287.00000000,BACKGROUND139,BACKGROUND99,end
1296.00000000,BACKGROUND147,BACKGROUND150,start
1307.00000000,BACKGROUND147,BACKGROUND150,end
1347.00000000,BACKGROUND129,BACKGROUND143,start
1376.00000000,BACKGROUND129,BACKGROUND143,end
1392.00000000,BACKGROUND139,BACKGROUND159,start
1402.00000000,BACKGROUND139,BACKGROUND159,end
1409.00000000,BACKGROUND127,BACKGROUND160,start
1410.00000000,BACKGROUND127,BACKGROUND160,end
1421.00000000,BACKGROUND139,BACKGROUND163,start
1422.00000000,BACKGROUND139,BACKGROUND163,end
1443.00000000,BACKGROUND126,BACKGROUND167,start
1454.00000000,BACKGROUND126,BACKGROUND167,end
1456.00000000,BACKGROUND139,BACKGROUND163,start
1485.00000000,BACKGROUND161,BACKGROUND169,start
1489.00000000,BACKGROUND141,BACKGROUND182,start
1492.00000000,BACKGROUND161,BACKGROUND169,end
1497.00000000,BACKGROUND141,BACKGROUND182,end
1514.00000000,BACKGROUND153,BACKGROUND179,start
1524.00000000,BACKGROUND153,BACKGROUND179,end
1548.00000000,BACKGROUND165,BACKGROUND190,start
1558.00000000,BACKGROUND165,BACKGROUND190,end
1566.00000000,BACKGROUND186,BACKGROUND187,start
1575.00000000,BACKGROUND186,BACKGROUND187,end
1599.00000000,BACKGROUND164,BACKGROUND181,start
1610.00000000,BACKGROUND164,BACKGROUND181,end
1709.00000000,BACKGROUND153,BACKGROUND199,start
1710.00000000,BACKGROUND153,BACKGROUND199,end
1711.00000000,BACKGROUND153,BACKGROUND199,start
1712.00000000,BACKGROUND153,BACKGROUND199,end
