# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
81.05000000,BACKGROUND1,takeoff,0
323.05000000,BACKGROUND2,takeoff,0
330.00000000,BACKGROUND1,landing,2709.71213527
403.05000000,BACKGROUND3,takeoff,0
484.05000000,BACKGROUND4,takeoff,0
521.70000000,BACKGROUND2,landing,2665.89216364
564.05000000,BACKGROUND5,takeoff,0
642.40000000,BACKGROUND4,landing,2049.64827294
726.05000000,BACKGROUND6,takeoff,0
783.75000000,BACKGROUND5,landing,2957.06294928
804.95000000,BACKGROUND3,landing,5345.63736323
806.05000000,BACKGROUND7,takeoff,0
887.05000000,BACKGROUND8,takeoff,0
967.05000000,BACKGROUND9,takeoff,0
1015.75000000,BACKGROUND6,landing,3892.00654239
1042.00000000,BACKGROUND7,landing,2452.81865555
1048.05000000,BACKGROUND10,takeoff,0
1128.05000000,BACKGROUND11,takeoff,0
1189.45000000,BACKGROUND9,landing,3181.58635645
1209.05000000,BACKGROUND12,takeoff,0
1290.05000000,BACKGROUND13,takeoff,0
1350.80000000,BACKGROUND10,landing,4414.27931262
1370.05000000,BACKGROUND14,takeoff,0
1379.15000000,BACKGROUND11,landing,3678.73157123
1451.05000000,BACKGROUND15,takeoff,0
1531.05000000,BACKGROUND16,takeoff,0
1533.05000000,BACKGROUND8,landing,4635.34567843
1536.90000000,BACKGROUND13,landing,2645.48111341
1568.25000000,BACKGROUND12,landing,2201.40831649
1612.05000000,BACKGROUND17,takeoff,0
1692.05000000,BACKGROUND18,takeoff,0
1707.10000000,BACKGROUND14,landing,2726.52511672
1756.05000000,BACKGROUND15,landing,5158.92467750
1773.05000000,BACKGROUND19,takeoff,0
1780.60000000,BACKGROUND16,landing,2548.71312025
