# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
81.05000000,BACKGROUND1,takeoff,0
162.05000000,BACKGROUND2,takeoff,0
242.05000000,BACKGROUND3,takeoff,0
323.05000000,BACKGROUND4,takeoff,0
455.55000000,BACKGROUND3,landing,2228.33727619
478.45000000,BACKGROUND2,landing,4725.33662599
484.05000000,BACKGROUND5,takeoff,0
507.80000000,BACKGROUND1,landing,4550.17749467
564.05000000,BACKGROUND6,takeoff,0
579.10000000,BACKGROUND4,landing,3039.83064632
716.80000000,BACKGROUND6,landing,1569.83182957
726.05000000,BACKGROUND7,takeoff,0
806.05000000,BACKGROUND8,takeoff,0
934.75000000,BACKGROUND7,landing,2741.59621027
967.05000000,BACKGROUND9,takeoff,0
1048.05000000,BACKGROUND10,takeoff,0
1139.70000000,BACKGROUND8,landing,3581.43412153
1209.05000000,BACKGROUND11,takeoff,0
1215.65000000,BACKGROUND9,landing,2700.43272945
1267.10000000,BACKGROUND5,landing,4334.62006318
1290.05000000,BACKGROUND12,takeoff,0
1299.40000000,BACKGROUND10,landing,3056.10154684
1370.05000000,BACKGROUND13,takeoff,0
1451.05000000,BACKGROUND14,takeoff,0
1531.05000000,BACKGROUND15,takeoff,0
1535.35000000,BACKGROUND12,landing,2297.98130670
1623.75000000,BACKGROUND14,landing,2239.84027558
1677.55000000,BACKGROUND13,landing,5000.07278857
1692.05000000,BACKGROUND16,takeoff,0
1719.60000000,BACKGROUND15,landing,2205.07069985
1773.05000000,BACKGROUND17,takeoff,0
