# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
405.00000000,BACKGROUND13,BACKGROUND15,0.01003306
439.00000000,BACKGROUND17,BACKGROUND19,0.46041118
440.00000000,BACKGROUND7,BACKGROUND9,0.00243170
447.00000000,BACKGROUND19,BACKGROUND3,0.46725223
456.00000000,BACKGROUND17,BACKGROUND3,0.02302595
475.00000000,BACKGROUND10,BACKGROUND5,4.51127244
498.00000000,BACKGROUND10,BACKGROUND5,0.88371772
511.00000000,BACKGROUND17,BACKGROUND24,20.28554625
547.00000000,BACKGROUND15,BACKGROUND17,1.60734781
549.00000000,BACKGROUND15,BACKGROUND24,4.94861708
619.00000000,BACKGROUND15,DELIVERY3,0.00126581
620.00000000,BACKGROUND10,BACKGROUND34,33.23249121
919.00000000,DELIVERY2,DELIVERY5,0.07354855
938.00000000,BACKGROUND38,BACKGROUND50,0.00280610
948.00000000,BACKGROUND40,DELIVERY5,0.64443995
949.00000000,BACKGROUND40,DELIVERY5,9.09935323
992.00000000,DELIVERY3,DELIVERY6,0.05135707
1092.00000000,BACKGROUND54,BACKGROUND55,4.00239540
1141.00000000,BACKGROUND28,BACKGROUND58,0.01914514
1142.00000000,BACKGROUND52,DELIVERY4,0.07338348
1167.00000000,BACKGROUND52,DELIVERY5,0.01549922
1195.00000000,BACKGROUND51,BACKGROUND58,5.44224375
1219.00000000,DELIVERY5,DELIVERY9,0.07354855
1292.00000000,DELIVERY6,DELIVERY7,0.05135707
1307.00000000,BACKGROUND54,BACKGROUND55,9.40465240
1349.00000000,BACKGROUND62,BACKGROUND70,14.83785301
1353.00000000,BACKGROUND49,BACKGROUND71,27.64522259
1388.00000000,BACKGROUND59,BACKGROUND67,0.04579704
1406.00000000,BACKGROUND62,BACKGROUND70,0.00002257
1407.00000000,BACKGROUND69,BACKGROUND70,0.00098713
1408.00000000,BACKGROUND49,BACKGROUND56,0.31590428
1408.00000000,BACKGROUND62,BACKGROUND69,0.00085981
1519.00000000,DELIVERY11,DELIVERY9,0.07354855
1554.00000000,BACKGROUND56,BACKGROUND73,0.03412042
1585.00000000,BACKGROUND71,BACKGROUND73,0.07230782
1592.00000000,DELIVERY12,DELIVERY7,0.05135707
1648.00000000,BACKGROUND72,BACKGROUND78,0.76218963
1819.00000000,DELIVERY11,DELIVERY13,0.07354855
1843.00000000,BACKGROUND84,BACKGROUND89,0.94486817
1874.00000000,BACKGROUND78,BACKGROUND87,0.03072454
1886.00000000,BACKGROUND66,BACKGROUND97,2.44567468
1887.00000000,BACKGROUND78,BACKGROUND85,0.37274187
1892.00000000,DELIVERY12,DELIVERY15,0.05135707
1998.00000000,BACKGROUND88,BACKGROUND97,0.08641974
2008.00000000,BACKGROUND97,DELIVERY10,0.00142633
2035.00000000,BACKGROUND88,DELIVERY10,0.01688537
2037.00000000,BACKGROUND88,DELIVERY10,0.49275093
2041.00000000,BACKGROUND88,DELIVERY10,0.14038814
2095.00000000,BACKGROUND88,DELIVERY10,0.98526818
2107.00000000,BACKGROUND85,BACKGROUND96,19.54015075
2119.00000000,DELIVERY13,DELIVERY16,0.07354855
2187.00000000,BACKGROUND103,BACKGROUND110,30.01695999
2192.00000000,DELIVERY15,DELIVERY17,0.05135707
2342.00000000,BACKGROUND121,BACKGROUND87,8.29300997
2343.00000000,BACKGROUND111,DELIVERY14,0.59924912
2367.00000000,BACKGROUND115,BACKGROUND87,0.24473900
2419.00000000,DELIVERY16,DELIVERY20,0.07354855
2444.00000000,BACKGROUND109,BACKGROUND118,0.11731862
2492.00000000,DELIVERY17,DELIVERY21,0.05135707
2526.00000000,BACKGROUND128,DELIVERY18,19.78928474
2530.00000000,BACKGROUND108,BACKGROUND117,2.26542395
2561.00000000,BACKGROUND108,DELIVERY19,0.56616302
2596.00000000,BACKGROUND120,BACKGROUND131,0.01224451
2597.00000000,BACKGROUND117,DELIVERY18,4.18531092
2620.00000000,BACKGROUND109,BACKGROUND129,1.56031120
2631.00000000,BACKGROUND120,DELIVERY20,4.62864790
2716.00000000,BACKGROUND134,DELIVERY20,0.00079742
2719.00000000,DELIVERY20,DELIVERY23,0.07354855
2725.00000000,BACKGROUND134,DELIVERY23,0.00037560
2740.00000000,BACKGROUND138,BACKGROUND142,11.85018514
2753.00000000,BACKGROUND122,BACKGROUND126,0.11853042
2792.00000000,DELIVERY21,DELIVERY24,0.05135707
2844.00000000,BACKGROUND134,DELIVERY19,0.01372496
2844.00000000,BACKGROUND140,DELIVERY21,3.33693829
2858.00000000,BACKGROUND142,DELIVERY19,5.04153696
2868.00000000,BACKGROUND117,BACKGROUND149,0.53556686
3001.00000000,BACKGROUND142,DELIVERY19,0.00747787
3019.00000000,DELIVERY23,DELIVERY27,0.07354855
3092.00000000,DELIVERY24,DELIVERY25,0.05135707
3258.00000000,BACKGROUND153,BACKGROUND160,0.62176690
3263.00000000,BACKGROUND160,DELIVERY22,0.20858849
3307.00000000,BACKGROUND160,DELIVERY27,1.63583182
3319.00000000,DELIVERY27,DELIVERY29,0.07354855
3326.00000000,BACKGROUND168,DELIVERY27,0.42685989
3346.00000000,BACKGROUND156,BACKGROUND167,13.83026231
3351.00000000,BACKGROUND161,BACKGROUND170,0.07978208
3367.00000000,BACKGROUND162,BACKGROUND166,34.94899337
3372.00000000,BACKGROUND173,DELIVERY25,6.08437328
3392.00000000,DELIVERY25,DELIVERY30,0.05135707
3418.00000000,BACKGROUND163,BACKGROUND165,3.00966707
3460.00000000,BACKGROUND140,DELIVERY28,0.68772277
3467.00000000,BACKGROUND165,DELIVERY28,0.10377672
3479.00000000,BACKGROUND140,BACKGROUND165,0.00273551
3527.00000000,BACKGROUND164,BACKGROUND184,0.51526546
3560.00000000,BACKGROUND168,BACKGROUND177,21.61998641
3565.00000000,BACKGROUND168,BACKGROUND180,0.67480778
