# LOSS OF SEPARATION LOG
# Start and end of all loss of separation
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
404.00000000,BACKGROUND13,BACKGROUND15,start
406.00000000,BACKGROUND13,BACKGROUND15,end
437.00000000,BACKGROUND17,BACKGROUND19,start
439.00000000,BACKGROUND7,BACKGROUND9,start
441.00000000,BACKGROUND7,BACKGROUND9,end
441.00000000,BACKGROUND17,BACKGROUND19,end
445.00000000,BACKGROUND19,BACKGROUND3,start
448.00000000,BACKGROUND19,BACKGROUND3,end
454.00000000,BACKGROUND17,BACKGROUND3,start
457.00000000,BACKGROUND17,BACKGROUND3,end
471.00000000,BACKGROUND10,BACKGROUND5,start
480.00000000,BACKGROUND10,BACKGROUND5,end
481.00000000,BACKGROUND17,BACKGROUND24,start
493.00000000,BACKGROUND10,BACKGROUND5,start
503.00000000,BACKGROUND10,BACKGROUND5,end
545.00000000,BACKGROUND15,BACKGROUND17,start
547.00000000,BACKGROUND15,BACKGROUND24,start
549.00000000,BACKGROUND15,BACKGROUND17,end
551.00000000,BACKGROUND15,BACKGROUND24,end
556.00000000,BACKGROUND17,BACKGROUND24,end
618.00000000,BACKGROUND15,DELIVERY3,start
619.00000000,BACKGROUND10,BACKGROUND34,start
620.00000000,BACKGROUND15,DELIVERY3,end
621.00000000,BACKGROUND10,BACKGROUND34,end
918.00000000,DELIVERY2,DELIVERY5,start
921.00000000,DELIVERY2,DELIVERY5,end
937.00000000,BACKGROUND38,BACKGROUND50,start
939.00000000,BACKGROUND38,BACKGROUND50,end
944.00000000,BACKGROUND40,DELIVERY5,start
951.00000000,BACKGROUND40,DELIVERY5,end
991.00000000,DELIVERY3,DELIVERY6,start
993.00000000,DELIVERY3,DELIVERY6,end
1072.00000000,BACKGROUND52,DELIVERY4,start
1089.00000000,BACKGROUND54,BACKGROUND55,start
1091.00000000,BACKGROUND52,DELIVERY4,end
1095.00000000,BACKGROUND54,BACKGROUND55,end
1112.00000000,BACKGROUND52,DELIVERY4,start
1115.00000000,BACKGROUND52,DELIVERY4,end
1120.00000000,BACKGROUND52,DELIVERY4,start
1121.00000000,BACKGROUND52,DELIVERY4,end
1139.00000000,BACKGROUND52,DELIVERY4,start
1139.00000000,BACKGROUND28,BACKGROUND58,start
1142.00000000,BACKGROUND28,BACKGROUND58,end
1145.00000000,BACKGROUND52,DELIVERY4,end
1166.00000000,BACKGROUND52,DELIVERY5,start
1168.00000000,BACKGROUND52,DELIVERY5,end
1193.00000000,BACKGROUND51,BACKGROUND58,start
1196.00000000,BACKGROUND51,BACKGROUND58,end
1218.00000000,DELIVERY5,DELIVERY9,start
1221.00000000,DELIVERY5,DELIVERY9,end
1291.00000000,DELIVERY6,DELIVERY7,start
1293.00000000,DELIVERY6,DELIVERY7,end
1300.00000000,BACKGROUND54,BACKGROUND55,start
1314.00000000,BACKGROUND54,BACKGROUND55,end
1322.00000000,DELIVERY4,DELIVERY9,start
1324.00000000,DELIVERY4,DELIVERY9,end
1346.00000000,BACKGROUND62,BACKGROUND70,start
1351.00000000,BACKGROUND49,BACKGROUND71,start
1356.00000000,BACKGROUND49,BACKGROUND71,end
1356.00000000,BACKGROUND62,BACKGROUND70,end
1385.00000000,BACKGROUND59,BACKGROUND67,start
1394.00000000,BACKGROUND59,BACKGROUND67,end
1401.00000000,BACKGROUND62,BACKGROUND70,start
1401.00000000,BACKGROUND49,BACKGROUND56,start
