# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
81.05000000,BACKGROUND1,takeoff,0
162.05000000,BACKGROUND2,takeoff,0
242.05000000,BACKGROUND3,takeoff,0
300.75000000,BACKGROUND1,landing,2646.72505508
300.75000000,BACKGROUND1,takeoff,0
306.25000000,BACKGROUND2,landing,2258.69630842
306.25000000,BACKGROUND2,takeoff,0
307.00000000,BACKGROUND3,landing,1054.92962533
307.00000000,BACKGROUND3,takeoff,0
323.05000000,BACKGROUND4,takeoff,0
372.50000000,BACKGROUND3,landing,1137.30007096
484.05000000,BACKGROUND5,takeoff,0
582.90000000,BACKGROUND2,landing,2617.81101133
588.80000000,BACKGROUND4,landing,3027.63616991
600.05000000,BACKGROUND6,takeoff,0
616.75000000,BACKGROUND1,landing,1870.53511912
631.85000000,BACKGROUND5,landing,1370.35007358
631.85000000,BACKGROUND5,takeoff,0
726.05000000,BACKGROUND7,takeoff,0
744.55000000,BACKGROUND6,landing,1569.81121797
806.05000000,BACKGROUND8,takeoff,0
901.10000000,BACKGROUND5,landing,1691.28786850
901.10000000,BACKGROUND5,takeoff,0
903.70000000,BACKGROUND8,landing,1956.64294531
903.70000000,BACKGROUND8,takeoff,0
909.05000000,BACKGROUND7,landing,2743.21847040
1048.05000000,BACKGROUND10,takeoff,0
1087.05000000,BACKGROUND9,takeoff,0
1115.00000000,BACKGROUND8,landing,1625.58880975
1158.55000000,BACKGROUND5,landing,1273.87129695
1202.15000000,BACKGROUND9,landing,1480.19518286
1202.15000000,BACKGROUND9,takeoff,0
1209.05000000,BACKGROUND11,takeoff,0
1209.15000000,BACKGROUND10,landing,2819.45815650
1209.15000000,BACKGROUND10,takeoff,0
1270.90000000,BACKGROUND10,landing,236.98566645
1290.05000000,BACKGROUND12,takeoff,0
1311.90000000,BACKGROUND9,landing,1226.16798987
1370.05000000,BACKGROUND13,takeoff,0
1500.15000000,BACKGROUND13,landing,2983.49003036
1500.15000000,BACKGROUND13,takeoff,0
1500.80000000,BACKGROUND11,landing,1246.72308954
1500.80000000,BACKGROUND11,takeoff,0
1535.35000000,BACKGROUND12,landing,2297.98130670
1631.05000000,BACKGROUND14,takeoff,0
1692.05000000,BACKGROUND16,takeoff,0
1698.10000000,BACKGROUND13,landing,2005.33415972
1771.05000000,BACKGROUND15,takeoff,0
1773.05000000,BACKGROUND17,takeoff,0
1787.60000000,BACKGROUND14,landing,2239.84189855
