# CONFLICTS LOG
# Start and end of all conflicts
# 
# Simulation Time [s], UAS1, UAS2, Start/End
# simt
636.00000000,BACKGROUND16,BACKGROUND6,start
637.00000000,BACKGROUND16,BACKGROUND6,end
638.00000000,BACKGROUND16,BACKGROUND6,start
643.00000000,BACKGROUND16,BACKGROUND6,end
698.00000000,BACKGROUND20,BACKGROUND23,start
704.00000000,BACKGROUND20,BACKGROUND23,end
730.00000000,BACKGROUND16,BACKGROUND22,start
733.00000000,BACKGROUND16,BACKGROUND22,end
848.00000000,DELIVERY2,DELIVERY3,start
856.00000000,DELIVERY2,DELIVERY3,end
892.00000000,DELIVERY2,DELIVERY3,start
895.00000000,DELIVERY2,DELIVERY3,end
1079.00000000,BACKGROUND34,BACKGROUND47,start
1081.00000000,BACKGROUND34,BACKGROUND47,end
1176.00000000,DELIVERY3,DELIVERY6,start
1178.00000000,DELIVERY3,DELIVERY6,end
1234.00000000,BACKGROUND51,BACKGROUND57,start
1238.00000000,BACKGROUND51,BACKGROUND57,end
1385.00000000,BACKGROUND56,DELIVERY4,start
1394.00000000,BACKGROUND56,DELIVERY4,end
1449.00000000,BACKGROUND61,DELIVERY4,start
1454.00000000,BACKGROUND61,DELIVERY4,end
1501.00000000,DELIVERY12,DELIVERY7,start
1501.00000000,DELIVERY11,DELIVERY9,start
1503.00000000,DELIVERY12,DELIVERY7,end
1540.00000000,DELIVERY11,DELIVERY9,end
1542.00000000,DELIVERY11,DELIVERY9,start
1546.00000000,DELIVERY11,DELIVERY9,end
1547.00000000,DELIVERY11,DELIVERY9,start
1593.00000000,DELIVERY11,DELIVERY9,end
1629.00000000,DELIVERY12,DELIVERY6,start
1636.00000000,DELIVERY12,DELIVERY6,end
1672.00000000,DELIVERY11,DELIVERY9,start
1678.00000000,BACKGROUND64,BACKGROUND75,start
1682.00000000,BACKGROUND64,BACKGROUND75,end
1710.00000000,DELIVERY11,DELIVERY9,end
1713.00000000,DELIVERY11,DELIVERY9,start
1716.00000000,DELIVERY11,DELIVERY9,end
1826.00000000,DELIVERY11,DELIVERY12,start
1834.00000000,DELIVERY11,DELIVERY12,end
1850.00000000,DELIVERY11,DELIVERY8,start
1855.00000000,DELIVERY11,DELIVERY8,end
1937.00000000,BACKGROUND71,BACKGROUND74,start
1941.00000000,BACKGROUND71,BACKGROUND74,end
1968.00000000,BACKGROUND70,BACKGROUND85,start
1970.00000000,BACKGROUND70,BACKGROUND85,end
2014.00000000,BACKGROUND68,DELIVERY10,start
2025.00000000,BACKGROUND68,DELIVERY10,end
2031.00000000,BACKGROUND68,DELIVERY10,start
2032.00000000,BACKGROUND68,DELIVERY10,end
2034.00000000,BACKGROUND68,DELIVERY10,start
2036.00000000,BACKGROUND74,BACKGROUND79,start
2039.00000000,BACKGROUND74,BACKGROUND79,end
2040.00000000,BACKGROUND68,DELIVERY10,end
2048.00000000,DELIVERY10,DELIVERY8,start
2052.00000000,BACKGROUND68,DELIVERY8,start
2053.00000000,DELIVERY10,DELIVERY8,end
2055.00000000,BACKGROUND68,DELIVERY10,start
2055.00000000,BACKGROUND68,DELIVERY8,end
2057.00000000,BACKGROUND68,DELIVERY10,end
2100.00000000,BACKGROUND76,BACKGROUND97,start
2101.00000000,DELIVERY14,DELIVERY18,start
2101.00000000,BACKGROUND76,BACKGROUND97,end
2138.00000000,DELIVERY13,DELIVERY15,start
