# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
703.00000000,BACKGROUND20,BACKGROUND23,0.00056633
2210.00000000,DELIVERY14,DELIVERY18,0.00000000
2211.00000000,DELIVERY14,DELIVERY18,0.00000000
2212.00000000,DELIVERY14,DELIVERY18,0.00000000
2213.00000000,DELIVERY14,DELIVERY18,0.00000000
2214.00000000,DELIVERY14,DELIVERY18,0.00000000
2215.00000000,DELIVERY14,DELIVERY18,0.00000000
2216.00000000,DELIVERY14,DELIVERY18,0.00000000
2217.00000000,DELIVERY14,DELIVERY18,0.00000000
2218.00000000,DELIVERY14,DELIVERY18,0.00000000
2218.00000000,DELIVERY10,DELIVERY15,0.17032572
2219.00000000,DELIVERY14,DELIVERY18,0.00000000
2220.00000000,DELIVERY14,DELIVERY18,0.00000000
2221.00000000,DELIVERY14,DELIVERY18,0.00000000
2222.00000000,DELIVERY14,DELIVERY18,0.00000000
2223.00000000,DELIVERY14,DELIVERY18,0.00000000
2224.00000000,DELIVERY14,DELIVERY18,0.00000000
2225.00000000,DELIVERY14,DELIVERY18,0.00000000
2226.00000000,DELIVERY14,DELIVERY18,0.00000000
2226.00000000,DELIVERY13,DELIVERY15,1.23359709
2227.00000000,DELIVERY14,DELIVERY18,0.00000000
2228.00000000,DELIVERY14,DELIVERY18,0.00000000
2229.00000000,DELIVERY14,DELIVERY18,0.00000000
2230.00000000,DELIVERY14,DELIVERY18,0.00000000
2231.00000000,DELIVERY14,DELIVERY18,0.00000000
2232.00000000,DELIVERY14,DELIVERY18,0.00000000
2233.00000000,DELIVERY14,DELIVERY18,0.00000000
2234.00000000,DELIVERY14,DELIVERY18,0.00000000
2235.00000000,DELIVERY14,DELIVERY18,0.00000000
2236.00000000,DELIVERY14,DELIVERY18,0.00000000
2237.00000000,DELIVERY14,DELIVERY18,0.00000000
2238.00000000,DELIVERY14,DELIVERY18,0.00000000
2239.00000000,DELIVERY14,DELIVERY18,0.00000000
2240.00000000,DELIVERY14,DELIVERY18,0.00000000
2241.00000000,DELIVERY14,DELIVERY18,0.00000000
2242.00000000,DELIVERY14,DELIVERY18,0.00000000
2243.00000000,DELIVERY14,DELIVERY18,0.00000000
2244.00000000,DELIVERY14,DELIVERY18,0.00000000
2245.00000000,DELIVERY14,DELIVERY18,0.00000000
2246.00000000,DELIVERY14,DELIVERY18,0.00000000
2247.00000000,DELIVERY14,DELIVERY18,0.00000000
2248.00000000,DELIVERY14,DELIVERY18,0.00122827
2249.00000000,DELIVERY14,DELIVERY18,0.01951588
2266.00000000,BACKGROUND100,BACKGROUND76,0.16079176
2345.00000000,BACKGROUND96,DELIVERY14,3.22510174
2371.00000000,BACKGROUND101,BACKGROUND114,0.00247637
2568.00000000,BACKGROUND101,BACKGROUND126,0.00161801
2569.00000000,DELIVERY14,DELIVERY18,0.51455295
2718.00000000,DELIVERY18,DELIVERY20,1.17655232
2846.00000000,DELIVERY20,DELIVERY23,0.54204184
2886.00000000,DELIVERY19,DELIVERY20,0.98877338
2921.00000000,DELIVERY19,DELIVERY23,0.49399762
2969.00000000,BACKGROUND135,BACKGROUND145,0.00046877
3301.00000000,DELIVERY22,DELIVERY26,0.00000000
3302.00000000,DELIVERY22,DELIVERY26,0.00000000
3303.00000000,DELIVERY22,DELIVERY26,0.00000000
3304.00000000,DELIVERY22,DELIVERY26,0.00000000
3305.00000000,DELIVERY22,DELIVERY26,0.00000000
3306.00000000,DELIVERY22,DELIVERY26,0.00000000
3307.00000000,DELIVERY22,DELIVERY26,0.00000000
3308.00000000,DELIVERY22,DELIVERY26,0.00000000
3309.00000000,DELIVERY22,DELIVERY26,0.00000000
3310.00000000,DELIVERY22,DELIVERY26,0.00000000
3311.00000000,DELIVERY22,DELIVERY26,0.00000000
3312.00000000,DELIVERY22,DELIVERY26,0.00000000
3313.00000000,DELIVERY22,DELIVERY26,0.00000000
3314.00000000,DELIVERY22,DELIVERY26,0.00000000
3315.00000000,DELIVERY22,DELIVERY26,0.00000000
3316.00000000,DELIVERY22,DELIVERY26,0.00000000
3317.00000000,DELIVERY22,DELIVERY26,0.00000000
3318.00000000,DELIVERY22,DELIVERY26,0.00000000
3319.00000000,DELIVERY22,DELIVERY26,0.00000000
3320.00000000,DELIVERY22,DELIVERY26,0.00000000
3320.00000000,BACKGROUND138,BACKGROUND167,1.31714724
3321.00000000,DELIVERY22,DELIVERY26,0.00000000
3322.00000000,DELIVERY22,DELIVERY26,0.00000000
3323.00000000,DELIVERY22,DELIVERY26,0.00000000
3324.00000000,DELIVERY22,DELIVERY26,0.00000000
3325.00000000,DELIVERY22,DELIVERY26,0.00000000
3326.00000000,DELIVERY22,DELIVERY26,0.00000000
3327.00000000,DELIVERY22,DELIVERY26,0.00000000
3328.00000000,DELIVERY22,DELIVERY26,0.00000000
3329.00000000,DELIVERY22,DELIVERY26,0.00000000
3330.00000000,DELIVERY22,DELIVERY26,0.00000000
3331.00000000,DELIVERY22,DELIVERY26,0.00000000
3332.00000000,DELIVERY22,DELIVERY26,0.00000000
3333.00000000,DELIVERY22,DELIVERY26,0.00000000
3334.00000000,DELIVERY22,DELIVERY26,0.00000000
3335.00000000,DELIVERY22,DELIVERY26,0.00000000
3336.00000000,DELIVERY22,DELIVERY26,0.00000000
3337.00000000,DELIVERY22,DELIVERY26,0.00000000
3338.00000000,DELIVERY22,DELIVERY26,0.00000000
3339.00000000,DELIVERY22,DELIVERY26,0.00000000
3340.00000000,DELIVERY22,DELIVERY26,0.00000000
3341.00000000,DELIVERY22,DELIVERY26,0.00000000
3342.00000000,DELIVERY22,DELIVERY26,0.00000000
3343.00000000,DELIVERY22,DELIVERY26,0.00000000
3344.00000000,DELIVERY22,DELIVERY26,0.00000000
3345.00000000,DELIVERY22,DELIVERY26,0.00000000
3346.00000000,DELIVERY22,DELIVERY26,0.00000000
3347.00000000,DELIVERY22,DELIVERY26,0.00000000
3348.00000000,DELIVERY22,DELIVERY26,0.00000000
3349.00000000,DELIVERY22,DELIVERY26,0.00000000
3350.00000000,DELIVERY22,DELIVERY26,0.00000000
3351.00000000,DELIVERY22,DELIVERY26,0.00000000
3352.00000000,DELIVERY22,DELIVERY26,0.00000000
3353.00000000,DELIVERY22,DELIVERY26,0.00000000
3354.00000000,DELIVERY22,DELIVERY26,0.00000000
3355.00000000,DELIVERY22,DELIVERY26,0.00000000
3356.00000000,DELIVERY22,DELIVERY26,0.00000000
3357.00000000,DELIVERY22,DELIVERY26,0.00000000
3358.00000000,DELIVERY22,DELIVERY26,0.00000000
3359.00000000,DELIVERY22,DELIVERY26,0.00000000
3360.00000000,DELIVERY22,DELIVERY26,0.00000000
3361.00000000,DELIVERY22,DELIVERY26,0.00000000
3362.00000000,DELIVERY22,DELIVERY26,0.00000000
3363.00000000,DELIVERY22,DELIVERY26,0.00000000
3364.00000000,DELIVERY22,DELIVERY26,0.00000000
3365.00000000,DELIVERY22,DELIVERY26,0.00000000
3366.00000000,DELIVERY22,DELIVERY26,0.00000000
3367.00000000,DELIVERY22,DELIVERY26,0.00000000
3368.00000000,DELIVERY22,DELIVERY26,0.00000000
3369.00000000,DELIVERY22,DELIVERY26,0.00000000
3370.00000000,DELIVERY22,DELIVERY26,0.00000000
3371.00000000,DELIVERY22,DELIVERY26,0.00000000
3372.00000000,DELIVERY22,DELIVERY26,0.00000000
3373.00000000,DELIVERY22,DELIVERY26,0.00000000
3374.00000000,DELIVERY22,DELIVERY26,0.00000000
3375.00000000,DELIVERY22,DELIVERY26,0.00000000
3376.00000000,DELIVERY22,DELIVERY26,0.00000000
3377.00000000,DELIVERY22,DELIVERY26,0.00000000
3378.00000000,DELIVERY22,DELIVERY26,0.00000000
3379.00000000,DELIVERY22,DELIVERY26,0.00000000
3380.00000000,DELIVERY22,DELIVERY26,0.00000000
3381.00000000,DELIVERY22,DELIVERY26,0.00000000
3382.00000000,DELIVERY22,DELIVERY26,0.00000000
3383.00000000,DELIVERY22,DELIVERY26,0.00000000
3384.00000000,DELIVERY22,DELIVERY26,0.00000000
3385.00000000,DELIVERY22,DELIVERY26,0.00000000
3386.00000000,DELIVERY22,DELIVERY26,0.00000000
3387.00000000,DELIVERY22,DELIVERY26,0.00000000
3388.00000000,DELIVERY22,DELIVERY26,0.00000000
3389.00000000,DELIVERY22,DELIVERY26,0.00000000
3390.00000000,DELIVERY22,DELIVERY26,0.00000000
3391.00000000,DELIVERY22,DELIVERY26,0.00000000
3392.00000000,DELIVERY22,DELIVERY26,0.00000000
3393.00000000,DELIVERY22,DELIVERY26,0.00000000
3394.00000000,DELIVERY22,DELIVERY26,0.00000000
3395.00000000,DELIVERY22,DELIVERY26,0.00000000
3396.00000000,DELIVERY22,DELIVERY26,0.00000000
3397.00000000,DELIVERY22,DELIVERY26,0.00000000
3398.00000000,DELIVERY22,DELIVERY26,0.00000000
3399.00000000,DELIVERY22,DELIVERY26,0.00000000
3400.00000000,DELIVERY22,DELIVERY26,0.00000000
3401.00000000,DELIVERY22,DELIVERY26,0.00000000
3402.00000000,DELIVERY22,DELIVERY26,0.00000000
3403.00000000,DELIVERY22,DELIVERY26,0.00000000
3404.00000000,DELIVERY22,DELIVERY26,0.00000000
3405.00000000,DELIVERY22,DELIVERY26,0.00000000
3406.00000000,DELIVERY22,DELIVERY26,0.00000000
3407.00000000,DELIVERY22,DELIVERY26,0.00000000
3408.00000000,DELIVERY22,DELIVERY26,0.00000000
3409.00000000,DELIVERY22,DELIVERY26,0.00000000
3410.00000000,DELIVERY22,DELIVERY26,0.00000000
3411.00000000,DELIVERY22,DELIVERY26,0.00000000
3412.00000000,DELIVERY22,DELIVERY26,0.00000000
3413.00000000,DELIVERY22,DELIVERY26,0.00000000
3414.00000000,DELIVERY22,DELIVERY26,0.00000000
3415.00000000,DELIVERY22,DELIVERY26,0.00000000
3416.00000000,DELIVERY22,DELIVERY26,0.00000000
3417.00000000,DELIVERY22,DELIVERY26,0.00000000
3418.00000000,DELIVERY22,DELIVERY26,0.00000000
3419.00000000,DELIVERY22,DELIVERY26,0.00000000
3428.00000000,DELIVERY22,DELIVERY26,0.00000000
3429.00000000,DELIVERY22,DELIVERY26,0.00000000
3430.00000000,DELIVERY22,DELIVERY26,0.00000000
3431.00000000,DELIVERY22,DELIVERY26,0.00000000
3432.00000000,DELIVERY22,DELIVERY26,0.00000000
3433.00000000,DELIVERY22,DELIVERY26,0.00000000
3434.00000000,DELIVERY22,DELIVERY26,0.00000000
3435.00000000,DELIVERY22,DELIVERY26,0.00000000
3436.00000000,DELIVERY22,DELIVERY26,0.00000000
3437.00000000,DELIVERY22,DELIVERY26,0.00000000
3438.00000000,DELIVERY22,DELIVERY26,0.00000000
3439.00000000,DELIVERY22,DELIVERY26,0.00000000
3440.00000000,DELIVERY22,DELIVERY26,0.00000000
3441.00000000,DELIVERY22,DELIVERY26,0.00000000
3442.00000000,DELIVERY22,DELIVERY26,0.00000000
3443.00000000,DELIVERY22,DELIVERY26,0.00000000
3444.00000000,DELIVERY22,DELIVERY26,0.00000000
3445.00000000,DELIVERY22,DELIVERY26,0.00000000
3446.00000000,DELIVERY22,DELIVERY26,0.00000000
3447.00000000,DELIVERY22,DELIVERY26,0.00000000
3448.00000000,DELIVERY22,DELIVERY26,0.00000000
3449.00000000,DELIVERY22,DELIVERY26,0.00000000
3450.00000000,DELIVERY22,DELIVERY26,0.00000000
3451.00000000,DELIVERY22,DELIVERY26,0.00000000
3452.00000000,DELIVERY22,DELIVERY26,0.00000000
3453.00000000,DELIVERY22,DELIVERY26,0.00000000
3454.00000000,DELIVERY22,DELIVERY26,0.00000000
3455.00000000,DELIVERY22,DELIVERY26,0.00000000
3456.00000000,DELIVERY22,DELIVERY26,0.00000000
3457.00000000,DELIVERY22,DELIVERY26,0.00000000
3458.00000000,DELIVERY22,DELIVERY26,0.00000000
3459.00000000,DELIVERY22,DELIVERY26,0.00000000
3460.00000000,DELIVERY22,DELIVERY26,0.00000000
3461.00000000,DELIVERY22,DELIVERY26,0.00000000
3462.00000000,DELIVERY22,DELIVERY26,0.00000000
3463.00000000,DELIVERY22,DELIVERY26,0.00000000
3464.00000000,DELIVERY22,DELIVERY26,0.00000000
3465.00000000,DELIVERY22,DELIVERY26,0.00000000
3466.00000000,DELIVERY22,DELIVERY26,0.00000000
3467.00000000,DELIVERY22,DELIVERY26,0.00000000
3468.00000000,DELIVERY22,DELIVERY26,0.00000000
3469.00000000,DELIVERY22,DELIVERY26,0.00000000
3470.00000000,DELIVERY22,DELIVERY26,0.00000000
3471.00000000,DELIVERY22,DELIVERY26,0.00000000
3472.00000000,DELIVERY22,DELIVERY26,0.00000000
3473.00000000,DELIVERY22,DELIVERY26,0.00000000
3474.00000000,DELIVERY22,DELIVERY26,0.00000000
3475.00000000,DELIVERY22,DELIVERY26,0.00000000
3476.00000000,DELIVERY22,DELIVERY26,0.00000000
3477.00000000,DELIVERY22,DELIVERY26,0.00000000
3478.00000000,DELIVERY22,DELIVERY26,0.00000000
3479.00000000,DELIVERY22,DELIVERY26,0.00000000
3480.00000000,DELIVERY22,DELIVERY26,0.00000000
3481.00000000,DELIVERY22,DELIVERY26,0.00000000
3482.00000000,DELIVERY22,DELIVERY26,0.00000000
3483.00000000,DELIVERY22,DELIVERY26,0.00000000
3484.00000000,DELIVERY22,DELIVERY26,0.00000000
3485.00000000,DELIVERY22,DELIVERY26,0.00000000
3486.00000000,DELIVERY22,DELIVERY26,0.00000000
3487.00000000,DELIVERY22,DELIVERY26,0.00000000
3488.00000000,DELIVERY22,DELIVERY26,0.00000000
3489.00000000,DELIVERY22,DELIVERY26,0.00000000
3490.00000000,DELIVERY22,DELIVERY26,0.00000000
3491.00000000,DELIVERY22,DELIVERY26,0.00000000
3492.00000000,DELIVERY22,DELIVERY26,0.00000000
3493.00000000,DELIVERY22,DELIVERY26,0.00000000
3494.00000000,DELIVERY22,DELIVERY26,0.00000000
3495.00000000,DELIVERY22,DELIVERY26,0.00000000
3496.00000000,DELIVERY22,DELIVERY26,0.00000000
3497.00000000,DELIVERY22,DELIVERY26,0.00000000
3498.00000000,DELIVERY22,DELIVERY26,0.00000000
3499.00000000,DELIVERY22,DELIVERY26,0.00000000
3500.00000000,DELIVERY22,DELIVERY26,0.00000000
3501.00000000,DELIVERY22,DELIVERY26,0.00000000
3502.00000000,DELIVERY22,DELIVERY26,0.00000000
3503.00000000,DELIVERY22,DELIVERY26,0.00000000
3504.00000000,DELIVERY22,DELIVERY26,0.00000000
3505.00000000,DELIVERY22,DELIVERY26,0.00000000
3506.00000000,DELIVERY22,DELIVERY26,0.00000000
3507.00000000,DELIVERY22,DELIVERY26,0.00000000
3508.00000000,DELIVERY22,DELIVERY26,0.00000000
3509.00000000,DELIVERY22,DELIVERY26,0.00000000
3510.00000000,DELIVERY22,DELIVERY26,0.00000000
3511.00000000,DELIVERY22,DELIVERY26,0.00000000
3512.00000000,DELIVERY22,DELIVERY26,0.00000000
3513.00000000,DELIVERY22,DELIVERY26,0.00000000
3514.00000000,DELIVERY22,DELIVERY26,0.00000000
3515.00000000,DELIVERY22,DELIVERY26,0.00000000
3516.00000000,DELIVERY22,DELIVERY26,0.00000000
3517.00000000,DELIVERY22,DELIVERY26,0.00000000
3518.00000000,DELIVERY22,DELIVERY26,0.00000000
3519.00000000,DELIVERY22,DELIVERY26,0.00000000
3520.00000000,DELIVERY22,DELIVERY26,0.00000000
3521.00000000,DELIVERY22,DELIVERY26,0.00000000
3522.00000000,DELIVERY22,DELIVERY26,0.00000000
3523.00000000,DELIVERY22,DELIVERY26,0.00000000
3524.00000000,DELIVERY22,DELIVERY26,0.00000000
3525.00000000,DELIVERY22,DELIVERY26,0.00000000
3526.00000000,DELIVERY22,DELIVERY26,0.00000000
3527.00000000,DELIVERY22,DELIVERY26,0.00000000
3528.00000000,DELIVERY22,DELIVERY26,0.00000000
3529.00000000,DELIVERY22,DELIVERY26,0.00000000
3530.00000000,DELIVERY22,DELIVERY26,0.00000000
3531.00000000,DELIVERY22,DELIVERY26,0.00000000
