# CLOSEST POINT OF APPROACH LOG
# Shortest distance between 2 UAS during their conflict
# 
# Simulation Time [s], UAS1, UAS2, Distance [m]
# simt
360.00000000,BACKGROUND23,BACKGROUND35,4.01112647
683.00000000,BACKGROUND52,BACKGROUND67,28.75993315
684.00000000,BACKGROUND52,BACKGROUND67,29.80939649
798.00000000,BACKGROUND70,BACKGROUND78,0.01881125
887.00000000,BACKGROUND77,BACKGROUND86,7.77157727
987.00000000,BACKGROUND6,BACKGROUND82,26.60561955
1035.00000000,BACKGROUND77,BACKGROUND83,15.43095682
1054.00000000,BACKGROUND95,BACKGROUND97,2.84582586
1096.00000000,BACKGROUND102,BACKGROUND78,32.68556395
1097.00000000,BACKGROUND102,BACKGROUND78,33.15455433
1194.00000000,BACKGROUND110,BACKGROUND82,3.31702304
1214.00000000,BACKGROUND116,BACKGROUND94,0.18921681
1385.00000000,BACKGROUND131,BACKGROUND134,3.94961889
1386.00000000,BACKGROUND131,BACKGROUND134,4.04186508
1696.00000000,BACKGROUND165,BACKGROUND169,7.61072177
