# FLIGHT LOG
# Takeoff, landing, and distance flown of each UAS.
# 
# Simulation Time [s], UAS, Takeoff/Landing, Distance [m]
# simt
9.05000000,BACKGROUND1,takeoff,0
17.05000000,BACKGROUND2,takeoff,0
25.05000000,BACKGROUND3,takeoff,0
33.05000000,BACKGROUND4,takeoff,0
57.05000000,BACKGROUND5,takeoff,0
65.05000000,BACKGROUND6,takeoff,0
73.05000000,BACKGROUND7,takeoff,0
81.05000000,BACKGROUND8,takeoff,0
89.05000000,BACKGROUND9,takeoff,0
97.05000000,BACKGROUND10,takeoff,0
105.05000000,BACKGROUND11,takeoff,0
113.05000000,BACKGROUND12,takeoff,0
121.05000000,BACKGROUND13,takeoff,0
129.05000000,BACKGROUND14,takeoff,0
137.05000000,BACKGROUND15,takeoff,0
154.05000000,BACKGROUND16,takeoff,0
162.05000000,BACKGROUND17,takeoff,0
170.05000000,BACKGROUND18,takeoff,0
178.05000000,BACKGROUND19,takeoff,0
186.05000000,BACKGROUND20,takeoff,0
194.05000000,BACKGROUND21,takeoff,0
202.05000000,BACKGROUND22,takeoff,0
210.05000000,BACKGROUND23,takeoff,0
218.05000000,BACKGROUND24,takeoff,0
226.05000000,BACKGROUND25,takeoff,0
233.30000000,BACKGROUND4,landing,1867.06281919
234.05000000,BACKGROUND26,takeoff,0
242.05000000,BACKGROUND27,takeoff,0
250.05000000,BACKGROUND28,takeoff,0
258.05000000,BACKGROUND29,takeoff,0
266.05000000,BACKGROUND30,takeoff,0
274.05000000,BACKGROUND31,takeoff,0
281.10000000,BACKGROUND1,landing,3025.68181994
282.05000000,BACKGROUND32,takeoff,0
284.60000000,BACKGROUND5,landing,2868.53008168
291.05000000,BACKGROUND33,takeoff,0
293.45000000,BACKGROUND7,landing,3553.58042524
299.05000000,BACKGROUND34,takeoff,0
307.05000000,BACKGROUND35,takeoff,0
311.05000000,BACKGROUND10,landing,2795.69504765
324.40000000,BACKGROUND17,landing,1992.47465567
327.40000000,BACKGROUND8,landing,3910.06183415
331.05000000,BACKGROUND36,takeoff,0
339.05000000,BACKGROUND37,takeoff,0
340.00000000,BACKGROUND2,landing,3162.98080132
347.05000000,BACKGROUND38,takeoff,0
353.10000000,BACKGROUND19,landing,2758.44948245
357.85000000,BACKGROUND3,landing,4683.74247353
363.05000000,BACKGROUND39,takeoff,0
366.00000000,BACKGROUND11,landing,2393.82308780
371.05000000,BACKGROUND40,takeoff,0
379.05000000,BACKGROUND41,takeoff,0
387.05000000,BACKGROUND42,takeoff,0
395.05000000,BACKGROUND43,takeoff,0
398.30000000,BACKGROUND31,landing,1547.72185651
399.40000000,BACKGROUND13,landing,4716.14945800
411.05000000,BACKGROUND44,takeoff,0
428.05000000,BACKGROUND45,takeoff,0
436.05000000,BACKGROUND46,takeoff,0
444.05000000,BACKGROUND47,takeoff,0
446.05000000,BACKGROUND21,landing,2718.63564189
446.60000000,BACKGROUND28,landing,2421.92681564
452.50000000,BACKGROUND20,landing,2101.74041770
452.75000000,BACKGROUND12,landing,3814.99206172
460.05000000,BACKGROUND48,takeoff,0
461.10000000,BACKGROUND14,landing,3169.21682187
465.10000000,BACKGROUND24,landing,3208.81296922
468.05000000,BACKGROUND49,takeoff,0
468.40000000,BACKGROUND15,landing,5601.66778899
469.90000000,BACKGROUND22,landing,3687.27688193
476.05000000,BACKGROUND50,takeoff,0
484.05000000,BACKGROUND51,takeoff,0
489.55000000,BACKGROUND46,landing,1007.20284755
492.05000000,BACKGROUND52,takeoff,0
500.05000000,BACKGROUND53,takeoff,0
508.05000000,BACKGROUND54,takeoff,0
511.15000000,BACKGROUND25,landing,4322.31446785
514.70000000,BACKGROUND18,landing,5560.75922859
516.05000000,BACKGROUND55,takeoff,0
524.05000000,BACKGROUND56,takeoff,0
532.05000000,BACKGROUND57,takeoff,0
535.25000000,BACKGROUND23,landing,3999.52774629
535.35000000,BACKGROUND27,landing,4306.80720778
540.05000000,BACKGROUND58,takeoff,0
548.05000000,BACKGROUND59,takeoff,0
556.05000000,BACKGROUND60,takeoff,0
564.05000000,BACKGROUND61,takeoff,0
566.10000000,BACKGROUND35,landing,3849.49331287
569.50000000,BACKGROUND47,landing,1451.16259121
573.05000000,BACKGROUND62,takeoff,0
587.20000000,BACKGROUND41,landing,2103.31742558
589.05000000,BACKGROUND63,takeoff,0
597.05000000,BACKGROUND64,takeoff,0
603.00000000,BACKGROUND26,landing,4470.29702344
603.15000000,BACKGROUND29,landing,4510.09892513
603.15000000,BACKGROUND30,landing,4309.89577354
605.05000000,BACKGROUND65,takeoff,0
610.40000000,BACKGROUND39,landing,2975.91540338
613.05000000,BACKGROUND54,landing,1451.74431038
629.05000000,BACKGROUND66,takeoff,0
630.95000000,BACKGROUND33,landing,3779.68794317
631.10000000,BACKGROUND50,landing,1431.03641527
635.45000000,BACKGROUND40,landing,3591.68174535
637.05000000,BACKGROUND67,takeoff,0
645.05000000,BACKGROUND68,takeoff,0
653.05000000,BACKGROUND69,takeoff,0
661.05000000,BACKGROUND70,takeoff,0
669.05000000,BACKGROUND71,takeoff,0
672.60000000,BACKGROUND56,landing,1828.70346646
672.85000000,BACKGROUND59,landing,1836.24783122
677.05000000,BACKGROUND72,takeoff,0
696.20000000,BACKGROUND43,landing,4399.99341883
701.05000000,BACKGROUND73,takeoff,0
707.75000000,BACKGROUND51,landing,3147.66837986
710.05000000,BACKGROUND74,takeoff,0
715.60000000,BACKGROUND9,landing,3467.85924887
718.05000000,BACKGROUND75,takeoff,0
721.15000000,BACKGROUND38,landing,6115.28923551
726.05000000,BACKGROUND76,takeoff,0
732.70000000,BACKGROUND36,landing,1669.25782679
734.05000000,BACKGROUND77,takeoff,0
